MANDT,EBELN,EBELP,MATNR,WERKS,LGORT,MATKL,INFNR,IDNLF,KTMNG,MENGE,MEINS,BPRME,BPUMZ,BPUMN,NETPR,PEINH,NETWR,BRTWR,BUGSZ,RETPO,WEPOS,WEUNB,REPOS,MWSKZ,ADRNR,PACKNO,FPLNR,BELNR,LOEKZ,BANFN,BNFPO,EBELN2,EBELP2
100,0200000073,00010,MZ-FG-E15,5000,2390,660156,,,,5,EA,EA,,,615.03,1,"3499,13",3999,,,,,,,,,,,,,,,
100,0200000073,00020,MZ-FG-M500,2001,7654,193279,,,,2,EA,EA,,,7292.79,1,"4811,63",5499,,,,,,V3,,,,,,,,,
100,0200000073,00030,FG226,1001,6935,120215,,,,5,EA,EA,,,5955.95,1,"261,63",299,,,X,,,V2,,,,,,,,,
100,0200000074,00010,TG11,3000,6240,471546,,,,6,EA,EA,,,437.5,1,2625,3000,,,,,,V2,,,,,,,,,
100,0200000074,00020,MZ-FG-C990,3000,2401,285059,,,,3,EA,EA,,,726.21,1,"630,88",721,,,X,,,V1,,,,,,,,,
100,0200000074,00030,MZ-FG-C20,1001,4119,668640,,,,4,EA,EA,,,3729.67,1,"1190,88",1361,,,,,,V1,,,,,,,,,
100,0200000074,00040,M-01,5000,0749,251312,,,,1,EA,EA,,,1585.95,1,"279,13",319,,,X,,,V2,,,,,,,,,
100,0200000075,00010,TG11,5000,9263,972483,,,,4,EA,EA,,,656.25,1,2625,3000,,,X,,,V2,,,,,,,,,
100,0200000075,00020,MZ-TG-A20,5000,3857,789142,,,,7,EA,EA,,,2469.23,1,"3499,13",3999,,,,,,V1,,,,,,,,,
100,0200000075,00030,MZ-FG-E15,1002,1435,349354,,,,10,EA,EA,,,5044.85,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200000077,00010,MZ-FG-C21,3001,1574,102972,,,,10,EA,EA,,,8406.18,1,"567,88",649,,,,,,,,,,,,,,,
100,0200000077,00020,MZ-FG-C900,1000,2975,525765,,,,7,EA,EA,,,6528.62,1,"459,38",525,,,X,,,V2,,,,,,,,,
100,0200000077,00030,MZ-TG-Y200,2001,6519,140847,,,,10,EA,EA,,,1370.76,1,"349,13",399,,,X,,,,,,,,,,,,
100,0200000077,00040,FG226,1000,0463,817268,,,,6,EA,EA,,,2676.16,1,"261,63",299,,,,,,V3,,,,,,,,,
100,0200000077,00050,TG11,5001,1666,679707,,,,1,EA,EA,,,2625.0,1,2625,3000,,,,,,V2,,,,,,,,,
100,0200000078,00010,M1,5001,9304,226776,,,,3,EA,EA,,,333.67,1,1001,1144,,,,,,V1,,,,,,,,,
100,0200000078,00020,MZ-TG-Y240,3000,7460,219789,,,,7,EA,EA,,,50.0,1,350,400,,,X,,,V1,,,,,,,,,
100,0200000078,00030,MZ-TG-A20,2001,6135,168665,,,,3,EA,EA,,,7243.46,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200000078,00040,MZ-FG-C900,1000,4121,550269,,,,3,EA,EA,,,8101.35,1,"459,38",525,,,,,,V1,,,,,,,,,
100,0200000078,00050,MZ-FG-M500,3001,9111,771317,,,,2,EA,EA,,,7291.51,1,"4811,63",5499,,,X,,,,,,,,,,,,
100,0200000079,00010,MZ-FG-E102,4000,8311,592400,,,,1,EA,EA,,,9370.85,1,"349,13",399,,,X,,,V2,,,,,,,,,
100,0200000079,00020,MZ-FG-R200,2000,9316,432062,,,,2,EA,EA,,,3963.52,1,"1311,63",1499,,,X,,,V2,,,,,,,,,
100,0200000080,00010,MZ-TG-E202,2001,6553,281999,,,,7,EA,EA,,,8827.3,1,"4024,13",4599,,,,,,V2,,,,,,,,,
100,0200000080,00020,M-01,3000,3873,381898,,,,7,EA,EA,,,783.15,1,"279,13",319,,,X,,,,,,,,,,,,
100,0200000080,00030,MZ-TG-SR01,3001,1861,952690,,,,5,EA,EA,,,840.0,1,4200,4800,,,,,,V2,,,,,,,,,
100,0200000080,00040,MZ-FG-M500,5001,9060,564700,,,,6,EA,EA,,,2472.53,1,"4811,63",5499,,,X,,,V1,,,,,,,,,
100,0200000083,00010,MZ-FG-R100,5001,1564,255966,,,,7,EA,EA,,,5319.14,1,"4374,13",4999,,,,,,V2,,,,,,,,,
100,0200000083,00020,MZ-FG-E101,2001,5264,942688,,,,3,EA,EA,,,3825.04,1,"217,88",249,,,X,,,V3,,,,,,,,,
100,0200000083,00030,MZ-FG-C21,5001,7782,981274,,,,3,EA,EA,,,20.21,1,"567,88",649,,,X,,,V2,,,,,,,,,
100,0200000083,00040,MZ-TG-Y120,2001,2767,122074,,,,8,EA,EA,,,8486.52,1,"6912,5",7900,,,X,,,V1,,,,,,,,,
100,0200000083,00050,CM-FL-V00,2000,4006,225440,,,,7,EA,EA,,,2797.93,1,"699,13",799,,,X,,,,,,,,,,,,
100,0200000087,00010,MZ-FG-C21,1001,6812,402089,,,,6,EA,EA,,,8976.97,1,"567,88",649,,,X,,,V3,,,,,,,,,
100,0200000089,00010,MZ-FG-C900,1001,6031,342676,,,,10,EA,EA,,,1420.89,1,"459,38",525,,,,,,,,,,,,,,,
100,0200000089,00020,MZ-TG-A25,3000,9927,524404,,,,3,EA,EA,,,4971.86,1,"1312,5",1500,,,,,,,,,,,,,,,
100,0200000089,00030,MZ-FG-P010,4000,4345,675563,,,,2,EA,EA,,,3316.35,1,"1049,13",1199,,,X,,,V2,,,,,,,,,
100,0200000089,00040,MZ-FG-C10,3001,8300,709852,,,,8,EA,EA,,,131.25,1,1050,1200,,,X,,,V1,,,,,,,,,
100,0200000089,00050,MZ-TG-A25,2001,5362,128379,,,,6,EA,EA,,,2603.54,1,"1312,5",1500,,,,,,V1,,,,,,,,,
200,0200000089,00060,CM-FL-V00,5001,7053,058861,,,,2,EA,EA,,,4165.66,1,"699,13",799,,,X,,,,,,,,,,,,
100,0200000090,00010,MZ-FG-C900,1002,0856,437162,,,,6,EA,EA,,,5907.8,1,"459,38",525,,,X,,,V1,,,,,,,,,
100,0200000090,00020,TG11,1002,8131,350448,,,,2,EA,EA,,,1312.5,1,2625,3000,,,,,,,,,,,,,,,
100,0200000090,00030,MZ-FG-P010,2000,3639,470591,,,,8,EA,EA,,,2452.01,1,"1049,13",1199,,,,,,,,,,,,,,,
100,0200000090,00040,MZ-FG-E17,2000,5468,762003,,,,7,EA,EA,,,6826.95,1,"2186,63",2499,,,X,,,V2,,,,,,,,,
100,0200000090,00050,CM-FL-V00,4000,7246,026143,,,,2,EA,EA,,,8905.01,1,"699,13",799,,,,,,V2,,,,,,,,,
100,0200000090,00060,M-01,1002,7687,978856,,,,10,EA,EA,,,332.98,1,"279,13",319,,,X,,,V3,,,,,,,,,
100,0200000092,00010,MZ-FG-C900,5001,5031,131039,,,,10,EA,EA,,,7513.98,1,"459,38",525,,,X,,,V2,,,,,,,,,
100,0200000093,00010,MZ-FG-M525,3001,4131,284230,,,,5,EA,EA,,,5270.63,1,"1749,13",1999,,,X,,,V1,,,,,,,,,
100,0200000093,00020,MZ-TG-A25,1001,2485,925302,,,,6,EA,EA,,,8122.78,1,"1312,5",1500,,,X,,,V2,,,,,,,,,
100,0200000093,00030,MZ-FG-M550,1001,5987,251878,,,,10,EA,EA,,,9344.58,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200000093,00040,MZ-FG-C20,3001,4554,600084,,,,9,EA,EA,,,7909.1,1,"1190,88",1361,,,,,,V3,,,,,,,,,
100,0200000094,00010,MZ-FG-C990,3001,8484,200934,,,,4,EA,EA,,,9612.49,1,"630,88",721,,,X,,,V2,,,,,,,,,
100,0200000094,00020,MZ-FG-E17,2000,9238,680300,,,,3,EA,EA,,,651.35,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200000095,00010,MZ-FG-R100,3000,1791,236833,,,,2,EA,EA,,,2599.78,1,"4374,13",4999,,,,,,V1,,,,,,,,,
100,0200000095,00020,M1,5000,2791,140925,,,,5,EA,EA,,,200.2,1,1001,1144,,,X,,,V3,,,,,,,,,
100,0200000095,00030,MZ-FG-E15,1001,8428,498362,,,,7,EA,EA,,,4045.22,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200000096,00010,MZ-FG-C990,2000,7155,162577,,,,9,EA,EA,,,5639.31,1,"630,88",721,,,,,,V2,,,,,,,,,
100,0200000096,00020,MZ-FG-E15,5000,4406,550346,,,,9,EA,EA,,,7159.45,1,"3499,13",3999,,,,,,,,,,,,,,,
100,0200000096,00030,MZ-FG-R200,1001,8097,946421,,,,7,EA,EA,,,9069.51,1,"1311,63",1499,,,X,,,V1,,,,,,,,,
100,0200000096,00040,FG226,2001,1876,818300,,,,8,EA,EA,,,3225.7,1,"261,63",299,,,X,,,V1,,,,,,,,,
100,0200000096,00050,MZ-FG-C10,3001,9494,999886,,,,1,EA,EA,,,1050.0,1,1050,1200,,,X,,,V3,,,,,,,,,
100,0200000096,00060,MZ-FG-C990,4000,8885,045988,,,,7,EA,EA,,,2612.61,1,"630,88",721,,,X,,,V3,,,,,,,,,
100,0200000097,00010,MZ-TG-A26,2001,4987,516579,,,,8,EA,EA,,,7349.66,1,"1662,5",1900,,,,,,,,,,,,,,,
100,0200000097,00020,MZ-FG-R200,2000,6978,700728,,,,5,EA,EA,,,4620.31,1,"1311,63",1499,,,,,,V2,,,,,,,,,
100,0200000097,00030,M-01,2000,3736,227718,,,,1,EA,EA,,,4365.3,1,"279,13",319,,,,,,V3,,,,,,,,,
100,0200000097,00040,MZ-TG-E202,5000,9631,276910,,,,2,EA,EA,,,6875.34,1,"4024,13",4599,,,,,,,,,,,,,,,
100,0200000098,00010,MZ-FG-R300,3000,4222,453218,,,,1,EA,EA,,,538.61,1,"1093,75",1250,,,,,,,,,,,,,,,
100,0200000098,00020,MZ-TG-Y200,1002,5626,673481,,,,9,EA,EA,,,8454.88,1,"349,13",399,,,,,,V1,,,,,,,,,
100,0200000098,00030,MZ-FG-C20,1002,8101,922036,,,,3,EA,EA,,,4392.3,1,"1190,88",1361,,,,,,V2,,,,,,,,,
100,0200000098,00040,MZ-FG-E108,5001,8212,546929,,,,10,EA,EA,,,9305.73,1,"1136,63",1299,,,,,,,,,,,,,,,
100,0200000099,00010,MZ-TG-A25,2001,5726,799830,,,,8,EA,EA,,,4483.02,1,"1312,5",1500,,,,,,,,,,,,,,,
100,0200000099,00020,MZ-FG-C21,5000,7234,168995,,,,3,EA,EA,,,1016.41,1,"567,88",649,,,X,,,V1,,,,,,,,,
100,0200000099,00030,MZ-FG-E17,1002,1159,080884,,,,5,EA,EA,,,8529.44,1,"2186,63",2499,,,X,,,V3,,,,,,,,,
100,0200000100,00010,MZ-FG-C10,5000,6771,082188,,,,5,EA,EA,,,210.0,1,1050,1200,,,X,,,V2,,,,,,,,,
100,0200000100,00020,MZ-TG-A27,1002,8721,928440,,,,5,EA,EA,,,8256.42,1,"1968,75",2250,,,X,,,V2,,,,,,,,,
100,0200000100,00030,MZ-FG-P010,1001,2075,085442,,,,3,EA,EA,,,4887.71,1,"1049,13",1199,,,,,,V1,,,,,,,,,
100,0200000100,00040,MZ-TG-SR01,2001,8094,248885,,,,3,EA,EA,,,1400.0,1,4200,4800,,,X,,,V2,,,,,,,,,
100,0200000100,00050,MZ-TG-Y200,1002,1477,317071,,,,7,EA,EA,,,9990.84,1,"349,13",399,,,X,,,,,,,,,,,,
100,0200000100,00060,MZ-TG-SR01,2000,0893,250760,,,,4,EA,EA,,,1050.0,1,4200,4800,,,X,,,,,,,,,,,,
100,0200000101,00010,M1,3001,3740,322984,,,,6,EA,EA,,,166.83,1,1001,1144,,,,,,V1,,,,,,,,,
100,0200000103,00010,MZ-TG-E202,3001,6138,810511,,,,6,EA,EA,,,495.3,1,"4024,13",4599,,,,,,V3,,,,,,,,,
100,0200000103,00020,MZ-TG-Y200,3000,7618,800178,,,,8,EA,EA,,,7593.67,1,"349,13",399,,,X,,,V2,,,,,,,,,
100,0200000103,00030,MZ-FG-E17,3001,8138,354607,,,,5,EA,EA,,,513.74,1,"2186,63",2499,,,X,,,V1,,,,,,,,,
100,0200000103,00040,MZ-FG-C990,2000,8736,752262,,,,3,EA,EA,,,5159.47,1,"630,88",721,,,X,,,V2,,,,,,,,,
100,0200000103,00050,CM-FL-V00,3000,4722,041091,,,,3,EA,EA,,,1248.81,1,"699,13",799,,,,,,,,,,,,,,,
100,0200000103,00060,MZ-FG-E108,5000,8824,349743,,,,5,EA,EA,,,9161.42,1,"1136,63",1299,,,,,,V1,,,,,,,,,
100,0200000104,00010,MZ-TG-A26,3001,2070,527555,,,,6,EA,EA,,,6164.88,1,"1662,5",1900,,,X,,,V2,,,,,,,,,
100,0200000104,00020,MZ-FG-E16,2000,9813,770787,,,,5,EA,EA,,,3363.35,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200000104,00030,MZ-TG-A20,3001,5156,325532,,,,6,EA,EA,,,8755.62,1,"3499,13",3999,,,X,,,,,,,,,,,,
100,0200000104,00040,MZ-FG-C10,2000,5446,068320,,,,9,EA,EA,,,116.67,1,1050,1200,,,,,,V1,,,,,,,,,
100,0200000104,00050,MZ-FG-M525,5001,7364,200873,,,,10,EA,EA,,,9169.59,1,"1749,13",1999,,,X,,,V3,,,,,,,,,
100,0200000106,00010,MZ-FG-E17,4000,5402,117781,,,,8,EA,EA,,,4898.97,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200000106,00020,MZ-FG-C20,1001,6271,090829,,,,4,EA,EA,,,4496.73,1,"1190,88",1361,,,X,,,V2,,,,,,,,,
100,0200000107,00010,MZ-FG-E101,1000,5647,575850,,,,2,EA,EA,,,4414.75,1,"217,88",249,,,X,,,,,,,,,,,,
100,0200000107,00020,MZ-FG-P010,2000,0333,936328,,,,8,EA,EA,,,6822.21,1,"1049,13",1199,,,,,,V2,,,,,,,,,
100,0200000107,00030,MZ-TG-A25,1000,3926,418714,,,,6,EA,EA,,,8355.17,1,"1312,5",1500,,,X,,,V1,,,,,,,,,
100,0200000107,00040,MZ-FG-C21,5001,0738,469696,,,,1,EA,EA,,,4331.29,1,"567,88",649,,,,,,V2,,,,,,,,,
100,0200000109,00010,MZ-FG-M550,3000,2709,527574,,,,7,EA,EA,,,6457.47,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200000110,00010,MZ-FG-R100,1001,0612,300777,,,,5,EA,EA,,,9884.79,1,"4374,13",4999,,,,,,V3,,,,,,,,,
100,0200000110,00020,MZ-TG-SR01,1002,4403,726964,,,,10,EA,EA,,,420.0,1,4200,4800,,,,,,V1,,,,,,,,,
100,0200000112,00010,M1,1002,4950,453696,,,,1,EA,EA,,,1001.0,1,1001,1144,,,X,,,V3,,,,,,,,,
100,0200000113,00010,MZ-FG-M550,1000,4096,114917,,,,4,EA,EA,,,8683.26,1,"2186,63",2499,,,,,,V1,,,,,,,,,
100,0200000113,00020,MZ-FG-R200,2000,4275,661957,,,,1,EA,EA,,,5971.25,1,"1311,63",1499,,,X,,,V3,,,,,,,,,
100,0200000116,00010,MZ-FG-M500,2000,2422,751400,,,,8,EA,EA,,,6460.3,1,"4811,63",5499,,,X,,,V3,,,,,,,,,
100,0200000116,00020,M1,1000,4501,699739,,,,5,EA,EA,,,200.2,1,1001,1144,,,X,,,V2,,,,,,,,,
100,0200000117,00010,MZ-FG-M500,3000,3264,474718,,,,8,EA,EA,,,3923.97,1,"4811,63",5499,,,,,,V2,,,,,,,,,
100,0200000117,00020,MZ-FG-C990,2001,7412,383803,,,,3,EA,EA,,,7832.43,1,"630,88",721,,,,,,V1,,,,,,,,,
100,0200000117,00030,MZ-FG-C990,1001,6097,638182,,,,2,EA,EA,,,8040.02,1,"630,88",721,,,X,,,,,,,,,,,,
100,0200000117,00040,TG11,1001,8449,980142,,,,9,EA,EA,,,291.67,1,2625,3000,,,,,,V2,,,,,,,,,
100,0200000117,00050,MZ-FG-R300,1002,6025,087256,,,,7,EA,EA,,,8053.72,1,"1093,75",1250,,,,,,V1,,,,,,,,,
100,0200000118,00010,MZ-FG-E108,2001,8092,649075,,,,3,EA,EA,,,5881.78,1,"1136,63",1299,,,,,,,,,,,,,,,
100,0200000118,00020,MZ-FG-C900,1000,3479,200250,,,,1,EA,EA,,,7.51,1,"459,38",525,,,,,,,,,,,,,,,
100,0200000118,00030,MZ-FG-C20,2000,1221,069922,,,,5,EA,EA,,,3717.09,1,"1190,88",1361,,,,,,V2,,,,,,,,,
100,0200000118,00040,MZ-FG-M500,3001,3562,261951,,,,6,EA,EA,,,6761.4,1,"4811,63",5499,,,X,,,V3,,,,,,,,,
100,0200000119,00010,TG11,1002,8184,160505,,,,2,EA,EA,,,1312.5,1,2625,3000,,,X,,,V3,,,,,,,,,
100,0200000119,00020,MZ-FG-R200,2000,3393,227842,,,,8,EA,EA,,,8393.74,1,"1311,63",1499,,,X,,,V2,,,,,,,,,
100,0200000119,00030,MZ-FG-C900,5000,9741,092532,,,,9,EA,EA,,,9961.19,1,"459,38",525,,,,,,V3,,,,,,,,,
100,0200000119,00040,M-01,1000,4398,884204,,,,4,EA,EA,,,3025.79,1,"279,13",319,,,X,,,,,,,,,,,,
100,0200000119,00050,MZ-FG-E15,1000,9387,794820,,,,2,EA,EA,,,2622.17,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200000121,00010,MZ-FG-E102,5001,3202,940271,,,,4,EA,EA,,,1108.47,1,"349,13",399,,,,,,V3,,,,,,,,,
100,0200000123,00010,MZ-FG-C950,4000,2654,990925,,,,6,EA,EA,,,62.64,1,"602,88",689,,,X,,,V1,,,,,,,,,
100,0200000123,00020,MZ-FG-C10,1002,8739,326923,,,,7,EA,EA,,,150.0,1,1050,1200,,,,,,,,,,,,,,,
100,0200000123,00030,MZ-FG-R300,1001,2423,741890,,,,10,EA,EA,,,1804.86,1,"1093,75",1250,,,X,,,V3,,,,,,,,,
100,0200000125,00010,M-01,5000,5081,010608,,,,4,EA,EA,,,4731.98,1,"279,13",319,,,,,,,,,,,,,,,
100,0200000125,00020,CM-FL-V00,3001,3989,543347,,,,7,EA,EA,,,5367.82,1,"699,13",799,,,,,,V2,,,,,,,,,
100,0200000125,00030,MZ-FG-E15,1002,4477,450415,,,,6,EA,EA,,,5134.15,1,"3499,13",3999,,,,,,V1,,,,,,,,,
100,0200000126,00010,MZ-FG-C10,5000,3503,698662,,,,3,EA,EA,,,350.0,1,1050,1200,,,X,,,V1,,,,,,,,,
100,0200000126,00020,MZ-TG-Y120,2000,8970,250257,,,,1,EA,EA,,,2459.43,1,"6912,5",7900,,,,,,V3,,,,,,,,,
100,0200000126,00030,MZ-TG-A20,1001,1427,674379,,,,9,EA,EA,,,7352.37,1,"3499,13",3999,,,X,,,,,,,,,,,,
100,0200000126,00040,MZ-FG-E102,3000,0323,331626,,,,9,EA,EA,,,615.77,1,"349,13",399,,,,,,V2,,,,,,,,,
100,0200000126,00050,CM-FL-V00,5001,8460,048729,,,,6,EA,EA,,,4114.82,1,"699,13",799,,,,,,,,,,,,,,,
100,0200000127,00010,MZ-FG-C900,3001,7187,326758,,,,6,EA,EA,,,4703.97,1,"459,38",525,,,,,,V3,,,,,,,,,
100,0200000127,00020,MZ-FG-E108,1001,9007,162182,,,,9,EA,EA,,,6469.83,1,"1136,63",1299,,,X,,,,,,,,,,,,
100,0200000127,00030,MZ-FG-C950,2000,5799,388126,,,,8,EA,EA,,,5323.77,1,"602,88",689,,,X,,,V3,,,,,,,,,
100,0200000127,00040,MZ-FG-E17,5001,5782,160141,,,,9,EA,EA,,,2646.58,1,"2186,63",2499,,,,,,V2,,,,,,,,,
100,0200000129,00010,CM-FL-V00,3000,4811,732612,,,,4,EA,EA,,,814.25,1,"699,13",799,,,,,,V1,,,,,,,,,
100,0200000129,00020,MZ-TG-A20,5001,4325,496894,,,,8,EA,EA,,,253.55,1,"3499,13",3999,,,X,,,V1,,,,,,,,,
100,0200000129,00030,M-01,1001,7031,165563,,,,6,EA,EA,,,7805.46,1,"279,13",319,,,X,,,V1,,,,,,,,,
100,0200000129,00040,MZ-FG-R100,3000,6284,651783,,,,2,EA,EA,,,3017.38,1,"4374,13",4999,,,X,,,V3,,,,,,,,,
100,0200000129,00050,MZ-FG-C21,1000,3166,518129,,,,2,EA,EA,,,2695.89,1,"567,88",649,,,X,,,,,,,,,,,,
100,0200000132,00010,MZ-FG-C950,4000,3409,193684,,,,4,EA,EA,,,2992.34,1,"602,88",689,,,X,,,V3,,,,,,,,,
100,0200000132,00020,MZ-TG-A25,1000,4077,382811,,,,1,EA,EA,,,630.99,1,"1312,5",1500,,,,,,,,,,,,,,,
100,0200000132,00030,MZ-TG-A20,1000,6523,762615,,,,1,EA,EA,,,3398.31,1,"3499,13",3999,,,,,,V3,,,,,,,,,
100,0200000132,00040,MZ-TG-A25,1001,0392,788387,,,,2,EA,EA,,,2073.57,1,"1312,5",1500,,,X,,,,,,,,,,,,
100,0200000132,00050,M-01,3000,0878,942684,,,,9,EA,EA,,,8804.98,1,"279,13",319,,,X,,,,,,,,,,,,
100,0200000133,00010,MZ-FG-E101,5000,8740,607752,,,,6,EA,EA,,,5875.4,1,"217,88",249,,,,,,V3,,,,,,,,,
100,0200000133,00020,MZ-FG-E103,3000,0448,300115,,,,2,EA,EA,,,5197.4,1,"392,88",449,,,X,,,V3,,,,,,,,,
100,0200000133,00030,MZ-FG-C10,3000,2596,574192,,,,8,EA,EA,,,131.25,1,1050,1200,,,,,,V2,,,,,,,,,
100,0200000133,00040,M-01,1000,9310,066778,,,,6,EA,EA,,,4212.16,1,"279,13",319,,,,,,V2,,,,,,,,,
100,0200000133,00050,CM-FL-V00,2001,0634,690861,,,,3,EA,EA,,,2060.88,1,"699,13",799,,,,,,V1,,,,,,,,,
100,0200000133,00060,MZ-TG-A27,1001,4060,666456,,,,9,EA,EA,,,8282.86,1,"1968,75",2250,,,X,,,V2,,,,,,,,,
100,0200000134,00010,MZ-FG-P010,4000,7407,706880,,,,1,EA,EA,,,7129.06,1,"1049,13",1199,,,X,,,,,,,,,,,,
100,0200000134,00020,MZ-TG-A20,5000,5120,239382,,,,2,EA,EA,,,8802.46,1,"3499,13",3999,,,X,,,,,,,,,,,,
100,0200000136,00010,MZ-FG-M550,2000,6302,743411,,,,3,EA,EA,,,3976.07,1,"2186,63",2499,,,,,,V2,,,,,,,,,
100,0200000136,00020,MZ-TG-E202,1001,2518,894337,,,,8,EA,EA,,,5239.56,1,"4024,13",4599,,,,,,V3,,,,,,,,,
100,0200000136,00030,MZ-FG-E103,2000,3670,955721,,,,3,EA,EA,,,1227.15,1,"392,88",449,,,,,,V3,,,,,,,,,
100,0200000137,00010,MZ-TG-A20,4000,0164,903827,,,,8,EA,EA,,,4760.76,1,"3499,13",3999,,,X,,,V1,,,,,,,,,
100,0200000137,00020,MZ-FG-E101,3000,2022,870939,,,,10,EA,EA,,,3272.22,1,"217,88",249,,,X,,,V2,,,,,,,,,
100,0200000137,00030,MZ-TG-E202,1000,9523,748524,,,,5,EA,EA,,,4611.07,1,"4024,13",4599,,,,,,,,,,,,,,,
100,0200000138,00010,MZ-FG-M500,3000,7177,500258,,,,6,EA,EA,,,2500.45,1,"4811,63",5499,,,,,,,,,,,,,,,
100,0200000139,00010,M1,1000,2432,966917,,,,5,EA,EA,,,200.2,1,1001,1144,,,X,,,V3,,,,,,,,,
100,0200000139,00020,MZ-TG-A27,5001,7385,512285,,,,2,EA,EA,,,213.55,1,"1968,75",2250,,,,,,V2,,,,,,,,,
100,0200000139,00030,MZ-FG-E103,1001,7206,143948,,,,8,EA,EA,,,1077.76,1,"392,88",449,,,,,,,,,,,,,,,
100,0200000139,00040,MZ-TG-A27,1002,3676,542807,,,,6,EA,EA,,,8014.43,1,"1968,75",2250,,,X,,,V2,,,,,,,,,
100,0200000139,00050,MZ-FG-C10,5000,2962,889735,,,,3,EA,EA,,,350.0,1,1050,1200,,,,,,V3,,,,,,,,,
100,0200000139,00060,MZ-FG-E16,5001,4680,378527,,,,1,EA,EA,,,9961.18,1,"2186,63",2499,,,,,,V1,,,,,,,,,
100,0200000141,00010,MZ-FG-E103,2000,2851,707537,,,,2,EA,EA,,,5973.23,1,"392,88",449,,,X,,,V3,,,,,,,,,
100,0200000141,00020,MZ-FG-E17,4000,6748,020296,,,,3,EA,EA,,,8071.77,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200000141,00030,MZ-FG-R100,5000,1070,313885,,,,10,EA,EA,,,2892.7,1,"4374,13",4999,,,,,,V3,,,,,,,,,
100,0200000141,00040,FG226,5001,2738,839790,,,,1,EA,EA,,,7833.9,1,"261,63",299,,,,,,,,,,,,,,,
100,0200000142,00010,MZ-FG-M525,3000,1886,383266,,,,3,EA,EA,,,9544.31,1,"1749,13",1999,,,,,,V2,,,,,,,,,
100,0200000143,00010,MZ-FG-C10,1002,5396,491259,,,,8,EA,EA,,,131.25,1,1050,1200,,,,,,V1,,,,,,,,,
100,0200000143,00020,MZ-FG-C10,1002,9504,912112,,,,6,EA,EA,,,175.0,1,1050,1200,,,,,,V1,,,,,,,,,
100,0200000144,00010,M-01,1000,5012,576054,,,,6,EA,EA,,,1489.28,1,"279,13",319,,,X,,,V3,,,,,,,,,
100,0200000144,00020,MZ-FG-E101,5000,5368,888364,,,,8,EA,EA,,,8775.93,1,"217,88",249,,,X,,,V1,,,,,,,,,
100,0200000144,00030,MZ-FG-C20,5000,9437,832315,,,,3,EA,EA,,,5520.82,1,"1190,88",1361,,,,,,,,,,,,,,,
100,0200000144,00040,MZ-FG-R200,1000,2461,605631,,,,2,EA,EA,,,7452.34,1,"1311,63",1499,,,X,,,V1,,,,,,,,,
100,0200000147,00010,MZ-TG-Y120,3001,8374,078807,,,,6,EA,EA,,,6924.15,1,"6912,5",7900,,,X,,,V3,,,,,,,,,
100,0200000147,00020,MZ-FG-M550,4000,8724,734020,,,,7,EA,EA,,,2190.19,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200000147,00030,MZ-TG-Y240,3001,8455,227405,,,,10,EA,EA,,,35.0,1,350,400,,,X,,,V1,,,,,,,,,
100,0200000149,00010,MZ-FG-R300,2001,8110,663157,,,,8,EA,EA,,,1345.06,1,"1093,75",1250,,,,,,V3,,,,,,,,,
100,0200000149,00020,MZ-FG-C990,1002,5888,748572,,,,3,EA,EA,,,1823.8,1,"630,88",721,,,,,,,,,,,,,,,
100,0200000149,00030,MZ-FG-C21,5001,4507,551199,,,,2,EA,EA,,,3902.61,1,"567,88",649,,,,,,V3,,,,,,,,,
100,0200000149,00040,M-01,1000,8348,973754,,,,8,EA,EA,,,1022.54,1,"279,13",319,,,X,,,V2,,,,,,,,,
100,0200000150,00010,MZ-FG-C21,2001,3277,873459,,,,10,EA,EA,,,5176.77,1,"567,88",649,,,,,,,,,,,,,,,
100,0200000151,00010,MZ-TG-A25,4000,0231,157968,,,,7,EA,EA,,,641.87,1,"1312,5",1500,,,X,,,V1,,,,,,,,,
100,0200000151,00020,MZ-FG-C20,4000,6369,002215,,,,3,EA,EA,,,1616.1,1,"1190,88",1361,,,X,,,V1,,,,,,,,,
100,0200000151,00030,M-01,2001,4324,774698,,,,8,EA,EA,,,1495.25,1,"279,13",319,,,X,,,V3,,,,,,,,,
100,0200000151,00040,MZ-FG-E103,1002,2562,120248,,,,7,EA,EA,,,8097.88,1,"392,88",449,,,X,,,V2,,,,,,,,,
100,0200000151,00050,MZ-FG-C900,2001,5474,956339,,,,2,EA,EA,,,1579.25,1,"459,38",525,,,,,,,,,,,,,,,
100,0200000153,00010,TG11,5001,7937,211159,,,,5,EA,EA,,,525.0,1,2625,3000,,,X,,,,,,,,,,,,
100,0200000153,00020,MZ-TG-Y200,5000,9425,422590,,,,7,EA,EA,,,1758.99,1,"349,13",399,,,,,,,,,,,,,,,
