MANDT,LIFNR,EKORG,WERKS,SPERM,LOEVM,PLIFZ,MNGLG,MNGKO,MNGZE,UEBTO,UNTTO,UGBTO
100,0000001533,2000,3000,,,14,,,,3.8,6.4,
100,0000001514,3000,2001,,,23,,,,10.4,2.0,
100,0000000483,3000,1000,,,25,,,,6.2,2.9,
100,0000001314,4000,3000,,,6,,,,17.6,7.9,
100,0000000829,5000,4000,,,5,,,,7.2,2.1,
100,0000001380,3000,1001,,,7,,,,12.0,2.3,
100,0000001291,1000,5001,,,24,,,,15.7,8.0,
100,0000001489,3000,5000,,,22,,,,17.6,9.1,
100,0000001486,3000,3000,,,1,,,,8.1,6.3,
100,0000001762,5000,3001,,,4,,,,2.2,5.8,
100,0000001589,1000,1002,,,22,,,,0.8,0.9,
100,0000000068,5000,2001,,,10,,,,11.8,4.2,
100,0000001138,4000,2000,,,25,,,,19.1,2.0,
100,0000000137,1000,2000,,,5,,,,8.6,2.4,
100,0000001273,4000,5001,,,1,,,,16.7,8.6,
100,0000001477,5000,2001,,,22,,,,16.9,2.9,
100,0000001602,3000,5001,,,27,,,,9.0,6.0,
100,0000001160,2000,4000,,,25,,,,13.4,4.9,
100,0000001194,3000,1001,,,11,,,,11.9,0.9,
100,0000000382,1000,3000,,,20,,,,19.6,5.1,
100,0000001378,4000,1002,,,3,,,,15.0,3.7,
100,0000000123,5000,5000,,,27,,,,16.6,2.6,
100,0000000004,3000,1001,,,4,,,,1.3,2.2,
100,0000001342,5000,1000,,,30,,,,11.8,5.6,
100,0000001679,4000,4000,,,19,,,,17.6,7.9,
100,0000001580,5000,1001,,,13,,,,13.1,9.1,
100,0000000298,2000,1001,,,7,,,,5.5,9.3,
100,0000001972,3000,5001,,,9,,,,1.1,7.2,
100,0000000214,2000,1000,,,20,,,,13.0,1.6,
100,0000000383,1000,1002,,,1,,,,3.8,4.5,
100,0000000467,4000,5000,,,20,,,,2.2,7.4,
100,0000000605,5000,3000,,,14,,,,2.8,2.3,
100,0000001213,5000,2000,,,11,,,,1.3,1.9,
100,0000001520,1000,1000,,,21,,,,0.3,2.9,
100,0000001820,2000,4000,,,20,,,,12.6,9.2,
100,0000000974,3000,4000,,,3,,,,5.2,0.8,
100,0000001382,3000,1001,,,17,,,,0.3,1.9,
100,0000000560,2000,2000,,,11,,,,14.8,1.7,
100,0000001542,2000,1002,,,26,,,,13.2,4.5,
100,0000001598,2000,3000,,,12,,,,6.7,1.5,
100,0000000411,4000,3001,,,12,,,,18.3,9.6,
100,0000001904,4000,2001,,,2,,,,18.8,4.3,
100,0000000443,3000,4000,,,19,,,,6.7,2.4,
100,0000000520,4000,5001,,,9,,,,11.6,3.3,
100,0000001362,5000,1001,,,20,,,,19.8,7.8,
100,0000001009,4000,3000,,,2,,,,1.8,8.7,
100,0000001056,3000,4000,,,7,,,,11.2,4.7,
100,0000001715,5000,5000,,,9,,,,10.5,7.8,
100,0000000176,2000,5000,,,9,,,,1.1,9.5,
100,0000001277,3000,2001,,,9,,,,6.0,4.7,
100,0000001392,2000,5001,,,13,,,,14.7,5.6,
100,0000000391,1000,1001,,,21,,,,4.1,1.9,
100,0000001696,1000,2000,,,5,,,,18.4,7.8,
100,0000001644,3000,1000,,,17,,,,3.0,1.7,
100,0000000613,1000,5001,,,23,,,,15.8,4.2,
100,0000000564,3000,3001,,,10,,,,15.8,3.3,
100,0000000001,2000,5000,,,2,,,,16.4,4.6,
100,0000000902,1000,1002,,,10,,,,9.5,5.0,
100,0000000732,5000,3000,,,14,,,,9.2,4.4,
100,0000000921,2000,1002,,,5,,,,15.1,2.8,
100,0000000588,3000,3001,,,19,,,,19.5,7.9,
100,0000000048,5000,1002,,,2,,,,4.3,7.0,
100,0000001748,1000,3001,,,30,,,,5.7,6.9,
100,0000000269,4000,1002,,,27,,,,14.3,1.7,
100,0000001732,3000,3000,,,24,,,,8.4,7.4,
100,0000000829,1000,3000,,,4,,,,15.3,0.5,
100,0000000655,2000,4000,,,14,,,,18.1,3.5,
100,0000000968,3000,2000,,,21,,,,9.8,6.9,
100,0000000703,3000,3001,,,30,,,,3.9,8.9,
100,0000000043,2000,4000,,,7,,,,13.2,1.4,
100,0000001058,1000,1000,,,8,,,,4.6,1.6,
100,0000001487,2000,1001,,,26,,,,11.1,0.2,
100,0000001894,5000,1000,,,9,,,,3.9,7.9,
100,0000001233,3000,1002,,,26,,,,12.9,4.8,
100,0000001751,5000,5000,,,23,,,,0.3,9.5,
100,0000001220,1000,5001,,,30,,,,20.0,2.3,
100,0000000271,2000,5000,,,21,,,,4.8,4.1,
100,0000001966,3000,3000,,,29,,,,15.2,7.3,
100,0000001666,3000,5001,,,16,,,,15.9,3.9,
100,0000000391,1000,2001,,,4,,,,1.3,1.3,
100,0000000503,4000,1002,,,28,,,,3.6,5.6,
100,0000000916,2000,5000,,,24,,,,5.1,7.4,
100,0000000270,1000,2000,,,16,,,,10.8,4.9,
100,0000001865,1000,5001,,,7,,,,3.6,3.9,
100,0000000430,2000,4000,,,18,,,,13.8,9.5,
100,0000001211,1000,1002,,,8,,,,8.5,8.0,
100,0000001086,5000,3000,,,13,,,,17.5,1.4,
100,0000000487,3000,3000,,,24,,,,16.2,4.0,
100,0000001025,3000,2000,,,4,,,,1.5,9.5,
100,0000001958,1000,1001,,,16,,,,9.2,8.8,
100,0000001383,3000,1001,,,1,,,,7.4,9.2,
100,0000000158,4000,1001,,,23,,,,0.2,6.1,
100,0000001013,5000,3000,,,6,,,,9.0,5.7,
100,0000001202,1000,3000,,,16,,,,6.1,6.8,
100,0000000603,5000,5000,,,17,,,,19.6,6.2,
100,0000001215,2000,1002,,,25,,,,0.3,0.8,
100,0000001934,5000,1002,,,24,,,,15.2,5.3,
200,0000001322,3000,2001,,,26,,,,10.0,0.3,
100,0000000734,3000,3000,,,26,,,,19.2,9.8,
100,0000001296,1000,1002,,,8,,,,16.1,3.8,
100,0000000750,2000,3000,,,28,,,,9.0,5.1,
100,0000000824,1000,1002,,,30,,,,9.3,9.1,
100,0000001167,5000,1001,,,13,,,,16.1,6.7,
100,0000000989,2000,2001,,,28,,,,13.8,2.7,
100,0000000392,3000,1000,,,6,,,,1.9,6.0,
100,0000000955,3000,1002,,,29,,,,14.7,4.5,
100,0000001561,1000,1000,,,25,,,,11.8,7.1,
100,0000001309,2000,3001,,,9,,,,11.2,4.7,
100,0000000442,3000,1000,,,13,,,,3.1,1.1,
100,0000001888,2000,5001,,,26,,,,2.0,7.1,
100,0000000304,2000,1000,,,18,,,,10.7,5.6,
100,0000001368,5000,1002,,,21,,,,13.5,8.9,
100,0000001738,3000,5000,,,19,,,,1.0,5.0,
100,0000001528,1000,5001,,,30,,,,18.8,8.5,
100,0000000694,1000,5001,,,7,,,,2.9,6.8,
100,0000001912,2000,4000,,,9,,,,9.2,2.8,
100,0000001401,2000,5000,,,18,,,,19.8,7.8,
100,0000001899,2000,5000,,,24,,,,14.2,6.8,
100,0000001929,2000,1002,,,13,,,,5.2,4.4,
100,0000000882,5000,2001,,,8,,,,11.9,7.9,
100,0000001154,3000,5001,,,5,,,,10.2,0.6,
100,0000000987,3000,5001,,,11,,,,7.7,0.3,
100,0000000856,1000,3001,,,30,,,,9.8,0.2,
100,0000000005,5000,2000,,,1,,,,19.6,1.0,
100,0000000658,5000,3000,,,26,,,,1.0,4.7,
100,0000000269,5000,3001,,,27,,,,17.7,9.3,
100,0000000445,5000,1002,,,22,,,,1.0,4.8,
100,0000001494,5000,1001,,,10,,,,15.4,6.8,
100,0000000063,2000,3000,,,7,,,,15.7,8.5,
100,0000001600,2000,1001,,,17,,,,4.3,9.4,
100,0000001604,2000,2000,,,5,,,,17.5,0.4,
100,0000000968,4000,2000,,,11,,,,18.2,3.3,
100,0000001857,2000,5001,,,16,,,,1.0,6.3,
100,0000001746,1000,1002,,,1,,,,19.4,4.7,
100,0000000445,3000,1002,,,24,,,,19.6,1.7,
100,0000000270,4000,2000,,,28,,,,15.5,7.3,
100,0000000621,5000,2000,,,30,,,,7.8,0.9,
100,0000000454,2000,2001,,,6,,,,0.7,0.7,
100,0000001749,1000,2000,,,14,,,,10.6,5.9,
100,0000000574,4000,1001,,,10,,,,5.3,1.8,
100,0000001857,1000,2000,,,6,,,,12.5,3.7,
100,0000000020,3000,1001,,,28,,,,3.5,6.6,
100,0000001848,2000,4000,,,22,,,,3.0,3.7,
100,0000000816,5000,5000,,,2,,,,18.6,7.2,
100,0000000960,4000,2000,,,12,,,,9.8,9.9,
100,0000001629,1000,3000,,,10,,,,2.8,4.1,
100,0000001843,2000,3000,,,22,,,,4.8,0.6,
100,0000001616,4000,3001,,,27,,,,14.5,9.0,
100,0000000906,2000,1001,,,10,,,,12.6,5.3,
100,0000001069,5000,2001,,,9,,,,7.4,6.3,
100,0000001961,2000,1000,,,8,,,,14.7,7.4,
100,0000001338,5000,1000,,,21,,,,17.5,5.6,
100,0000000330,3000,1002,,,15,,,,16.8,2.3,
100,0000001471,2000,2000,,,6,,,,6.2,2.3,
100,0000000210,5000,5000,,,13,,,,19.0,1.1,
100,0000001182,1000,2000,,,20,,,,15.8,1.0,
100,0000000628,5000,3000,,,12,,,,11.4,3.1,
100,0000000267,4000,1001,,,12,,,,15.3,7.3,
100,0000001245,5000,1000,,,23,,,,7.4,6.6,
100,0000001675,3000,1001,,,25,,,,11.6,2.1,
100,0000000619,2000,3001,,,28,,,,9.8,1.4,
100,0000001289,1000,4000,,,8,,,,3.6,7.6,
100,0000000640,5000,4000,,,3,,,,11.6,2.7,
100,0000001519,2000,5001,,,17,,,,18.8,4.3,
100,0000000314,4000,3001,,,7,,,,1.4,5.1,
100,0000000656,5000,3000,,,1,,,,9.1,7.1,
100,0000000181,3000,1001,,,12,,,,15.7,2.0,
100,0000000035,1000,1000,,,10,,,,17.2,5.6,
100,0000000822,5000,3000,,,9,,,,6.0,9.1,
100,0000000651,1000,5000,,,20,,,,14.1,4.0,
100,0000001856,1000,2000,,,5,,,,9.8,8.9,
100,0000001857,3000,1002,,,27,,,,15.1,0.2,
100,0000000432,5000,1000,,,13,,,,10.3,1.6,
100,0000000544,5000,1000,,,21,,,,7.6,7.5,
100,0000001157,4000,3000,,,30,,,,14.7,3.9,
100,0000001933,4000,1001,,,19,,,,10.1,0.3,
100,0000000368,2000,2000,,,9,,,,15.1,1.4,
100,0000000340,4000,3000,,,8,,,,1.9,8.3,
100,0000001599,1000,3000,,,21,,,,14.2,8.1,
100,0000000263,2000,5001,,,27,,,,1.8,2.3,
100,0000001435,3000,2000,,,19,,,,11.5,5.4,
100,0000000198,5000,2001,,,12,,,,2.9,7.7,
100,0000000810,1000,2001,,,22,,,,10.2,2.5,
100,0000001877,1000,1000,,,18,,,,13.0,8.0,
100,0000001166,1000,5001,,,15,,,,19.4,9.7,
100,0000000165,4000,1000,,,26,,,,19.3,3.0,
100,0000000332,3000,1001,,,11,,,,13.6,1.2,
100,0000001534,2000,1000,,,3,,,,16.7,1.2,
100,0000000485,1000,3001,,,13,,,,1.6,6.1,
100,0000000115,1000,2000,,,19,,,,9.6,5.4,
100,0000001857,1000,1001,,,13,,,,12.4,0.8,
100,0000001710,2000,5000,,,14,,,,17.1,8.4,
100,0000000297,3000,3000,,,14,,,,6.6,0.1,
100,0000001118,1000,1000,,,6,,,,3.4,1.3,
100,0000000127,4000,5000,,,17,,,,9.6,7.3,
100,0000001318,1000,5001,,,6,,,,18.9,1.5,
100,0000000496,4000,4000,,,14,,,,14.8,0.5,
100,0000000764,3000,5001,,,10,,,,15.2,9.0,
100,0000000583,4000,2001,,,30,,,,16.9,5.0,
100,0000000142,5000,3001,,,4,,,,17.7,8.3,
100,0000000507,3000,2001,,,15,,,,1.4,0.7,
100,0000000580,4000,3000,,,1,,,,18.3,1.9,
100,0000001066,4000,1001,,,29,,,,18.7,1.3,
100,0000001913,4000,3001,,,24,,,,12.7,2.9,
100,0000001129,4000,3001,,,11,,,,7.4,6.4,
100,0000000724,4000,4000,,,5,,,,18.1,5.9,
100,0000000005,2000,5001,,,20,,,,0.9,2.9,
100,0000001758,3000,4000,,,30,,,,1.2,6.9,
100,0000001822,5000,2001,,,6,,,,14.3,5.8,
100,0000001411,1000,2000,,,1,,,,5.5,7.2,
100,0000001976,4000,4000,,,23,,,,8.0,8.2,
100,0000000924,2000,1001,,,13,,,,18.3,5.5,
100,0000001382,5000,3001,,,8,,,,19.7,3.4,
100,0000000059,3000,3000,,,9,,,,18.1,6.1,
100,0000001106,4000,3000,,,24,,,,12.2,2.0,
100,0000000306,1000,1000,,,12,,,,4.0,6.0,
100,0000000385,5000,2000,,,25,,,,17.2,9.8,
100,0000001151,1000,3001,,,6,,,,4.7,6.7,
100,0000001366,5000,3000,,,17,,,,17.7,7.7,
100,0000000674,1000,1000,,,25,,,,8.2,7.0,
100,0000001186,5000,2001,,,12,,,,3.9,1.5,
100,0000000844,3000,2001,,,11,,,,11.8,3.1,
100,0000000365,2000,4000,,,7,,,,2.8,4.9,
100,0000000517,3000,1001,,,27,,,,1.5,0.8,
100,0000000140,1000,4000,,,22,,,,14.8,2.6,
100,0000001354,5000,4000,,,22,,,,8.8,9.8,
100,0000000943,2000,4000,,,23,,,,15.3,4.1,
100,0000001761,3000,1000,,,22,,,,1.3,1.7,
100,0000001280,5000,4000,,,20,,,,6.0,4.1,
100,0000001870,2000,1001,,,28,,,,18.0,0.7,
100,0000000227,3000,4000,,,28,,,,15.6,3.0,
100,0000000274,4000,5000,,,9,,,,9.9,5.7,
100,0000000685,3000,1002,,,23,,,,2.5,9.6,
100,0000001252,4000,5000,,,29,,,,13.2,1.0,
100,0000001806,2000,5000,,,19,,,,5.0,8.2,
100,0000001124,2000,1001,,,6,,,,15.6,7.5,
100,0000001890,3000,4000,,,1,,,,13.4,0.8,
100,0000001374,1000,1001,,,6,,,,5.8,3.2,
100,0000001391,4000,3000,,,18,,,,17.8,9.3,
100,0000001626,3000,2000,,,22,,,,4.6,0.9,
100,0000000290,2000,5001,,,6,,,,1.7,1.3,
100,0000001486,3000,1001,,,9,,,,16.5,8.7,
100,0000000338,1000,2000,,,28,,,,13.1,1.7,
100,0000000900,5000,1001,,,23,,,,6.9,7.2,
100,0000001973,1000,1002,,,22,,,,10.3,1.6,
100,0000000850,2000,4000,,,19,,,,8.8,5.3,
100,0000000260,4000,4000,,,23,,,,8.5,3.9,
100,0000000090,3000,3000,,,9,,,,13.9,1.1,
100,0000001300,3000,1000,,,24,,,,17.1,8.2,
100,0000001591,1000,1000,,,14,,,,15.0,2.5,
100,0000001706,2000,3001,,,24,,,,12.9,7.6,
100,0000000006,2000,3001,,,7,,,,19.1,5.9,
100,0000000927,1000,1002,,,23,,,,5.5,2.7,
100,0000001378,3000,3001,,,7,,,,7.5,0.9,
100,0000000049,5000,3001,,,8,,,,14.8,0.3,
100,0000000665,5000,1000,,,13,,,,2.0,4.5,
100,0000001428,4000,5001,,,29,,,,9.6,7.3,
100,0000000940,5000,3000,,,28,,,,2.9,4.7,
100,0000001416,4000,2000,,,29,,,,9.9,8.4,
100,0000001097,3000,5001,,,5,,,,13.9,3.2,
100,0000000604,1000,2000,,,8,,,,18.5,5.8,
100,0000000351,4000,5000,,,16,,,,15.8,5.7,
100,0000000995,2000,3001,,,21,,,,11.4,7.4,
100,0000001139,3000,5001,,,29,,,,9.9,1.1,
100,0000001148,3000,2001,,,4,,,,4.0,6.4,
100,0000001132,2000,1000,,,25,,,,10.2,3.5,
100,0000000749,1000,1001,,,5,,,,2.5,6.5,
100,0000000048,1000,5000,,,30,,,,17.1,9.5,
100,0000000585,2000,2000,,,21,,,,4.9,2.1,
100,0000000364,5000,5001,,,21,,,,3.7,9.1,
100,0000001681,4000,2001,,,30,,,,10.6,4.9,
100,0000000543,2000,3001,,,17,,,,9.3,7.8,
100,0000001224,2000,2000,,,10,,,,11.7,5.1,
100,0000000014,5000,5001,,,26,,,,17.2,7.4,
100,0000000759,4000,2001,,,12,,,,18.1,3.1,
100,0000000922,4000,3000,,,1,,,,12.1,1.8,
100,0000001749,2000,1000,,,2,,,,18.0,3.8,
100,0000001422,4000,5001,,,11,,,,14.6,3.6,
100,0000001012,5000,3000,,,15,,,,0.8,3.4,
100,0000000054,1000,5001,,,10,,,,6.4,4.0,
100,0000000259,1000,2000,,,26,,,,3.8,5.7,
100,0000000400,4000,4000,,,30,,,,7.4,6.1,
100,0000001894,5000,2001,,,6,,,,11.6,9.6,
100,0000001740,3000,1002,,,4,,,,12.2,0.6,
100,0000001840,1000,2001,,,20,,,,1.2,7.2,
100,0000001988,2000,3000,,,21,,,,12.5,8.0,
100,0000000540,4000,1002,,,5,,,,7.4,7.6,
100,0000001024,1000,2000,,,25,,,,19.2,4.3,
100,0000000282,4000,2001,,,26,,,,11.2,8.1,
100,0000000718,3000,5000,,,6,,,,18.9,3.3,
100,0000001501,1000,1002,,,30,,,,8.1,6.8,
100,0000000953,4000,1000,,,3,,,,6.2,4.3,
100,0000001089,4000,1002,,,22,,,,9.0,3.5,
100,0000000152,3000,1000,,,27,,,,18.6,0.4,
100,0000000229,1000,2001,,,7,,,,9.0,6.1,
100,0000001186,3000,5000,,,6,,,,19.0,2.9,
100,0000001438,3000,5001,,,30,,,,9.3,9.2,
100,0000001147,2000,2001,,,19,,,,16.1,3.6,
100,0000000032,4000,1002,,,7,,,,1.4,1.9,
100,0000001095,4000,5001,,,29,,,,4.0,4.3,
100,0000000885,4000,1000,,,22,,,,14.9,4.1,
100,0000001841,5000,2001,,,17,,,,16.5,1.6,
100,0000001791,1000,1001,,,9,,,,9.2,7.6,
100,0000001835,5000,1002,,,8,,,,4.9,7.1,
100,0000001243,2000,4000,,,23,,,,0.0,3.4,
100,0000000877,2000,3000,,,13,,,,12.2,5.3,
100,0000001994,5000,3000,,,5,,,,9.9,2.7,
100,0000000258,2000,5001,,,8,,,,3.2,4.2,
100,0000000421,4000,3000,,,10,,,,9.4,3.6,
100,0000001504,2000,2001,,,24,,,,1.5,8.6,
100,0000000257,2000,1000,,,8,,,,2.3,5.4,
100,0000000099,5000,3000,,,8,,,,0.8,6.4,
100,0000000845,5000,1002,,,22,,,,9.0,7.6,
100,0000000783,2000,5001,,,26,,,,18.2,4.4,
100,0000000401,5000,3001,,,28,,,,12.0,4.1,
100,0000000309,3000,5000,,,6,,,,13.3,0.0,
100,0000000650,5000,5000,,,10,,,,15.2,4.7,
100,0000001283,5000,2001,,,14,,,,3.6,5.6,
100,0000000158,4000,1000,,,3,,,,6.2,9.3,
100,0000000388,3000,2000,,,3,,,,14.3,2.2,
100,0000001566,2000,2001,,,9,,,,14.4,4.8,
100,0000000978,4000,3001,,,24,,,,14.4,3.4,
100,0000001106,5000,1001,,,22,,,,16.2,8.7,
100,0000000065,2000,4000,,,17,,,,8.8,1.5,
100,0000001371,5000,2000,,,20,,,,13.0,6.0,
100,0000000394,5000,3000,,,19,,,,16.9,3.1,
100,0000001508,2000,5001,,,23,,,,3.6,7.6,
100,0000000034,4000,1002,,,25,,,,6.4,1.1,
100,0000000709,5000,2001,,,16,,,,7.5,8.5,
100,0000000661,3000,2001,,,27,,,,5.9,1.0,
100,0000000488,1000,1000,,,18,,,,19.8,8.3,
100,0000000612,3000,2001,,,10,,,,18.0,9.5,
100,0000001091,2000,2000,,,16,,,,15.2,2.7,
100,0000001684,3000,4000,,,20,,,,8.7,4.9,
100,0000001575,2000,4000,,,7,,,,11.9,6.1,
100,0000001665,2000,3000,,,24,,,,6.9,6.9,
100,0000001341,3000,3001,,,2,,,,3.8,1.3,
100,0000000632,2000,1000,,,10,,,,4.5,0.6,
100,0000001761,4000,5001,,,5,,,,3.6,0.1,
100,0000001897,1000,1002,,,11,,,,18.7,8.4,
100,0000001595,3000,1002,,,15,,,,1.2,0.2,
100,0000000760,3000,5000,,,25,,,,8.6,0.7,
100,0000000172,3000,4000,,,10,,,,0.8,7.4,
100,0000001678,4000,1001,,,2,,,,4.3,1.1,
100,0000001111,3000,1000,,,22,,,,6.4,8.3,
100,0000000143,2000,2000,,,13,,,,14.6,8.2,
100,0000000193,5000,2001,,,6,,,,11.7,6.8,
100,0000000322,5000,5001,,,19,,,,2.0,1.0,
100,0000001482,3000,1002,,,13,,,,0.1,4.3,
100,0000001815,4000,4000,,,14,,,,18.9,8.0,
100,0000001205,4000,1000,,,18,,,,4.8,7.5,
100,0000000079,3000,1002,,,14,,,,16.6,8.2,
100,0000000114,5000,5001,,,17,,,,19.5,5.1,
100,0000000829,2000,4000,,,26,,,,9.6,7.8,
100,0000001704,2000,3000,,,10,,,,19.7,4.1,
100,0000000613,2000,1000,,,24,,,,19.8,9.1,
100,0000000492,1000,1001,,,23,,,,14.4,5.3,
100,0000000005,1000,5001,,,27,,,,2.5,4.0,
100,0000000378,5000,1002,,,11,,,,17.8,6.6,
100,0000000074,2000,3001,,,24,,,,18.9,3.1,
100,0000001331,5000,1001,,,16,,,,16.0,3.4,
100,0000001912,5000,3000,,,8,,,,16.8,4.4,
100,0000000474,1000,3000,,,28,,,,3.3,7.1,
100,0000000378,5000,1000,,,16,,,,18.4,0.8,
100,0000001833,3000,1000,,,23,,,,0.7,7.3,
100,0000000158,5000,5000,,,5,,,,18.8,8.3,
100,0000000602,4000,1001,,,25,,,,9.1,2.7,
100,0000001188,3000,1000,,,19,,,,6.8,1.0,
100,0000001747,2000,5001,,,19,,,,18.3,8.2,
100,0000001203,2000,3001,,,16,,,,13.3,3.1,
100,0000000429,4000,5000,,,4,,,,2.3,1.3,
100,0000001144,3000,1000,,,24,,,,14.3,9.4,
100,0000001762,1000,2001,,,12,,,,3.5,6.4,
100,0000001805,5000,1002,,,2,,,,12.1,4.4,
100,0000000776,3000,1001,,,20,,,,0.2,0.9,
100,0000000321,3000,2000,,,14,,,,18.6,9.2,
100,0000001372,3000,1001,,,6,,,,1.9,7.9,
100,0000001075,4000,3001,,,12,,,,15.6,6.7,
100,0000001482,4000,5000,,,4,,,,17.5,6.6,
100,0000001993,3000,4000,,,12,,,,17.8,4.4,
100,0000001651,1000,5000,,,20,,,,18.6,3.2,
100,0000000611,4000,3001,,,3,,,,15.7,1.6,
100,0000001008,4000,5000,,,28,,,,14.8,1.4,
100,0000000778,2000,3001,,,26,,,,17.1,0.1,
100,0000001802,3000,2000,,,17,,,,9.1,5.4,
100,0000001104,2000,3000,,,17,,,,0.8,1.0,
100,0000000627,3000,5000,,,3,,,,15.5,6.6,
100,0000000441,2000,5001,,,15,,,,5.4,8.4,
100,0000001122,3000,5001,,,14,,,,9.1,8.5,
100,0000000295,5000,5000,,,25,,,,19.1,3.4,
100,0000001686,5000,1001,,,30,,,,2.4,6.6,
100,0000000793,3000,5000,,,29,,,,12.4,3.5,
100,0000001458,2000,2000,,,4,,,,2.9,1.1,
100,0000001512,1000,2001,,,21,,,,17.8,9.2,
100,0000000817,5000,2001,,,5,,,,17.8,5.9,
100,0000000351,2000,1000,,,15,,,,5.3,6.4,
100,0000000008,4000,4000,,,21,,,,1.2,2.3,
100,0000001377,1000,3000,,,18,,,,14.0,8.6,
100,0000001658,4000,2000,,,9,,,,18.7,9.1,
100,0000000465,5000,2000,,,30,,,,0.1,1.9,
100,0000000481,2000,1001,,,22,,,,8.5,4.7,
100,0000001073,4000,3001,,,8,,,,3.1,8.1,
100,0000000531,4000,1002,,,18,,,,14.2,4.6,
100,0000001492,2000,1002,,,15,,,,17.3,6.8,
100,0000000158,1000,1002,,,12,,,,11.6,0.8,
100,0000000627,5000,1001,,,22,,,,6.8,4.3,
100,0000001765,5000,4000,,,18,,,,13.0,6.9,
100,0000001732,2000,3001,,,20,,,,12.8,4.5,
100,0000000471,4000,5001,,,12,,,,12.7,7.4,
100,0000001317,2000,5000,,,25,,,,19.9,5.6,
100,0000001825,5000,3001,,,30,,,,13.3,0.0,
100,0000000211,4000,2000,,,25,,,,15.9,7.8,
100,0000000142,1000,4000,,,2,,,,9.1,5.3,
100,0000001299,4000,4000,,,14,,,,18.2,0.6,
100,0000000596,4000,1000,,,8,,,,12.0,0.3,
100,0000001257,2000,1000,,,23,,,,16.6,8.1,
100,0000000485,3000,2000,,,1,,,,19.0,4.9,
100,0000001891,4000,5001,,,19,,,,18.3,7.4,
100,0000000439,3000,3001,,,30,,,,17.8,2.3,
100,0000001316,1000,2000,,,17,,,,13.4,2.4,
100,0000000583,2000,4000,,,2,,,,12.1,7.5,
100,0000001814,4000,4000,,,25,,,,5.4,3.7,
100,0000001258,2000,2000,,,6,,,,10.9,5.1,
100,0000000745,1000,1000,,,8,,,,10.9,8.8,
100,0000001382,4000,5000,,,18,,,,14.7,5.3,
100,0000001999,1000,1001,,,11,,,,17.9,0.1,
100,0000001634,1000,5001,,,30,,,,5.1,7.2,
100,0000001062,5000,3000,,,12,,,,9.2,8.1,
100,0000001428,4000,2001,,,26,,,,12.4,6.7,
100,0000000175,5000,4000,,,19,,,,11.9,1.8,
100,0000000012,5000,5001,,,15,,,,18.6,6.6,
100,0000001890,3000,3000,,,15,,,,1.6,2.4,
100,0000001255,2000,4000,,,13,,,,7.8,3.5,
100,0000001793,2000,5001,,,17,,,,9.7,4.2,
100,0000001768,5000,3000,,,6,,,,3.0,2.5,
100,0000000215,1000,4000,,,29,,,,11.1,1.4,
100,0000000072,5000,2000,,,6,,,,9.6,7.6,
100,0000001261,4000,1000,,,22,,,,9.7,1.4,
100,0000001938,3000,5001,,,11,,,,11.0,2.0,
100,0000000414,2000,3000,,,24,,,,15.7,0.5,
100,0000000759,5000,3001,,,2,,,,15.8,0.8,
100,0000000884,2000,4000,,,26,,,,6.3,7.2,
100,0000000989,1000,5000,,,16,,,,13.5,0.6,
100,0000000551,2000,1001,,,19,,,,5.4,1.4,
100,0000001164,5000,5000,,,3,,,,13.0,3.2,
100,0000000760,2000,2001,,,15,,,,13.3,6.8,
100,0000001449,2000,4000,,,3,,,,8.1,3.5,
100,0000001593,2000,3000,,,1,,,,12.4,0.5,
100,0000001865,5000,3001,,,16,,,,16.2,2.0,
100,0000001984,2000,3001,,,25,,,,5.6,9.8,
100,0000001745,2000,3001,,,13,,,,17.5,9.2,
100,0000001479,1000,2001,,,17,,,,3.6,4.2,
100,0000001350,5000,3001,,,9,,,,17.9,3.0,
100,0000000935,2000,3001,,,1,,,,12.4,4.0,
100,0000000509,4000,5001,,,7,,,,11.5,1.1,
100,0000001090,5000,2000,,,28,,,,10.1,8.5,
100,0000000643,3000,2001,,,9,,,,2.7,1.5,
100,0000001622,1000,5001,,,29,,,,11.8,0.9,
100,0000000556,5000,1001,,,24,,,,6.7,6.7,
100,0000001155,1000,5000,,,1,,,,3.3,0.4,
100,0000001367,4000,1002,,,5,,,,12.5,9.4,
100,0000001265,2000,5000,,,25,,,,11.8,1.7,
100,0000000422,1000,2000,,,30,,,,12.4,6.2,
100,0000001490,2000,5000,,,22,,,,8.2,6.6,
100,0000001230,2000,1001,,,5,,,,6.2,1.0,
100,0000000575,5000,5000,,,28,,,,19.4,5.3,
100,0000001068,5000,5001,,,7,,,,18.1,2.5,
100,0000001137,4000,2001,,,7,,,,19.5,6.2,
100,0000000474,2000,1001,,,22,,,,19.6,2.7,
100,0000001635,5000,3000,,,11,,,,8.8,1.0,
100,0000001135,4000,1001,,,8,,,,9.5,8.1,
100,0000001652,5000,5000,,,17,,,,12.8,8.9,
100,0000000076,2000,4000,,,12,,,,0.2,6.4,
100,0000001471,4000,1000,,,30,,,,8.8,1.3,
100,0000001666,2000,5001,,,18,,,,8.6,8.3,
100,0000001241,5000,3001,,,11,,,,19.6,6.8,
100,0000001979,1000,5000,,,11,,,,5.1,4.7,
100,0000000887,2000,2001,,,26,,,,7.0,4.0,
100,0000000038,2000,1002,,,21,,,,1.5,3.9,
100,0000001401,1000,3001,,,14,,,,15.1,5.8,
