MANDT,KUNNR,BUKRS,AKONT,ZTERM,WAERS,ZUAWA,BEGRU,ALTKN,REPRF
100,0000001492,1000,900569,0002,CNY,003,0002,,X
100,0000000061,1000,369147,NT30,AUD,002,0001,,X
100,0000001727,4000,583504,0002,AUD,002,0001,,
100,0000000167,3000,814371,NT60,EUR,003,0003,,
100,0000000131,2000,566251,NT60,GBP,003,0001,,X
100,0000000722,1000,620550,NT60,JPY,003,0003,,
100,0000000562,4000,542455,NT60,EUR,003,,,
100,0000000321,1000,578291,0002,CAD,003,0003,,
100,0000000541,1000,935460,NT90,GBP,002,,,
100,0000000229,4000,383734,0003,CAD,002,,,
100,0000001360,5000,734487,0003,CHF,001,0002,,X
100,0000001129,1000,521049,0002,KRW,001,0003,,X
100,0000001375,4000,032514,0001,AUD,001,0001,,
100,0000000819,4000,036289,NT60,GBP,002,0001,,X
100,0000001489,5000,396047,NT90,CHF,001,,,
100,0000000093,1000,745847,NT60,KRW,001,,,X
100,0000000321,2000,568748,0001,EUR,003,0001,,X
100,0000001817,2000,697942,2/10NET30,USD,001,0002,,
100,0000001613,2000,132647,NT30,CNY,001,0001,,
100,0000001748,3000,774121,0003,CNY,003,0002,,X
100,0000001744,3000,274818,NT60,CHF,003,0003,,
100,0000000394,1000,093173,0001,USD,001,0002,,X
100,0000001825,2000,947940,NT60,AUD,002,,,X
100,0000000724,4000,007658,NT30,GBP,001,,,X
100,0000001046,4000,771964,0001,USD,002,,,X
100,0000000233,2000,337780,0002,JPY,001,0002,,X
100,0000000781,5000,936294,0003,CHF,003,0003,,
100,0000001439,1000,630887,NT90,CAD,002,0003,,
100,0000000212,1000,889251,0002,KRW,001,,,
100,0000000540,5000,219200,NT90,CNY,001,,,X
100,0000001935,5000,217621,NT90,BRL,003,,,X
100,0000001144,1000,688823,0002,BRL,001,,,X
100,0000001767,5000,225180,0001,GBP,002,0001,,
100,0000001861,4000,653027,NT90,BRL,003,,,
100,0000001509,5000,968464,0001,CHF,001,0002,,X
100,0000000630,3000,801701,0002,EUR,003,,,
100,0000000485,2000,624773,0002,BRL,003,0003,,X
100,0000000677,2000,421480,2/10NET30,KRW,001,,,
100,0000000652,1000,433440,0003,EUR,003,0001,,
100,0000000152,1000,616544,NT90,EUR,002,0002,,X
100,0000001648,2000,484340,2/10NET30,CHF,002,,,
100,0000000972,5000,589175,NT30,GBP,001,0003,,
100,0000000299,4000,802713,0001,EUR,003,0001,,X
100,0000000299,4000,631053,0002,EUR,003,0002,,
100,0000000326,4000,946695,0003,GBP,002,0001,,X
100,0000000350,2000,108117,NT60,EUR,003,,,
100,0000001085,4000,137039,NT60,CNY,001,,,
100,0000001991,3000,852583,0001,USD,002,,,
100,0000001250,4000,382704,0003,JPY,001,0003,,X
100,0000000999,2000,071940,0001,KRW,002,0003,,X
100,0000001395,1000,993342,0001,CHF,001,,,
100,0000000299,5000,746590,0003,USD,001,0002,,
100,0000001120,1000,542810,0003,AUD,002,0001,,
100,0000001356,5000,340260,0002,USD,002,0003,,X
100,0000000046,3000,587714,NT60,CNY,002,0003,,X
100,0000001351,5000,317297,NT60,USD,001,0001,,X
100,0000000991,1000,831281,0003,JPY,002,0002,,X
100,0000001932,2000,604616,2/10NET30,JPY,002,,,X
100,0000001023,3000,953146,2/10NET30,BRL,002,0002,,
100,0000001276,4000,187107,NT90,AUD,001,0003,,
100,0000000724,2000,117791,0001,BRL,002,0002,,X
100,0000000275,5000,423578,NT60,CNY,001,0003,,X
100,0000000076,5000,927874,NT60,BRL,001,0001,,X
100,0000000866,1000,899832,0002,GBP,003,0003,,X
100,0000001959,5000,141721,0002,JPY,003,,,X
200,0000000580,4000,484039,0002,AUD,003,,,X
100,0000000828,3000,428229,0002,GBP,003,0001,,
100,0000000842,1000,357029,2/10NET30,USD,001,0001,,X
100,0000000882,5000,161238,0003,AUD,003,,,X
100,0000000666,2000,042883,2/10NET30,JPY,003,0001,,X
100,0000000472,3000,073755,2/10NET30,JPY,003,0003,,X
100,0000000593,5000,697850,NT90,CNY,001,0003,,X
100,0000001397,2000,341832,NT30,JPY,001,0001,,
100,0000000432,4000,486911,0003,AUD,002,0001,,X
100,0000000669,1000,796841,0002,GBP,002,0001,,X
100,0000000494,2000,643153,NT90,EUR,002,0001,,
100,0000001773,4000,826545,2/10NET30,AUD,002,0002,,
100,0000000264,2000,958716,0002,EUR,003,,,X
100,0000000421,4000,877813,2/10NET30,USD,001,0003,,X
100,0000000502,5000,495698,NT60,KRW,002,,,X
100,0000001670,2000,890932,2/10NET30,KRW,001,,,
100,0000000913,4000,990951,NT30,JPY,003,0003,,
100,0000001138,1000,191837,2/10NET30,CHF,003,0002,,
100,0000001893,4000,034298,NT60,AUD,001,0001,,X
100,0000000238,4000,568405,2/10NET30,KRW,003,0003,,X
100,0000001659,4000,297180,0003,CAD,001,0002,,X
100,0000000978,1000,783866,NT60,KRW,001,0003,,
100,0000001420,1000,721568,NT30,KRW,002,,,
100,0000001174,2000,025176,NT30,USD,002,,,
100,0000001341,1000,055992,NT60,CAD,001,0003,,
100,0000001599,5000,788126,0002,GBP,001,,,X
100,0000001808,2000,119326,NT90,CAD,002,0002,,X
100,0000000740,1000,934387,NT90,JPY,002,0003,,X
100,0000000906,4000,095643,2/10NET30,EUR,003,0003,,X
100,0000001336,3000,603324,0001,CAD,003,0003,,
100,0000000325,1000,405996,2/10NET30,EUR,002,0002,,X
100,0000001581,3000,702326,0002,BRL,001,,,
100,0000000358,3000,487296,NT30,CAD,002,,,X
100,0000001740,1000,692341,0002,AUD,003,0003,,
100,0000001668,4000,322607,NT90,CNY,002,0002,,X
100,0000000963,1000,005937,NT60,CNY,003,0001,,
100,0000001339,5000,425926,2/10NET30,KRW,003,0003,,
100,0000001399,4000,204281,2/10NET30,EUR,001,0001,,X
100,0000001387,2000,558119,2/10NET30,CNY,002,0001,,
100,0000000711,3000,616987,0003,BRL,001,0002,,
100,0000000177,3000,842487,0001,CNY,002,0003,,
100,0000000686,4000,620099,0001,JPY,001,0002,,
100,0000000518,2000,583082,2/10NET30,USD,003,0001,,
100,0000000719,1000,954537,0002,BRL,002,0003,,X
100,0000001594,4000,098490,0002,BRL,002,,,X
100,0000001569,2000,247385,NT30,GBP,001,0001,,X
100,0000001624,5000,980959,NT30,JPY,001,0001,,X
100,0000001250,2000,267931,0002,CHF,003,0002,,
100,0000001759,4000,794076,0002,CHF,002,0003,,X
100,0000000343,1000,143690,NT60,CHF,001,0002,,X
100,0000000626,2000,736059,NT90,EUR,002,,,
100,0000001034,1000,062306,0001,CHF,001,0002,,X
100,0000001809,3000,087845,NT90,CHF,001,,,
100,0000001967,1000,782629,0001,KRW,002,,,
100,0000000428,2000,648444,NT90,USD,003,0002,,X
100,0000001037,4000,066814,NT30,KRW,003,0002,,
100,0000001847,2000,064787,0003,KRW,001,0003,,
100,0000001407,4000,314187,0002,BRL,002,0001,,X
100,0000000591,4000,040254,0001,GBP,002,0002,,X
100,0000000925,5000,546882,0003,CHF,001,0002,,X
100,0000000126,4000,082758,0002,BRL,002,0003,,
100,0000000318,1000,090759,0003,CAD,001,0001,,X
100,0000001311,3000,822871,0003,USD,001,0001,,
100,0000001073,5000,963422,0002,KRW,002,0003,,
100,0000001468,3000,624009,NT90,GBP,003,0003,,
100,0000000654,1000,874194,0003,JPY,003,,,X
100,0000001033,2000,051780,NT60,USD,001,0001,,X
100,0000001650,5000,012212,0001,AUD,002,0002,,X
100,0000000239,1000,809634,NT90,USD,001,0001,,
100,0000000741,4000,549993,NT30,BRL,001,,,X
100,0000000872,3000,347087,0001,USD,003,0001,,
100,0000000220,2000,323044,0001,BRL,003,0001,,X
100,0000001956,1000,452860,0003,AUD,001,0003,,
100,0000001224,2000,719692,NT30,KRW,002,,,
100,0000001916,1000,501609,0003,EUR,002,0001,,X
100,0000000512,3000,500384,NT30,JPY,003,0002,,X
100,0000000882,1000,108549,0003,GBP,003,0002,,X
100,0000000946,5000,000649,2/10NET30,CAD,002,0002,,X
100,0000001099,1000,046637,0002,USD,002,0002,,
100,0000001824,3000,796153,NT90,KRW,001,0002,,
100,0000000547,5000,731511,NT30,KRW,001,0002,,
100,0000001415,4000,138327,NT30,EUR,003,0002,,X
100,0000001548,3000,290005,0003,CHF,003,0002,,X
100,0000000362,3000,699477,0001,EUR,002,0002,,
100,0000001344,5000,556349,0002,BRL,003,,,X
100,0000001835,2000,413203,NT90,USD,002,0001,,
100,0000001789,1000,424540,NT30,GBP,001,,,
100,0000001650,3000,734353,2/10NET30,USD,003,0001,,
100,0000000485,5000,186762,NT30,USD,001,0002,,X
100,0000000249,5000,902196,0002,CNY,001,,,X
100,0000000906,1000,936666,NT30,CHF,003,0002,,
100,0000001996,3000,191812,NT60,BRL,003,0001,,X
100,0000001932,3000,812398,NT90,USD,003,0001,,X
100,0000001524,3000,202710,NT30,BRL,003,0003,,
100,0000001404,3000,550968,0001,JPY,003,,,
100,0000000068,2000,783171,NT90,BRL,002,0002,,X
100,0000000143,2000,841695,0003,USD,003,0001,,
100,0000001274,1000,417352,NT30,CAD,002,0002,,X
100,0000001646,3000,304588,0001,CHF,002,0003,,X
100,0000001241,4000,139323,0001,KRW,001,0003,,X
100,0000000113,3000,437317,2/10NET30,EUR,001,0001,,
100,0000001230,5000,395448,0001,EUR,001,0002,,
100,0000001785,4000,861581,NT60,CAD,003,,,
100,0000001473,2000,316446,2/10NET30,EUR,003,0003,,
100,0000000066,5000,847720,0003,KRW,003,,,X
100,0000001804,5000,144437,NT90,CNY,002,0001,,X
100,0000000419,4000,191265,2/10NET30,EUR,003,,,
100,0000000053,2000,086665,0001,CAD,001,0003,,X
100,0000001011,4000,354033,0001,JPY,002,0001,,
100,0000000608,2000,928463,NT90,EUR,002,0003,,X
100,0000001645,4000,640699,0002,JPY,001,,,
100,0000000491,3000,223043,0001,JPY,001,,,X
100,0000001070,1000,097929,NT30,JPY,002,0003,,X
100,0000001193,4000,884065,0001,GBP,002,,,
100,0000001249,1000,107183,0002,KRW,001,0002,,
100,0000001639,5000,025429,NT60,CNY,002,0001,,X
100,0000000739,5000,727705,NT90,CNY,001,0001,,X
100,0000001811,2000,954675,NT30,EUR,002,,,
100,0000001490,4000,069384,NT90,GBP,001,0003,,
100,0000001184,3000,590692,NT30,USD,002,,,X
100,0000001895,5000,466837,0003,CAD,001,,,
100,0000000218,2000,252020,0003,KRW,003,0002,,
100,0000000866,5000,140712,0001,BRL,001,0002,,
100,0000000232,1000,150798,NT90,CAD,002,0001,,
100,0000001253,2000,756715,NT30,GBP,003,0003,,
100,0000001134,3000,976517,0002,CNY,001,0001,,
100,0000000206,4000,758024,NT60,EUR,003,0003,,
100,0000000413,5000,774758,NT30,CHF,001,,,
100,0000001545,1000,186429,2/10NET30,AUD,002,0002,,X
100,0000000720,2000,809022,0003,CNY,003,0003,,X
100,0000000275,3000,241136,2/10NET30,EUR,003,0002,,X
100,0000000142,3000,526765,0001,GBP,003,,,
100,0000001149,4000,166742,2/10NET30,CAD,003,0003,,
100,0000000575,4000,326840,0002,CNY,001,0003,,
100,0000000520,1000,116880,NT90,CHF,002,0001,,X
100,0000001397,2000,982244,NT60,EUR,002,0003,,X
100,0000001068,1000,182721,2/10NET30,BRL,001,0002,,X
100,0000000544,5000,881787,0002,USD,003,0001,,
100,0000001466,5000,003752,0001,JPY,002,0003,,X
100,0000000703,5000,874251,NT30,CNY,001,0002,,X
100,0000001222,5000,192544,0002,CAD,003,0001,,X
100,0000001853,3000,265268,2/10NET30,KRW,001,0003,,
100,0000000874,1000,870160,0003,KRW,003,0001,,X
100,0000000337,5000,997347,0001,USD,001,0001,,
100,0000001916,2000,842573,0001,BRL,001,0003,,X
100,0000001686,4000,312811,2/10NET30,CNY,002,0003,,
100,0000000917,2000,184236,NT90,USD,002,0003,,
100,0000000138,1000,773441,NT30,BRL,001,0002,,
100,0000001833,1000,420894,0002,KRW,003,0002,,
100,0000000901,3000,255249,0001,GBP,001,0002,,
100,0000000973,5000,197784,0003,JPY,001,0002,,X
100,0000000005,4000,017179,0003,CNY,003,0002,,X
100,0000000323,3000,539100,NT60,AUD,002,0001,,
100,0000000077,3000,226374,NT30,AUD,003,0001,,X
100,0000000250,2000,520710,NT60,JPY,003,0002,,
100,0000001655,1000,890628,NT90,CAD,003,,,X
100,0000001078,3000,718786,2/10NET30,USD,002,0002,,X
100,0000000788,2000,850164,0003,BRL,002,0003,,
100,0000000109,2000,092972,NT90,CHF,001,0003,,
100,0000001167,5000,174751,NT30,JPY,002,0001,,X
100,0000000940,4000,985662,0003,CHF,003,0002,,
100,0000000705,5000,447192,NT90,JPY,003,0003,,X
100,0000000447,2000,228310,0001,JPY,002,0001,,X
100,0000000486,2000,050798,0003,KRW,002,0002,,X
100,0000000981,1000,220888,NT60,BRL,003,0002,,X
100,0000000457,5000,495772,NT90,KRW,002,0002,,X
100,0000001418,2000,797680,NT90,CHF,002,,,
100,0000000168,3000,004160,0002,USD,001,0002,,X
100,0000001406,1000,241978,0002,CAD,002,0002,,X
100,0000000704,3000,418258,2/10NET30,CNY,003,0001,,
100,0000001117,4000,385157,0003,USD,003,0002,,
100,0000001470,2000,607081,NT90,JPY,001,0003,,
100,0000000839,3000,289452,NT90,GBP,002,,,X
100,0000000377,4000,275245,NT90,CAD,001,,,
100,0000000739,1000,018567,0002,BRL,002,,,X
100,0000000744,2000,131268,2/10NET30,BRL,002,0003,,X
100,0000001654,4000,393343,2/10NET30,KRW,001,0003,,
100,0000001328,2000,114643,0003,CHF,002,0002,,
100,0000001388,1000,577952,NT90,EUR,002,,,X
100,0000001771,4000,134637,NT60,CHF,001,,,X
100,0000000302,4000,956440,NT90,AUD,002,0002,,X
100,0000001426,2000,604901,0002,USD,001,0002,,
100,0000001362,2000,953589,0003,GBP,002,0001,,
100,0000001691,5000,613543,0003,CAD,003,0002,,X
100,0000001505,3000,324410,NT60,KRW,003,,,X
100,0000000462,5000,547048,NT90,EUR,002,0003,,X
100,0000001401,2000,244460,NT30,CHF,001,,,
100,0000001980,5000,054562,0002,KRW,001,,,X
100,0000001677,1000,158545,0002,EUR,003,,,
100,0000000902,2000,753298,0003,EUR,001,0002,,
100,0000001494,5000,508022,NT60,GBP,002,0001,,
100,0000000997,3000,386790,0002,USD,001,0001,,
100,0000000636,4000,637032,NT90,AUD,002,,,X
100,0000001513,2000,598242,NT90,CNY,002,0002,,X
100,0000000046,1000,303543,NT30,CAD,002,,,
100,0000001535,3000,842289,0001,AUD,003,0002,,X
100,0000000557,5000,844449,0001,CAD,002,,,
100,0000001456,5000,842920,0001,JPY,002,0003,,
100,0000000641,1000,339305,0001,CNY,001,0002,,
100,0000000129,2000,132938,NT90,KRW,001,,,X
100,0000000880,1000,626874,NT60,AUD,001,0002,,
100,0000001632,3000,098496,0002,CAD,001,0001,,X
100,0000000831,3000,414174,NT60,KRW,002,0003,,
100,0000001003,1000,103701,0002,USD,001,,,X
100,0000001566,5000,780624,0003,JPY,002,,,X
100,0000000331,1000,271883,NT60,USD,001,0003,,
100,0000001769,3000,329223,2/10NET30,JPY,002,0002,,
100,0000000186,1000,642109,2/10NET30,KRW,003,,,X
100,0000000407,2000,352617,2/10NET30,BRL,002,,,X
100,0000000433,3000,241784,0001,CAD,003,0001,,X
100,0000000170,1000,507035,0003,KRW,001,0001,,X
100,0000001491,2000,427419,NT30,USD,002,0001,,
100,0000000532,3000,397303,2/10NET30,USD,002,0001,,X
100,0000001717,5000,510267,0002,KRW,003,0002,,X
100,0000000900,1000,315661,0002,BRL,002,,,X
100,0000000738,3000,784948,NT30,EUR,003,0001,,X
100,0000001732,5000,088470,NT60,BRL,002,0003,,X
100,0000000211,2000,003468,0001,USD,002,0003,,
100,0000000094,3000,646849,NT30,AUD,002,0003,,
100,0000001567,1000,847638,NT90,CHF,001,0001,,X
100,0000000447,3000,918485,NT30,CHF,003,0003,,
100,0000001209,1000,265060,2/10NET30,CNY,001,0003,,X
100,0000001524,1000,780223,2/10NET30,AUD,003,0001,,
100,0000000986,5000,233175,0001,JPY,001,,,X
100,0000000938,4000,850221,0002,USD,002,0001,,X
100,0000001385,5000,144571,0003,BRL,001,0003,,
100,0000001019,1000,090634,NT30,JPY,001,0002,,
100,0000000609,4000,848890,NT90,BRL,001,0001,,
100,0000001530,2000,742707,0003,CNY,001,0001,,
100,0000000963,4000,470363,NT30,GBP,001,0001,,
100,0000000866,2000,330908,NT90,JPY,001,0002,,X
100,0000001729,4000,216525,NT60,JPY,001,0002,,X
100,0000000902,3000,063509,NT90,AUD,001,0001,,X
100,0000000395,4000,975188,NT90,BRL,003,0003,,X
100,0000000104,1000,354192,0003,AUD,001,0001,,
100,0000001886,3000,663320,0003,AUD,003,0003,,
100,0000000561,4000,248491,NT30,BRL,001,,,
100,0000001925,3000,226350,0001,BRL,001,0001,,
100,0000000350,1000,594959,2/10NET30,CHF,002,0002,,
100,0000000445,4000,007784,0002,CAD,002,0002,,X
100,0000001965,1000,205546,NT30,AUD,003,0002,,
100,0000000781,5000,804375,0002,BRL,003,0001,,
100,0000000911,2000,620148,NT90,JPY,001,0002,,X
100,0000000574,5000,506596,NT90,CNY,002,,,X
100,0000000904,2000,981965,2/10NET30,KRW,001,0002,,X
100,0000000981,4000,532070,NT90,CAD,003,,,
100,0000000966,2000,544796,0001,AUD,001,0002,,
100,0000001214,4000,787562,0001,EUR,003,,,X
100,0000000321,5000,637996,0002,CAD,001,,,
100,0000001971,4000,913743,NT30,BRL,001,0002,,
100,0000000244,1000,058320,2/10NET30,AUD,002,,,X
100,0000001487,2000,508582,NT30,USD,001,0002,,
100,0000000620,3000,407279,NT90,EUR,001,,,X
100,0000000937,4000,523121,NT90,EUR,003,0003,,
100,0000000028,4000,464459,NT90,CAD,002,0002,,
100,0000001161,2000,412608,NT30,CNY,003,0003,,
100,0000000125,5000,929992,0001,GBP,002,0001,,
100,0000000526,4000,640968,2/10NET30,GBP,001,0002,,X
100,0000001323,5000,601869,0002,CHF,002,0003,,
100,0000001259,3000,457126,0001,GBP,001,0003,,
100,0000000036,5000,446978,2/10NET30,GBP,003,0002,,
100,0000001796,4000,011808,NT90,EUR,001,0001,,
100,0000000163,5000,316639,0003,CNY,002,0002,,X
100,0000001782,5000,598063,0002,KRW,001,0003,,X
100,0000000335,2000,184658,NT30,CAD,002,0001,,
100,0000000442,3000,664685,0003,CHF,003,,,
100,0000000424,5000,778194,0001,BRL,003,0003,,
100,0000001388,5000,596588,0001,EUR,002,0003,,X
100,0000000083,2000,530136,2/10NET30,GBP,002,0001,,X
100,0000001546,1000,752100,NT60,JPY,002,0002,,X
100,0000001812,2000,631172,NT90,GBP,002,0003,,X
100,0000001273,5000,411078,2/10NET30,CHF,001,,,
100,0000001791,3000,149006,0002,CAD,001,,,
100,0000001687,5000,678910,NT60,KRW,003,0003,,X
100,0000000199,5000,982545,0002,USD,002,0001,,
100,0000001511,2000,763467,NT60,AUD,003,0003,,X
100,0000000440,3000,078954,0002,BRL,003,0001,,X
100,0000001284,2000,956115,0002,CHF,002,0001,,X
100,0000001304,4000,873464,0001,EUR,003,0003,,X
100,0000000820,5000,763002,NT30,CAD,002,0001,,
100,0000001194,1000,377006,NT60,GBP,002,0001,,
100,0000001243,1000,543129,0003,AUD,002,,,
100,0000000787,1000,054163,NT60,CNY,002,0002,,X
100,0000001104,4000,922009,NT30,AUD,001,0003,,
100,0000000457,2000,444006,NT30,GBP,001,0001,,
100,0000000953,2000,364113,0001,USD,001,0002,,
100,0000000197,4000,051662,NT60,USD,001,,,X
100,0000000468,5000,102542,0002,BRL,003,0001,,
100,0000000539,3000,125690,0001,JPY,002,0003,,
100,0000000798,3000,924964,NT60,AUD,002,0003,,
100,0000001361,4000,499936,NT90,CNY,003,0002,,
100,0000000506,3000,646925,0001,BRL,001,0001,,
100,0000001784,1000,351453,NT30,EUR,002,0002,,X
100,0000001034,4000,725717,NT30,BRL,003,,,X
100,0000001951,3000,827902,0001,CHF,001,0003,,X
100,0000000788,3000,449642,NT90,AUD,002,0001,,
100,0000000269,4000,355538,2/10NET30,JPY,003,0002,,
100,0000001428,5000,042309,0001,AUD,002,0001,,X
100,0000001335,2000,869182,0001,CHF,002,0003,,
100,0000001983,1000,985170,2/10NET30,BRL,002,0001,,
100,0000000787,2000,033331,NT60,EUR,001,0003,,
100,0000000433,3000,278566,NT30,CHF,002,0003,,X
100,0000001634,1000,975115,2/10NET30,CNY,003,0001,,
100,0000001781,1000,481010,0001,EUR,002,0003,,
100,0000000917,2000,845841,0002,CNY,003,,,X
100,0000001696,4000,402135,0003,KRW,003,,,X
100,0000000871,3000,288802,0001,BRL,003,,,
100,0000000821,3000,411799,0003,BRL,001,0002,,
100,0000001346,2000,955340,2/10NET30,CNY,003,0003,,
100,0000001443,2000,472739,2/10NET30,BRL,002,0002,,
100,0000000989,1000,832321,0003,EUR,003,0003,,
100,0000001521,5000,678294,2/10NET30,KRW,002,0003,,X
100,0000000686,4000,140079,NT90,CHF,002,0003,,X
100,0000001559,5000,027608,2/10NET30,EUR,003,0001,,X
100,0000001873,1000,177637,0003,AUD,002,0002,,X
100,0000000827,3000,141515,2/10NET30,EUR,003,,,
100,0000000747,4000,181297,0001,AUD,002,0002,,X
100,0000001224,5000,929641,2/10NET30,AUD,002,,,
100,0000001274,5000,598710,0002,KRW,001,0003,,
100,0000001786,2000,424996,2/10NET30,JPY,003,0001,,
100,0000001003,4000,775660,NT60,GBP,002,,,
100,0000000311,3000,989660,0001,CAD,003,0002,,X
100,0000000222,2000,645222,2/10NET30,CAD,001,0003,,X
100,0000001582,2000,105141,0001,CNY,002,0001,,
100,0000000462,3000,407410,2/10NET30,EUR,003,0002,,
100,0000000546,2000,788424,NT30,KRW,002,0002,,X
100,0000001234,2000,066560,0003,JPY,002,0002,,X
100,0000000109,5000,855489,0001,CHF,003,0003,,X
100,0000000542,3000,824588,2/10NET30,CAD,003,0003,,
100,0000000060,2000,028304,NT90,AUD,002,0003,,X
100,0000000370,4000,522382,NT60,BRL,003,0002,,X
100,0000001282,3000,649710,0002,EUR,001,0001,,X
100,0000001682,4000,892097,0003,GBP,001,0003,,X
100,0000000166,3000,404812,NT30,USD,002,0001,,X
100,0000000891,2000,302725,0003,JPY,003,0001,,X
100,0000000781,2000,173687,NT30,JPY,003,0002,,X
100,0000000191,2000,248632,2/10NET30,EUR,002,0003,,
100,0000000652,4000,424913,NT60,GBP,003,,,X
100,0000000349,5000,523811,0002,CNY,001,0003,,
100,0000001925,2000,322131,NT60,GBP,002,0003,,
100,0000000061,5000,453180,NT30,JPY,003,0003,,
100,0000001246,5000,899844,0003,GBP,003,0003,,X
100,0000000812,4000,801595,NT30,CNY,003,0002,,X
100,0000001630,5000,527362,2/10NET30,BRL,002,0002,,X
100,0000001656,2000,377697,0003,AUD,003,,,
100,0000000694,3000,979326,2/10NET30,EUR,001,0002,,
100,0000001970,3000,352451,NT30,CHF,002,0002,,X
100,0000000612,3000,244487,0003,BRL,002,,,
100,0000001547,3000,937695,NT30,AUD,001,,,X
100,0000000121,2000,082933,NT30,CHF,001,0003,,X
100,0000001714,4000,788247,0001,CNY,002,0003,,X
100,0000001581,5000,620856,0001,USD,003,0001,,X
100,0000001700,1000,521601,0003,CHF,002,0003,,
100,0000001691,1000,178405,NT60,GBP,002,0003,,X
100,0000000089,3000,698818,NT90,EUR,003,0003,,X
100,0000001871,4000,727708,NT30,USD,003,0003,,X
100,0000000095,5000,297439,0001,KRW,002,,,X
100,0000001841,4000,371110,0003,CAD,002,0002,,
100,0000000909,4000,824715,NT90,BRL,001,0003,,
100,0000000042,4000,200703,NT30,USD,001,0003,,
100,0000001029,3000,446456,NT60,EUR,002,,,
100,0000000967,5000,546298,2/10NET30,USD,003,,,X
100,0000000980,5000,141144,2/10NET30,CAD,003,0002,,
100,0000000509,1000,883535,NT30,CHF,003,0002,,X
100,0000000708,2000,384597,NT30,BRL,002,0001,,
100,0000000882,1000,945366,NT30,EUR,003,0002,,X
100,0000000764,1000,790286,0001,CAD,003,0001,,X
100,0000001032,4000,022518,NT30,CHF,001,0003,,X
100,0000000514,2000,764131,NT60,USD,002,0003,,X
100,0000000075,3000,354865,NT30,CAD,002,0002,,
100,0000001353,1000,228945,0001,JPY,002,,,
100,0000001793,3000,592377,NT30,AUD,002,,,
100,0000001184,3000,441535,0002,CNY,002,,,X
100,0000001329,4000,355077,NT90,JPY,001,,,
100,0000000944,1000,021900,2/10NET30,BRL,001,0003,,
100,0000001450,5000,092393,0003,CAD,001,0003,,X
100,0000001621,1000,300769,NT60,CHF,001,,,
100,0000001419,3000,059353,NT30,EUR,001,0002,,X
100,0000000376,5000,554456,NT60,CAD,003,0002,,X
100,0000001930,4000,466928,0003,JPY,002,,,X
100,0000000204,1000,109904,2/10NET30,GBP,002,0001,,X
100,0000000092,2000,718613,NT30,USD,001,,,
100,0000000781,3000,085602,NT90,CAD,001,0002,,
100,0000000075,4000,904013,0003,GBP,001,0003,,X
100,0000001200,3000,021410,NT30,EUR,001,0002,,
100,0000001948,1000,958421,NT30,JPY,003,0002,,X
100,0000000405,3000,834142,0003,EUR,003,0002,,X
100,0000000853,1000,447226,NT30,GBP,003,,,
100,0000001031,5000,794642,0003,USD,001,0002,,
100,0000001819,1000,504903,0003,CAD,002,0002,,
100,0000000154,4000,921423,0002,GBP,003,,,
100,0000000064,1000,062835,0002,JPY,002,0001,,X
100,0000001082,3000,603032,0003,EUR,001,0003,,
100,0000001796,4000,435724,0002,AUD,002,0001,,
100,0000001839,4000,943573,0002,JPY,002,,,
100,0000000860,5000,537879,0002,JPY,001,0002,,
100,0000000185,5000,321481,2/10NET30,EUR,001,0003,,
100,0000001816,5000,600819,NT90,BRL,002,0003,,
100,0000001218,5000,194928,0001,CAD,003,0001,,
100,0000000525,1000,814587,NT90,BRL,001,,,
100,0000001167,4000,175447,NT90,BRL,003,0003,,X
100,0000001962,5000,793627,0003,CHF,001,0002,,X
100,0000000996,2000,710399,NT90,USD,002,,,
100,0000001702,1000,802486,0001,JPY,003,,,X
100,0000000140,5000,515545,NT60,CHF,003,,,X
100,0000000236,3000,648461,0002,CNY,001,0002,,
100,0000001929,2000,459140,0001,KRW,001,0002,,X
100,0000001891,4000,298709,2/10NET30,CAD,002,0003,,
100,0000001587,3000,025828,NT60,EUR,003,0001,,
100,0000000292,4000,338870,NT60,KRW,002,0001,,
100,0000000789,2000,473175,NT90,CAD,002,0002,,X
100,0000000424,1000,206024,2/10NET30,KRW,001,0001,,X
100,0000000016,3000,957758,NT30,GBP,003,0002,,X
100,0000001208,1000,623179,2/10NET30,JPY,001,0002,,
100,0000001417,3000,280115,0002,BRL,003,0001,,X
100,0000001377,4000,300957,0001,JPY,001,0001,,X
100,0000000196,4000,855425,2/10NET30,USD,002,0003,,X
100,0000000579,2000,892013,NT30,GBP,001,,,X
100,0000000966,2000,696054,NT90,AUD,003,0002,,
100,0000000774,1000,744037,0001,JPY,001,0001,,
100,0000001673,5000,099458,0003,GBP,002,0002,,
100,0000000004,5000,926539,0001,BRL,002,0001,,X
100,0000001546,2000,500202,NT60,CAD,001,0001,,
100,0000001230,1000,098457,NT90,CHF,001,,,
100,0000000818,5000,079515,NT30,CAD,002,0002,,
100,0000001268,3000,434077,0003,JPY,003,,,X
100,0000000195,3000,932532,0001,CHF,002,,,
100,0000001513,3000,181462,NT30,GBP,002,0002,,
100,0000001367,3000,669235,NT90,CHF,002,0001,,
100,0000000337,5000,774502,NT30,AUD,001,0001,,
100,0000000893,1000,648426,0003,CNY,002,0002,,X
100,0000001710,4000,548460,NT90,CNY,002,,,X
100,0000000517,4000,087464,NT30,EUR,003,0002,,
100,0000000553,3000,721754,NT90,AUD,002,0003,,X
