MANDT,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,DISMM,DISPO,DISLS,BERID,BSTMI,MINBE,EISBE,MABST,STRGR,LGPRO,LGFSB,HERKL,INSMK,SSQSS,MTVFP,KZAUS,AUSDT,NFMAT,MFLHN,KZBED,LGPBE,LGOBE,INSMK2
100,MAT0000937,1001,,,,,,,C,,757,,HEa,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000548,2001,,,,,,,,,138,MRP,GKl,,,,,,,,,,,,,,,,,,,,,
100,MAT0000696,4000,,,,,,,C,,829,,PKP,,,,,,,,,,,,,,,,,,,,,
100,MAT0000265,1001,,,,,,,,,263,VB,igM,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000382,5000,,,,,,,C,,415,MRP,Lfc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000783,2000,,,,,,,A,,043,PD,mvz,,,,,,,,,,,,,,,,,,,,,
100,MAT0000101,1000,,,,,,,C,,529,VB,rEc,,,,,,,,,,,,,,,,,,,,,
100,MAT0001399,2001,,,,,,,,,730,,NSs,,,,,,,,,,,,,,,,,,,,,
100,MAT0001919,1002,,,,,,,B,,472,VB,bVp,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001704,3000,,,,,,,B,,828,VB,MPi,,,,,,,,,,,,,,,,,,,,,
200,MAT0000560,2000,,,,,,,B,,893,VB,fyL,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001561,1000,,,,,,,A,,833,MRP,Lrs,,,,,,,,,,,,,,,,,,,,,
100,MAT0001431,2000,,,,,,,A,,578,VB,mzW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001642,5000,,,,,,,B,,160,VB,dYB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001690,1000,,,,,,,A,,642,PD,dBe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000119,5000,,,,,,,C,,179,,HCu,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001618,4000,,,,,,,C,,967,MRP,IVd,,,,,,,,,,,,,,,,,,,,,
100,MAT0000158,2001,,,,,,,,,292,VB,DfG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000636,1001,,,,,,,C,,104,,bPp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000440,1000,,,,,,,C,,163,PD,zvL,,,,,,,,,,,,,,,,,,,,,
100,MAT0001811,3000,,,,,,,A,,351,,gIJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000856,5001,,,,,,,A,,374,VB,LCo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001576,2001,,,,,,,,,199,VB,dwi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001310,1001,,,,,,,C,,666,VB,fUL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000284,5000,,,,,,,A,,474,MRP,DKn,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001309,3001,,,,,,,C,,095,VB,KIK,,,,,,,,,,,,,,,,,,,,,
100,MAT0000917,1002,,,,,,,C,,707,MRP,uBW,,,,,,,,,,,,,,,,,,,,,
100,MAT0001934,3000,,,,,,,B,,500,VB,fWw,,,,,,,,,,,,,,,,,,,,,
100,MAT0000738,2000,,,,,,,B,,838,VB,ETI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000207,2000,,,,,,,,,250,VB,Kxb,,,,,,,,,,,,,,,,,,,,,
100,MAT0000446,1002,,,,,,,,,144,PD,nmS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001039,2001,,,,,,,C,,183,,yqA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000908,4000,,,,,,,,,685,VB,ikT,,,,,,,,,,,,,,,,,,,,,
100,MAT0001025,3001,,,,,,,C,,990,PD,YwU,,,,,,,,,,,,,,,,,,,,,
100,MAT0000774,3001,,,,,,,B,,247,VB,SYJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000750,5000,,,,,,,,,986,PD,GdQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001405,5000,,,,,,,,,611,,tZt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000062,1002,,,,,,,C,,156,MRP,MGj,,,,,,,,,,,,,,,,,,,,,
100,MAT0001042,5001,,,,,,,B,,070,MRP,pTG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001531,3000,,,,,,,B,,969,,ZOs,,,,,,,,,,,,,,,,,,,,,
100,MAT0001589,1002,,,,,,,C,,824,PD,llD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001622,2001,,,,,,,C,,801,MRP,TOn,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000648,4000,,,,,,,C,,623,VB,jJh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000244,3001,,,,,,,,,501,,rix,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000976,5000,,,,,,,A,,797,VB,PQj,,,,,,,,,,,,,,,,,,,,,
100,MAT0001388,4000,,,,,,,A,,389,,Xty,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001704,3001,,,,,,,,,052,,foa,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001771,3000,,,,,,,,,863,PD,tsd,,,,,,,,,,,,,,,,,,,,,
100,MAT0000175,4000,,,,,,,,,100,PD,HmV,,,,,,,,,,,,,,,,,,,,,
100,MAT0000224,3000,,,,,,,,,486,MRP,hzm,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001840,1001,,,,,,,A,,615,,yiN,,,,,,,,,,,,,,,,,,,,,
100,MAT0000937,3000,,,,,,,A,,773,MRP,fhV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001460,5000,,,,,,,C,,756,VB,aGX,,,,,,,,,,,,,,,,,,,,,
100,MAT0000701,4000,,,,,,,B,,515,VB,EFX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001503,5001,,,,,,,,,662,MRP,ZAv,,,,,,,,,,,,,,,,,,,,,
100,MAT0000624,2000,,,,,,,C,,319,,AkP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000630,2001,,,,,,,A,,560,VB,LtE,,,,,,,,,,,,,,,,,,,,,
100,MAT0000253,5000,,,,,,,,,723,,jnj,,,,,,,,,,,,,,,,,,,,,
100,MAT0001227,2001,,,,,,,C,,883,VB,cPQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000353,1000,,,,,,,B,,295,VB,jIv,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001393,5000,,,,,,,A,,912,MRP,CxE,,,,,,,,,,,,,,,,,,,,,
100,MAT0001411,4000,,,,,,,,,328,MRP,BXZ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000734,1002,,,,,,,,,217,VB,Gxx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000194,5001,,,,,,,C,,211,PD,iXf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000096,3000,,,,,,,C,,457,PD,HlC,,,,,,,,,,,,,,,,,,,,,
100,MAT0000574,2000,,,,,,,B,,781,MRP,gPw,,,,,,,,,,,,,,,,,,,,,
100,MAT0001926,3001,,,,,,,A,,058,PD,NpR,,,,,,,,,,,,,,,,,,,,,
100,MAT0001432,3001,,,,,,,B,,049,MRP,lPC,,,,,,,,,,,,,,,,,,,,,
100,MAT0000299,1002,,,,,,,C,,228,MRP,ZuV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001113,1002,,,,,,,A,,252,MRP,tur,,,,,,,,,,,,,,,,,,,,,
100,MAT0000187,4000,,,,,,,,,872,MRP,Otx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001261,2000,,,,,,,B,,990,MRP,Lub,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001360,5001,,,,,,,A,,026,PD,aKz,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000266,3000,,,,,,,B,,007,MRP,wRi,,,,,,,,,,,,,,,,,,,,,
100,MAT0000249,4000,,,,,,,C,,295,PD,tQa,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001825,4000,,,,,,,A,,436,VB,OMp,,,,,,,,,,,,,,,,,,,,,
100,M-01,4000,,,,,,,,,359,,MSh,,,,,,,,,,,,,,,,,,,,,
100,MAT0001055,2001,,,,,,,A,,230,VB,sRH,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001466,5000,,,,,,,A,,469,MRP,PXn,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000851,1002,,,,,,,C,,004,,arG,,,,,,,,,,,,,,,,,,,,,
100,MAT0000227,3001,,,,,,,C,,260,MRP,cpC,,,,,,,,,,,,,,,,,,,,,
100,MAT0001859,1001,,,,,,,,,718,PD,qnr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000876,2000,,,,,,,A,,193,PD,UNE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000340,2000,,,,,,,B,,703,PD,ptP,,,,,,,,,,,,,,,,,,,,,
100,MAT0001788,1002,,,,,,,A,,718,VB,KPS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001562,1000,,,,,,,C,,198,VB,JdH,,,,,,,,,,,,,,,,,,,,,
100,MAT0000310,4000,,,,,,,B,,739,PD,JOD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001204,3001,,,,,,,,,903,MRP,xRA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001832,3001,,,,,,,B,,306,,tVz,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001234,3001,,,,,,,A,,963,MRP,TAX,,,,,,,,,,,,,,,,,,,,,
100,MAT0001561,2001,,,,,,,B,,806,,mSE,,,,,,,,,,,,,,,,,,,,,
100,MAT0001819,3001,,,,,,,,,478,MRP,IqV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001202,4000,,,,,,,C,,299,,QIb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000979,4000,,,,,,,C,,078,,NSE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000253,3000,,,,,,,B,,968,VB,iHw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001287,4000,,,,,,,A,,571,PD,GRV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001696,2000,,,,,,,C,,862,PD,hYK,,,,,,,,,,,,,,,,,,,,,
100,MAT0000269,3000,,,,,,,A,,556,VB,aWh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000861,2001,,,,,,,A,,796,,tbi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000184,3001,,,,,,,C,,918,,mUe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001590,1002,,,,,,,B,,902,,FEB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000183,1002,,,,,,,B,,079,PD,UoJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001661,5000,,,,,,,,,649,,pTk,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001458,4000,,,,,,,A,,090,PD,Rke,,,,,,,,,,,,,,,,,,,,,
100,MAT0001705,5001,,,,,,,,,950,,FLt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001739,5000,,,,,,,B,,849,MRP,dzO,,,,,,,,,,,,,,,,,,,,,
100,MAT0000573,5001,,,,,,,B,,997,MRP,maM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000724,5001,,,,,,,B,,164,VB,XVI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001635,5001,,,,,,,A,,119,MRP,niu,,,,,,,,,,,X,,,,,,,,,,
100,FG226,1000,,,,,,,C,,961,,ulr,,,,,,,,,,,,,,,,,,,,,
100,MAT0000194,1001,,,,,,,B,,135,,agS,,,,,,,,,,,,,,,,,,,,,
100,MAT0001839,3000,,,,,,,,,481,PD,JIZ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001022,2000,,,,,,,,,045,,WUD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000591,1001,,,,,,,,,544,,CHp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000974,5001,,,,,,,A,,501,,tUY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000978,4000,,,,,,,B,,785,MRP,Pab,,,,,,,,,,,,,,,,,,,,,
100,MAT0001333,3000,,,,,,,A,,700,PD,azp,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001175,3000,,,,,,,A,,846,VB,xXs,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000047,2000,,,,,,,A,,961,MRP,LFO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001028,2001,,,,,,,A,,614,MRP,GRe,,,,,,,,,,,,,,,,,,,,,
100,MAT0001329,1000,,,,,,,C,,389,PD,Gxo,,,,,,,,,,,,,,,,,,,,,
100,MAT0001659,2001,,,,,,,A,,150,VB,URD,,,,,,,,,,,,,,,,,,,,,
100,MAT0000992,5000,,,,,,,C,,265,PD,FrB,,,,,,,,,,,,,,,,,,,,,
100,MAT0000369,1002,,,,,,,C,,950,VB,HgD,,,,,,,,,,,,,,,,,,,,,
100,MAT0000300,1001,,,,,,,,,476,MRP,IGS,,,,,,,,,,,,,,,,,,,,,
100,MAT0001426,2001,,,,,,,B,,532,VB,Owb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001768,1001,,,,,,,C,,951,MRP,Odv,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000795,1001,,,,,,,A,,131,PD,EDJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000416,2001,,,,,,,,,544,MRP,BHv,,,,,,,,,,,,,,,,,,,,,
100,MAT0001282,4000,,,,,,,A,,386,PD,wDL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000442,3000,,,,,,,B,,604,VB,Vlk,,,,,,,,,,,,,,,,,,,,,
100,MAT0001573,4000,,,,,,,A,,697,,MIK,,,,,,,,,,,,,,,,,,,,,
100,MAT0000989,1001,,,,,,,C,,923,,xCq,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001502,2001,,,,,,,A,,990,MRP,Uiq,,,,,,,,,,,,,,,,,,,,,
100,MAT0001932,2001,,,,,,,A,,808,PD,VJY,,,,,,,,,,,,,,,,,,,,,
100,MAT0000242,2000,,,,,,,,,917,PD,pgn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000148,3001,,,,,,,B,,339,MRP,uXc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000615,5000,,,,,,,C,,600,VB,eNv,,,,,,,,,,,,,,,,,,,,,
100,MAT0001080,3000,,,,,,,C,,648,,APb,,,,,,,,,,,,,,,,,,,,,
100,MAT0001062,3000,,,,,,,C,,160,,PCO,,,,,,,,,,,,,,,,,,,,,
100,MAT0000501,1001,,,,,,,C,,071,VB,NMX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001134,1002,,,,,,,B,,024,,XYw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000381,1002,,,,,,,C,,192,MRP,oCm,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001133,3000,,,,,,,,,057,,MGW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000389,5001,,,,,,,C,,497,VB,gVf,,,,,,,,,,,,,,,,,,,,,
100,MAT0000262,1002,,,,,,,B,,972,PD,rKB,,,,,,,,,,,,,,,,,,,,,
100,MAT0000352,1002,,,,,,,C,,297,MRP,Bxb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001286,1001,,,,,,,C,,832,VB,qRL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000850,2000,,,,,,,C,,352,MRP,WTB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001275,1002,,,,,,,A,,147,MRP,xxr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001631,3001,,,,,,,C,,871,PD,pDs,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001369,1002,,,,,,,,,966,,PaS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001527,2000,,,,,,,B,,318,PD,gab,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001775,2001,,,,,,,A,,526,,cHS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000177,5001,,,,,,,C,,981,MRP,rfZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001771,1002,,,,,,,A,,116,PD,xff,,,,,,,,,,,,,,,,,,,,,
100,MAT0000990,2001,,,,,,,C,,910,,LpV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001382,1000,,,,,,,,,562,PD,iYt,,,,,,,,,,,,,,,,,,,,,
100,MAT0000678,5001,,,,,,,,,764,,IoE,,,,,,,,,,,,,,,,,,,,,
100,MAT0001657,1000,,,,,,,C,,816,,CRG,,,,,,,,,,,,,,,,,,,,,
100,MAT0000499,3000,,,,,,,B,,665,MRP,QqS,,,,,,,,,,,,,,,,,,,,,
100,MAT0001490,3000,,,,,,,C,,848,MRP,XjP,,,,,,,,,,,,,,,,,,,,,
100,MAT0000610,2000,,,,,,,A,,148,,ZgK,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000594,1002,,,,,,,A,,268,,NYi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001124,4000,,,,,,,A,,686,PD,mbb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001549,4000,,,,,,,,,363,,utq,,,,,,,,,,,,,,,,,,,,,
100,MAT0000736,3001,,,,,,,B,,277,,sPW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000833,1001,,,,,,,A,,850,VB,dAe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001452,3001,,,,,,,,,496,,kBM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000833,4000,,,,,,,A,,202,PD,XjS,,,,,,,,,,,,,,,,,,,,,
100,MAT0000060,1000,,,,,,,,,563,PD,hCu,,,,,,,,,,,,,,,,,,,,,
100,MAT0000307,1000,,,,,,,B,,739,MRP,Rku,,,,,,,,,,,,,,,,,,,,,
100,MAT0000948,4000,,,,,,,A,,046,PD,AVR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000219,3001,,,,,,,C,,942,PD,zgo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000895,5001,,,,,,,A,,173,PD,Lmf,,,,,,,,,,,,,,,,,,,,,
100,MAT0001542,3001,,,,,,,A,,323,MRP,lTH,,,,,,,,,,,,,,,,,,,,,
100,MAT0001545,5001,,,,,,,B,,014,MRP,XbQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000896,4000,,,,,,,A,,014,PD,fvw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001710,3001,,,,,,,C,,995,PD,FbS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001594,3000,,,,,,,B,,010,,Fht,,,,,,,,,,,X,,,,,,,,,,
100,MZ-FG-R200,2000,,,,,,,C,,204,,Ivr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001054,3001,,,,,,,A,,006,MRP,wJX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001648,2000,,,,,,,,,734,MRP,Oyt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001034,2000,,,,,,,,,428,,BSx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000176,3000,,,,,,,B,,617,,YOp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000445,1002,,,,,,,B,,095,PD,Jtz,,,,,,,,,,,,,,,,,,,,,
100,MAT0000565,4000,,,,,,,,,558,PD,yJA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000060,1002,,,,,,,,,760,,QjY,,,,,,,,,,,,,,,,,,,,,
100,MAT0000239,2001,,,,,,,B,,589,,lQk,,,,,,,,,,,,,,,,,,,,,
100,MAT0000910,3000,,,,,,,C,,811,PD,eYu,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000910,5001,,,,,,,A,,036,PD,xYT,,,,,,,,,,,,,,,,,,,,,
100,MAT0001112,5000,,,,,,,A,,220,MRP,zJr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001662,1000,,,,,,,,,441,PD,kFD,,,,,,,,,,,,,,,,,,,,,
100,MAT0001937,3000,,,,,,,C,,580,PD,iRv,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001522,1002,,,,,,,C,,005,MRP,MMk,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001578,5001,,,,,,,,,191,,JKC,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001805,3001,,,,,,,B,,713,,OfX,,,,,,,,,,,,,,,,,,,,,
100,MAT0000360,2001,,,,,,,B,,201,VB,Nfb,,,,,,,,,,,,,,,,,,,,,
100,MAT0000038,1001,,,,,,,C,,326,MRP,GOM,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000738,3000,,,,,,,,,092,MRP,oBr,,,,,,,,,,,,,,,,,,,,,
100,MAT0000545,1000,,,,,,,A,,355,MRP,EXy,,,,,,,,,,,,,,,,,,,,,
100,MAT0000495,1002,,,,,,,,,164,VB,ITj,,,,,,,,,,,,,,,,,,,,,
100,MAT0000024,2001,,,,,,,,,566,VB,DPg,,,,,,,,,,,X,,,,,,,,,,
100,MZ-FG-E17,3000,,,,,,,B,,046,PD,DKq,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001841,5001,,,,,,,,,715,PD,OrM,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000200,1002,,,,,,,,,336,VB,NjD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001951,2000,,,,,,,,,231,VB,Zgn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000154,2000,,,,,,,,,640,PD,Teh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000380,4000,,,,,,,A,,139,VB,PGF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000362,2001,,,,,,,A,,476,PD,fzZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000551,1000,,,,,,,,,963,,sxr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001595,3000,,,,,,,B,,207,MRP,Xvf,,,,,,,,,,,,,,,,,,,,,
100,MAT0000938,3001,,,,,,,B,,469,PD,RAs,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001396,4000,,,,,,,B,,190,VB,vCS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000810,1002,,,,,,,B,,135,MRP,Ezd,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000621,4000,,,,,,,C,,693,,Osz,,,,,,,,,,,,,,,,,,,,,
100,MAT0000327,5000,,,,,,,A,,017,,FXD,,,,,,,,,,,,,,,,,,,,,
100,MAT0000582,3000,,,,,,,A,,856,MRP,SXC,,,,,,,,,,,,,,,,,,,,,
100,MAT0000346,2001,,,,,,,B,,204,MRP,fLE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000975,2000,,,,,,,A,,623,MRP,hod,,,,,,,,,,,,,,,,,,,,,
100,MAT0000214,3000,,,,,,,A,,520,PD,jwe,,,,,,,,,,,,,,,,,,,,,
100,MAT0000396,5000,,,,,,,C,,094,MRP,FQk,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001533,2001,,,,,,,,,596,,KWR,,,,,,,,,,,,,,,,,,,,,
100,MAT0001450,5000,,,,,,,B,,892,PD,RZX,,,,,,,,,,,,,,,,,,,,,
100,MAT0001868,1001,,,,,,,,,264,PD,BcL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000909,3000,,,,,,,,,753,PD,nAr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001901,4000,,,,,,,A,,979,PD,IyY,,,,,,,,,,,,,,,,,,,,,
100,MAT0000660,1000,,,,,,,A,,008,VB,DrL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000903,1001,,,,,,,A,,653,,rzU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001366,1001,,,,,,,B,,442,MRP,Rnt,,,,,,,,,,,,,,,,,,,,,
100,MAT0000858,1000,,,,,,,A,,421,,IYU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001225,5001,,,,,,,B,,756,MRP,sYF,,,,,,,,,,,,,,,,,,,,,
100,MAT0001797,1000,,,,,,,A,,005,MRP,Dyw,,,,,,,,,,,,,,,,,,,,,
100,MAT0000930,5001,,,,,,,C,,356,PD,kaU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001640,4000,,,,,,,B,,297,PD,ePp,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000650,2000,,,,,,,B,,185,VB,pny,,,,,,,,,,,,,,,,,,,,,
100,MAT0001127,1002,,,,,,,C,,397,VB,Gnt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001125,4000,,,,,,,A,,258,VB,VjX,,,,,,,,,,,,,,,,,,,,,
100,MAT0001865,2000,,,,,,,C,,977,,jtt,,,,,,,,,,,X,,,,,,,,,,
100,MZ-FG-E15,5001,,,,,,,B,,187,VB,kxA,,,,,,,,,,,,,,,,,,,,,
100,MAT0001395,2001,,,,,,,,,107,PD,rdO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000325,3001,,,,,,,,,534,,fZD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000133,5001,,,,,,,C,,571,MRP,izv,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000598,5001,,,,,,,C,,275,MRP,Xer,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001808,3000,,,,,,,B,,994,VB,Rci,,,,,,,,,,,,,,,,,,,,,
100,MAT0001914,2001,,,,,,,A,,195,,ACk,,,,,,,,,,,,,,,,,,,,,
100,MAT0001938,5001,,,,,,,B,,331,PD,xgV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000802,2001,,,,,,,B,,624,MRP,ySO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000783,1001,,,,,,,,,382,PD,qUC,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001236,2000,,,,,,,A,,648,PD,bCn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000871,3000,,,,,,,C,,946,,juQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000162,1000,,,,,,,A,,244,VB,Mpp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000526,3001,,,,,,,C,,432,VB,SMg,,,,,,,,,,,,,,,,,,,,,
100,MAT0000522,3001,,,,,,,C,,873,,rhy,,,,,,,,,,,,,,,,,,,,,
100,MAT0001067,1002,,,,,,,B,,940,PD,LTz,,,,,,,,,,,,,,,,,,,,,
100,MAT0001902,4000,,,,,,,,,693,,QAD,,,,,,,,,,,,,,,,,,,,,
100,MAT0000663,2000,,,,,,,B,,230,PD,uId,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001748,1001,,,,,,,,,235,VB,hIX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000781,5001,,,,,,,A,,466,,DAU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001252,1002,,,,,,,C,,838,VB,DIA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001228,1001,,,,,,,C,,808,VB,maY,,,,,,,,,,,,,,,,,,,,,
200,MAT0000987,1000,,,,,,,,,009,PD,mZy,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001612,2001,,,,,,,B,,857,,YWY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001686,3000,,,,,,,A,,324,MRP,DEs,,,,,,,,,,,,,,,,,,,,,
100,MAT0001264,2001,,,,,,,C,,501,MRP,SwY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001661,5001,,,,,,,B,,790,,tmT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000452,1002,,,,,,,B,,351,MRP,KzU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001946,4000,,,,,,,C,,603,PD,slA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000955,5000,,,,,,,A,,843,MRP,Jls,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001514,2001,,,,,,,C,,247,,Mvy,,,,,,,,,,,X,,,,,,,,,,
