MANDT,KUNNR,LAND1,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,PSTLZ,REGIO,SORTL,STRAS,TELF1,TELF2,TELFX,TELTX,XCPDK,STCD1,STCD2,STKZU,ERDAT,ERNAM,KTOKD,SPRAS,ANRED,MCOD1,MCOD2,MCOD3,LOEVM,SPERR
100,0000000105,BE,da Cruz,S.A.,,,Pastor da Serra,,558-1309,MT,DA CRUZ,889 Hunter Union,+44292018021,,,,,6517574007,,,20220203,astrid22,DEBI,D,Herr,DA CRUZ,,,,
100,0000000106,GB,渡辺印刷合同会社,Inc,N/A,,Port Christopher,Cassiano,29175594,SE,渡辺印刷合同会社,49205 Cross Mountains   ,070-8004-8781,+49(0)6559 09804,04672 651424,,,3497680200,,X,20221224,yuifujiwara,DEBI,J,Firma,渡辺印刷合同会社,,,,
100,0000000107,FR,株式会社岡田銀行,S/A,,,Stanleyville   ,Buisson-sur-Mer,38590748,MS,株式会社岡田銀行,Kühnertstraße 41/43,+55 41 2363 6977   ,,(933)688-0609x62,,,0497044225,,X,20110804,meryemgerlac,D001,J,Ms.,株式会社岡田銀行,,,,
100,0000000108,AT,Davis Group,Group,N/A,,Port Ritaport   ,Leroux,S3D 1BE,LA,DAVIS GROU,Kai-Uwe-Trupp-Platz 3-6,+55 41 9553 4653,,,,,5256322527,,X,30.07.2015,bendertimo,0001,J,Herr,DAVIS GROUP,,,,
100,0000000109,IN,Turnbull-Holden,LLC,,,Erding,Souza de Casa Grande,80166386,SC,TURNBULL-H,817 遠藤 Street,957-855-0137x414,,,,,,,,22.09.2022,gerohaering,DEBI,J,,TURNBULL-HOLDEN,,,,
100,0000000110,BR,株式会社高橋印刷,Inc,,,印旛郡栄町   ,Garcia Alegre,60459,RR,株式会社高橋印刷   ,Alena-Geißler-Allee 7569,090-0189-1707,,,,,2452922039,,X,27.08.2018,luara53,DEBI,P,Frau,株式会社高橋印刷,,,,
100,0000000111,CH,Sampaio Ltda.,Group,N/A,,Franklinmouth,Morrismouth,SR9V 1FY,MH,SAMPAIO LT,Franz-Peter-Keudel-Weg 85-90,+33 (0)3 80 38 1,21 1604 6172,,,,4631518010,,X,21.08.2023,hanakoito,D001,F,Frau,SAMPAIO LTDA.,,,,
100,0000000112,GB,Câmara S.A.,SA,N/A,,Langloisnec,,19353,SE,CÂMARA S.A,389 Patrick Motorway Apt. 853,+49 (0) 4666 920,,,,,6183676435,,,20191129,vitorpereira,0001,F,,CÂMARA S.A.   ,,,,
100,0000000113,CA,合同会社山崎電気,and Sons,,,大島町,North Nicolefurt,59801,MT,合同会社山崎電気   ,769 Dakota Divide   ,51 1436 7763,+49(0)2011 49803,+55 81 0287-7944,,,3626254700,,,30.07.2015,phein,DEBI,E,Herr,合同会社山崎電気,,,,
100,0000000114,GB,"Crawford, Acosta and Price",SARL,,,中野区,,87471,RI,"CRAWFORD, ",3178 Alexis Mountain Apt. 274,347.425.8241,,366-628-2462x621,,,N/A,,,20111110,mauricegerma,0001,D,Mr.,"CRAWFORD, ACOSTA AND PRIC",,,,
100,0000000115,BE,York-Phillips,LLC,,,Quedlinburg,North Julian,82570,AK,YORK-PHILL,"Recanto Marques, 5",+55 41 1223 0119,+49 (0) 1110 930,+44(0)118 496016,,,1704051147,,,20210330,denisbaehr,DEBI,F,Ms.,YORK-PHILLIPS,,,,
100,0000000116,NL,藤井農林有限会社,,,,Port Neil,West Nicoleside,W15 4TJ,NY,藤井農林有限会社,"743, chemin Charles Bernard",070-1184-5224,,,,,8031855331,,X,06.01.2015,mwalter,DEBI,F,,藤井農林有限会社,,,,
100,0000000117,IT,Ziegert   ,PLC,,,Joneschester,,58833255,BA,ZIEGERT   ,"Flat 46
Davis Port",+1-302-420-1011x,+33 (0)2 78 69 8,229-739-0623,,,8868174798,,X,20120703,yumiko61,DEBI,E,Herr,ZIEGERT,,,,
100,0000000118,PL,Möchlichen,e.G.,,,West Scott,多摩市,632-6584,SE,MÖCHLICHEN,"48, rue Claude Lamy",(997)740-2914,,,,,9652374143,,X,20230321,hhuet,D001,E,Herr,MÖCHLICHEN,,,,
100,0000000119,IT,Olivier SA,PLC,,,我孫子市,,97315,CE,OLIVIER SA,09202 Ashley Unions Apt. 794,0475758313   ,,,,,N/A,,,20111218,goncalvessof,0001,J,,OLIVIER SA,,,,
100,0000000120,GB,Rodrigues,N/A,,,Cavalcanti Alegre   ,,938-9965,TO,RODRIGUES,"Praia Emanuelly Ramos, 97   ",0151 4960887   ,,+441164960179,,,1562511008,,,24.10.2014,kordula91,0001,J,Firma,RODRIGUES   ,,,,
100,0000000121,CA,Carter LLC,KG,,,Hilarymouth,N/A,26816,PB,CARTER LLC   ,864 坂本 Street,417-663-8069x641,,,,,0211330698,,,04.12.2018,ferrandconst,D001,F,,CARTER LLC,,,X,
100,0000000122,DE,Dumas S.A.   ,Inc,,,大田区,Ferrand,85187,ME,DUMAS S.A.,"Rodovia Ana Julia Araújo, 835",11 5088 0371,,,,,7490107972,,,11.02.2014,ayoshida,DEBI,F,Firma,DUMAS S.A.,,,,
100,0000000123,MX,"Morton, Smith and Norton",N/A,,,Griesbach Rottal,N/A,49250,MA,"MORTON, SM",4543 Tiffany Unions Suite 516   ,703-498-2085,,,,,4922430745,,X,30.05.2019,meganthompso,D001,P,Frau,"MORTON, SMITH AND NORTON   ",,,,
100,0000000124,FR,Campos - ME   ,Group,,,Taylorstad,Parent-les-Bains,64703,AP,CAMPOS - M,"Fazenda de Alves, 98",+1-924-496-9266x,070-8768-7149,21 1882 8712,,,3643114056,,,22.07.2018,rnakajima,0001,E,,CAMPOS - ME,,,,
100,0000000125,CH,Berry-Mccullough   ,Inc,,,Fournier,Port Kennethville,60523,CE,BERRY-MCCU,9 Foster Path,+1-745-621-0979x,,,,,5840193924,,X,20200912,costelavalen,DEBI,F,Firma,BERRY-MCCULLOUGH,,,,
100,0000000126,BR,日本電気株式会社,Inc,,,Cavalcante do Campo,,68647,RJ,日本電気株式会社,Kohlgasse 24   ,(404)585-1524,,,,,4060903247,,,20121025,alveszoe,0001,D,Firma,日本電気株式会社,,,,
100,0000000127,PL,Nelson-Smith,N/A,,,Gonçalves Grande,Vieira de Vargas,94228,NJ,NELSON-SMI,594 伊藤 Street   ,020 7946 0744,,,,,2521037210,,X,13.07.2024,fdavies,DEBI,D,,NELSON-SMITH,,,X,
100,0000000128,XX,Camargo,LLC,,,Toussaint,Eckernförde,84418,KY,CAMARGO,15 Wilson Curve,0118 4960128   ,,+44151 4960478,,,,,X,20151229,jacqueswagne,D001,J,Ms.,CAMARGO,,,,
100,0000000129,GB,Chauvin   ,S/A,,,Howardton   ,da Mota,63160,NH,CHAUVIN,9008 Lydia Terrace,02-0330-6893,+44808 157 0778,,,,4514716375,,X,20190725,xschuster,D001,P,Firma,CHAUVIN   ,,,,
100,0000000130,MX,Zahn Werner AG   ,,,,da Paz da Serra,N/A,N1 7PS,ES,ZAHN WERNE   ,Elli-Matthäi-Weg 7-6   ,+1-955-264-4021x   ,,,,,4671245889,,,25.07.2019,palmerjeffre,DEBI,P,Mr.,ZAHN WERNER AG,,,,
100,0000000131,DE,Bertin,N/A,,,Saulgau,Lemaître-sur-Baudry,21140,OR,BERTIN   ,"46, rue de Baron   ",0387256426   ,,+55 (011) 2770 1,,,6232662031,,X,09.11.2022,george36,0001,P,,BERTIN,,,,
100,0000000132,BR,Peixoto,N/A,,,山武郡横芝光町   ,国分寺市,068-4159,NV,PEIXOTO,"63, rue de Marie",+33 (0)5 46 75 7,,,,,1527093792,,X,04.02.2017,zshaw,D001,P,Ms.,PEIXOTO,,,,
100,0000000133,JP,Trüb OHG mbH,Group,,,East Jayne,Jesus de Minas,023-0762,AL,TRÜB OHG M   ,Weihmannring 64,+49(0) 062948401,+55 (084) 3373 2,06-7519-0869,,,5160373797,,X,20180416,momoko78,0001,E,,TRÜB OHG MBH,,,,
100,0000000134,CA,Gérard SA   ,S.A.,,,Abigailhaven,,355-7278,WA,GÉRARD SA,Harald-Gorlitz-Gasse 4/2,070-1365-9967,02 62 07 32 70,090-2110-4363,,,2634935792,,X,20150416,cookmarc,0001,D,Firma,GÉRARD SA,,,,
100,0000000135,KR,村上銀行有限会社,Inc,,,Saint Daniel-les-Bains,,28710216,SC,村上銀行有限会社   ,"Flat 6
Bailey Green",090-4193-3301,,+49(0)3178 68014,,,0291556935,,X,20150116,henry-gabrie,D001,E,Firma,村上銀行有限会社,,,,
100,0000000136,CH,Nogueira Gomes S.A.,Ltd,,,Wismar,香取市,S15 8ZW,GO,NOGUEIRA G,Schülerweg 8-4,(071) 5845-1245,0306 9990625,070-1327-8252,,,4793356112,,,28.11.2016,geraldgordon,D001,F,Ms.,NOGUEIRA GOMES S.A.,,,,
100,0000000137,CH,Legros,,,,Nicolasdan,,83949,PA,LEGROS,"358, boulevard Dias",090-2936-5768,,0491478557,,,2459398141,,,20220821,ditschlerinm,DEBI,F,Herr,LEGROS,,,,
100,0000000138,DE,Leduc,GmbH,,,Jüterbog,,17643,AC,LEDUC,9010 Kevin Creek Apt. 939,00747521224   ,,+44(0)115 496055,,,0151054908,,,20150817,andrea78,D001,P,Mr.,LEDUC,,,,
100,0000000139,US,株式会社鈴木運輸,SA,,,Pacheco de Leão   ,,32864793,DF,株式会社鈴木運輸,357 西村 Street,(07888) 959528,,,,,9597534629,,X,20200810,fcaldeira,DEBI,J,Firma,株式会社鈴木運輸,,,,
100,0000000140,JP,Rädel Kraushaar AG   ,and Sons,,,East Carolyn,N/A,S7W 7HT,RS,RÄDEL KRAU,"Studio 91
Horton Brooks",090-7361-3354,,,,,3294446658,,,20190506,jorge38,DEBI,E,Ms.,RÄDEL KRAUSHAAR AG,,,,
100,0000000141,MX,Jones LLC,Ltd,,,Étienne,da Paz das Flores,BR74 7TL,RS,JONES LLC,44915 Paul Track   ,0116 4960147,+49(0) 344432699,,,,4982931131,,,20230302,ferreiraalic,DEBI,F,,JONES LLC   ,,,,
100,0000000142,ES,Silva Leão S/A,Group,,,Clément   ,Maréchal,244-8841,PB,SILVA LEÃO,06823 Laura Hill,090-5352-4607,03856 81405,,,,4966056144,,X,20251022,ryosukekobay,0001,J,Frau,SILVA LEÃO S/A,,,,
100,0000000143,ES,村上建設株式会社,Ltda.,,,Mathieu-les-Bains   ,Wernigerode,94935-087,PR,村上建設株式会社,836 鈴木 Street,+1-770-873-9620x   ,+44114 4960956,,,,5833610989,,,20210418,ialmeida,DEBI,P,Firma,村上建設株式会社,,,,
100,0000000144,IN,da Cruz S.A.,Inc,,,Lebrunnec   ,GérardBourg,TS2 8GW,ES,DA CRUZ S.   ,072 鈴木 Street,0197658918,00667 87451,,,,0189853533,,X,22.06.2024,robertsaaron,0001,E,Firma,DA CRUZ S.A.,,,,
100,0000000145,NL,Müller GmbH,,,,Rolland,N/A,02358,NH,MÜLLER GMB   ,"205, boulevard de Blanchet",(081) 0054-1850,,(945)374-6078x48,,,N/A,,X,20170407,usuessebier,DEBI,P,Mr.,MÜLLER GMBH,,,,
100,0000000146,ES,Callahan-Davis   ,,,,Perkinsborough,N/A,116-3985,SP,CALLAHAN-D,131 中川 Street,+33 (0)4 78 19 5,,0900-379-2479,,,N/A,,,03.02.2019,vgardner,D001,E,Ms.,CALLAHAN-DAVIS,,,,
100,0000000147,FR,David,Inc,,,Lemaître,,S48 7ZE,RN,DAVID,792 後藤 Street   ,(051) 4341 8935,,,,,4577949037,,X,18.07.2012,lisa76,0001,J,Ms.,DAVID,,,,
100,0000000148,XX,Evans-Johnson   ,,,,Cirino do Amparo,,58341,AC,EVANS-JOHN,Kallertplatz 97,0133134726   ,,,,,,,X,20171003,duprejean,0001,D,Frau,EVANS-JOHNSON,,,,
100,0000000149,DE,Weller KG   ,N/A,,,Duderstadt   ,Wolfratshausen,342-5943,MT,WELLER KG,922 鈴木 Street,04051932432,,+55 (081) 2192-8,,,8770016411,,X,20240322,rmcdonald,0001,D,Ms.,WELLER KG,,,,
100,0000000150,AT,山下ガス株式会社,e.V.,,,Leleu,Pacheco Grande,03115,ID,山下ガス株式会社,939 Buchanan Freeway,01174960775,+33 5 47 94 42 0,,,,9756308547,,X,20.12.2017,laurence41,0001,J,Mr.,山下ガス株式会社   ,,,,
100,0000000151,CA,"Sykes, Brooks and Johnson",N/A,,,South Mitchell,N/A,YO7B 2NY,SD,"SYKES, BRO",447 池田 Street   ,(081) 6895 2937,(795)965-8865x35,+33 3 54 03 16 1,,,4333217501,,,15.12.2024,bernhard77,DEBI,J,,"SYKES, BROOKS AND JOHNSON",,,,
100,0000000152,AU,西村食品株式会社,N/A,,,West Feliciaburgh,Leroy,RH2 5BN,PR,西村食品株式会社,8 Joel Valley,0155467649,+55 (081) 3853 5,51-7525-1576,,,7809411806,,X,20150728,shohei17,D001,P,Herr,西村食品株式会社,,,,
100,0000000153,JP,Ryan-Cook   ,Ltd,,,中央区,Blanc-sur-Didier,81799095,IA,RYAN-COOK,"Travessa Mirella Silveira, 66",+33 7 73 07 43 0,,0115 496 0187,,,,,X,20141019,sigmundhendr,DEBI,D,,RYAN-COOK,,,X,
100,0000000154,BR,有限会社高橋食品,N/A,,,Ritahaven,Wernigerode,07184,MS,有限会社高橋食品,"7, chemin Chartier   ",080-3933-9257,,,,,4137217596,,X,06.09.2020,taro29,DEBI,J,Mr.,有限会社高橋食品,,,,
100,0000000155,JP,Renner Weimer e.V.   ,SARL,N/A,,Austinburgh,N/A,307-1390,PE,RENNER WEI,910 中村 Street,+1-813-454-6901x,,,,,0750131234,,X,20121013,aurore40,DEBI,F,Ms.,RENNER WEIMER E.V.,,,,
100,0000000156,SE,Mielcarek AG & Co. KG,PLC,,,Lake Joeland,,385-6996,WA,MIELCAREK ,"Favela de Pastor, 23",(00858) 21607,,+49(0) 409810986,,,,,X,06.04.2017,gabrielle21,D001,D,,MIELCAREK AG & CO. KG,,,,
100,0000000157,GB,"Sykes, Brooks and Johnson   ",LLC,,,Torgau,N/A,40924,UT,"SYKES, BRO","Flat 1
Wright Parks",+55 81 9972 4816,,+33 (0)3 82 85 5,,,8023689283,,,20141109,websterkatie,DEBI,F,Firma,"SYKES, BROOKS AND JOHNSON",,,,
100,0000000158,NL,Edwards-Taylor   ,PLC,N/A,,Macedo,N/A,11459,MA,EDWARDS-TA,"Trecho de Mendonça, 352",+49(0) 703279919,0633036267,,,,1666612582,,,20200114,mackenzie09,DEBI,E,Firma,EDWARDS-TAYLOR,,,,
100,0000000159,ES,"Parker, Thompson and Rowley",,,,Cooperport,N/A,KY64 7EF,SP,"PARKER, TH",Flantzallee 2038   ,+49 (0) 6959 310   ,,,,,3433825386,,,20120710,akiratakahas,0001,E,Mr.,"PARKER, THOMPSON AND ROWL   ",,,,
100,0000000160,MX,Porter-Taylor,,,,あきる野市   ,BouvierBourg,86221178,RJ,PORTER-TAY,114 Stephens Route,(660)521-9972x35,,+49(0)9633 83930,,,0836850524,,X,20220318,mitschkekili,0001,D,,PORTER-TAYLOR   ,,,,
100,0000000161,CH,Buckley and Sons,N/A,,,Ferreira,長生郡一宮町,73203,DE,BUCKLEY AN,"Studio 87m
Ward Ferry",930.864.4794x059,,(061) 1763-8042,,,4516152425,,X,11.10.2025,mikakotanaka,DEBI,P,Ms.,BUCKLEY AND SONS,,,,
100,0000000162,DE,Nelson-Johnson   ,Ltd,N/A,,北区,West Bernardfurt,76767-918,ID,NELSON-JOH,684 青木 Street,06-5324-0293,46-3541-5929,,,,0572637116,,X,16.02.2016,nelsonchrist,0001,J,Herr,NELSON-JOHNSON   ,,,,
100,0000000163,AU,株式会社井上農林,Inc,,,South Georgefort,,32074265,SP,株式会社井上農林,736 長谷川 Street,+49(0)4157187958,,,,,9166056819,,,20170312,momokoyoshid,D001,F,Frau,株式会社井上農林,,,,
100,0000000164,AU,Moura Siqueira Ltda.,S.A.,,,Ribeiro de Mendes,da Cruz Grande,S2 3SD,PR,MOURA SIQU,Anto-Aumann-Gasse 4588,41 4280 6200   ,,(084) 8893 9935,,,3784121119,,,26.05.2018,noah19,DEBI,E,Frau,MOURA SIQUEIRA LTDA.,,,,
100,0000000165,US,Lombard   ,N/A,,,Calau,Carvalho de Cirino,710-0334,AK,LOMBARD   ,"Distrito de Lima, 543",+33 1 79 06 12 6,+55 84 3017-2964,,,,9438059587,,X,20110814,pbesnard,D001,F,Herr,LOMBARD,,,,
100,0000000166,DE,Ernst Köster AG,- EI,,,Machado,,PE1R 1HT,FL,ERNST KÖST,7850 Connie Port,(011) 6192 4543   ,,070-8620-1005,,,8395282001,,,04.06.2015,jenniferjack,DEBI,E,Firma,ERNST KÖSTER AG,,,,
100,0000000167,SE,Hall Inc,- ME,,,Lake Liam,Deanbury,05262,OR,HALL INC,"13, boulevard Léon Marques",0500-956-8619,,,,,3303315212,,X,20231006,ffrancois,0001,P,Ms.,HALL INC,,,,
100,0000000168,IT,Camargo,,N/A,,Guerreroberg   ,,18968,PA,CAMARGO,"9, boulevard de Gay",(0131)4960327,,(0116)4960621,,,1009170489,,,20220909,timstoll,0001,P,Mr.,CAMARGO,,,,
100,0000000169,FR,Benthin   ,N/A,,,East Matthew,N/A,B71 4QN,PR,BENTHIN,Gunpfplatz 0,+33 (0)1 45 68 3,,,,,5667326319,,,20240126,karl-juergen,0001,F,Frau,BENTHIN,,,,
100,0000000170,IN,"Rose, Whitehead and Singh",N/A,N/A,,Lyndafort   ,Whiteberg,33163-322,RO,"ROSE, WHIT",chemin Célina Benoit,+49 (0) 0449 169,,366.260.9881x358,,,5532502031,,,20201125,fieldricky,0001,J,Herr,"ROSE, WHITEHEAD AND SINGH",,,,
100,0000000171,FR,Clark PLC,Ltda.,,,da Paz,,94311-918,OR,CLARK PLC,"59, rue Renault",+33 (0)4 89 15 5,,,,,9151792742,,X,20241123,pda-paz,D001,E,Herr,CLARK PLC,,,,
100,0000000172,JP,Paris,Group,,,Camargo da Praia,N/A,05141-702,WV,PARIS,67430 Pearson Canyon Apt. 379,001-576-546-0792,,070-6623-5687,,,7973096900,,X,20211207,dyerjoe,D001,P,Herr,PARIS   ,,,,
100,0000000173,PL,"Duffy, Stokes and Mills",PLC,,,Danieldan,,L9H 7TD,IA,"DUFFY, STO",9424 Peter Canyon Apt. 666,09693 673101,,,,,,,X,25.07.2023,imuller,DEBI,J,Ms.,"DUFFY, STOKES AND MILLS",,,,
100,0000000174,BR,"Kemp, Gardner and Williams",S.A.,,,West Jasonborough,Parent,81110,MA,"KEMP, GARD",117 Allan Isle,070-5583-2211,,029 2018998,,,4244844862,,,28.10.2021,gillian61,0001,J,Herr,"KEMP, GARDNER AND WILLIAM",,,,
100,0000000175,FR,山田鉱業合同会社   ,AG,,,Deggendorf,Rastatt,49105,MT,山田鉱業合同会社,376 Turner Square Apt. 052,0147903226,0500-110-0295,(753)760-7964x00,,,0189691526,,X,20140208,jaqueline31,0001,F,Ms.,山田鉱業合同会社,,,,
100,0000000176,US,Robinson Group,,N/A,,München,,66364,TN,ROBINSON G,Annette-Hermighausen-Straße 61/94,028 9018544,,,,,9452729199,,X,02.09.2016,heitorsouza,0001,F,Frau,ROBINSON GROUP,,,,
100,0000000177,FR,有限会社石川運輸,,,,Lake Christopher,N/A,58616,GO,有限会社石川運輸,388 Amy Pass Suite 008,(07595) 081237   ,(081) 9744 8914,,,,8318048139,,X,20230228,ceciliajesus,0001,J,Ms.,有限会社石川運輸,,,,
100,0000000178,AU,Société Générale,- EI,,,Sainte Guillaume,West Ashlee,59132,MA,SOCIÉTÉ GÉ,"Loteamento de da Mata, 59",409-778-8679x211,,,,,5802582589,,X,20210618,ycirino,DEBI,J,Frau,SOCIÉTÉ GÉNÉRALE,,,,
100,0000000179,NL,Ferreira - EI,SA,,,Lake Patrickland   ,印旛郡印旛村,82903794,MA,FERREIRA -   ,54 Nicholas Pines,740.546.3284,,+33 2 90 82 52 9,,,2494588299,,,08.12.2024,elliewells,D001,E,Herr,FERREIRA - EI   ,,,,
100,0000000180,MX,Ward and Sons,,,,Porto de Pastor,Coste,38156,OR,WARD AND S,594 Claire Hill,02 14 80 01 70,,,,,8981908546,,,20250714,justinwhitak,DEBI,P,Mr.,WARD AND SONS,,,,
100,0000000181,CH,"Griffin, Murphy and Martin   ",N/A,N/A,,Kington,N/A,55759-808,SP,"GRIFFIN, M",Bruno-Jähn-Weg 9/1,+1-315-358-2701x,,,,,6962160764,,X,20141202,marcelhamel,DEBI,E,Mr.,"GRIFFIN, MURPHY AND MARTI   ",,,,
100,0000000182,NL,Garnier Meunier SA,S.A.S.,N/A,,Shannonfort,New Samuelville,97882,ES,GARNIER ME,895 石井 Street,0139048333,,,,,4239974421,,X,20150805,agnes95,DEBI,E,Frau,GARNIER MEUNIER SA,,,,
100,0000000183,CA,合同会社鈴木印刷   ,Inc,,,West Rosemary,Eckernförde,48123-490,MS,合同会社鈴木印刷,551 鈴木 Street,+44(0)8081570082,,,,,9604801468,,,20201006,msmith,DEBI,F,Herr,合同会社鈴木印刷,,,,
100,0000000184,SE,Labbé,GmbH & Co. OHG,,,Hervé   ,N/A,75183,SE,LABBÉ   ,107 Brown Parkway   ,0500-100-0230   ,,,,,5026300798,,,20240930,yoko76,D001,D,Herr,LABBÉ,,,,
100,0000000185,AT,Melo,N/A,N/A,,Lake Kylehaven,Saint Patricia,87097-553,IL,MELO   ,"Via de Fernandes, 123   ",278.759.7203   ,,,,,2922626592,,,07.08.2016,mfry,0001,F,Firma,MELO,,,,
100,0000000186,NL,Jones Ltd,N/A,,,Port Mathew,Lake Lukeshire,06715,PA,JONES LTD,Vila Yago Gonçalves,080-3193-5388,,04 81 84 23 25,,,,,,20201209,nathalie23,0001,E,,JONES LTD,,,,
100,0000000187,DE,Bibi-Black   ,e Filhos,,,横浜市旭区,Vidal-sur-Meyer,99099-907,PE,BIBI-BLACK   ,Vale Theodoro Sá,+44151 496 0227,,(0113) 4960649,,,4860058601,,X,14.05.2024,andreaeimer,0001,E,Mr.,BIBI-BLACK,,,,
100,0000000188,IN,Rocher,N/A,,,Fernandes,N/A,49732193,RJ,ROCHER,4698 James Cliff Apt. 431,0198358827,,,,,,,,15.04.2026,sharpmaureen,DEBI,E,Mr.,ROCHER,,,X,
100,0000000189,CN,شركة أرامكو السعودية,SA,,,Port Angela,N/A,SN8 2JH,FL,شركة أرامك,224 Young Brook   ,81 6341 7218,,,,,3503193544,,,25.07.2023,scassiano,DEBI,F,,شركة أرامكو السعودية,,,,
100,0000000190,ES,Moreira,and Sons,,,New Tiffany   ,South Maria,02838,AC,MOREIRA,652 松本 Street,(011) 4351-3565   ,,,,,3148293973,,X,27.09.2024,watsonmargar,DEBI,J,,MOREIRA,,,,
100,0000000191,BR,Siering Lachmann GmbH & Co. OHG,,,,Faure   ,Wilsonhaven,04139,PW,SIERING LA,Scholtzring 3,+55 (021) 1327 9   ,,,,,5643444143,,X,25.12.2017,tfleming,DEBI,J,Frau,SIERING LACHMANN GMBH & C,,,,
100,0000000192,AU,Silva da Mata - EI,S/A,N/A,,千代田区,N/A,942-5066,CT,SILVA DA M,"Condomínio Aragão, 798   ",(02431) 29871   ,+55 (041) 8337-3,,,,5334775753,,X,12.04.2019,vincent09,DEBI,D,,SILVA DA MATA - EI   ,,,,
100,0000000193,US,Linke   ,,,,Martins da Serra,East Jenniferside,94747-236,MN,LINKE,"Recanto Carolina Silveira, 2",+33 (0)3 23 89 6   ,,,,,4989522065,,X,05.04.2025,costelarebec,DEBI,F,Ms.,LINKE,,,,
100,0000000194,BE,"Horn, Brown and Chavez",Inc,,,Schlüchtern,N/A,32026,WA,"HORN, BROW",53488 Davies Mill,233-887-2761,01858 47047,(0161)4960831,,,4806639119,,X,28.02.2018,arthur66,D001,P,Mr.,"HORN, BROWN AND CHAVEZ",,,,
100,0000000195,ZZ,森通信合同会社,N/A,N/A,,国分寺市,Sainte Sébastien,15994,GO,森通信合同会社,357 高橋 Street,080-2297-7018,,001-839-994-7489,,,,,,20120430,rsaito,DEBI,D,,森通信合同会社   ,,,,
100,0000000196,DE,Turpin SARL,Group,,,Säckingen,Melle,40332,DF,TURPIN SAR   ,"Studio 70
Ashley Land",232-796-5162,,,,,8942400188,,X,20120818,svea79,D001,J,Firma,TURPIN SARL,,,,
100,0000000197,US,Cunningham-Weaver   ,and Sons,N/A,,Nürtingen,Latashastad,12068,AP,CUNNINGHAM,309 長谷川 Street,04 42 80 62 17,,,,,,,X,22.07.2019,hans-josefko,DEBI,P,,CUNNINGHAM-WEAVER,,,,
100,0000000198,AU,Wright Inc,and Sons,,,New Danamouth,Ravensburg,52707,RJ,WRIGHT INC,401 小川 Street,070-5824-6057,01414960957,,,,8747363491,,X,31.10.2014,shirley06,D001,F,Firma,WRIGHT INC,,,,
100,0000000199,KR,"Sykes, Metcalfe and Lewis",SARL,,,Lüdinghausen,Gelnhausen,40043,RR,"SYKES, MET","63, avenue Joseph   ",080-8329-6016,296-877-9891x528,,,,,,,20180423,wcavalcanti,DEBI,P,Ms.,"SYKES, METCALFE AND LEWIS   ",,,,
100,0000000200,BE,Marchand,and Sons,,,Martintown,,WC0 8TR,SC,MARCHAND,"Trecho Cardoso, 69",+44(0)1414960298   ,,,,,2910281314,,X,20210630,kathleenirwi,DEBI,F,Herr,MARCHAND,,,,
100,0000000201,KR,Besnard,and Sons,,,Larocheboeuf   ,N/A,45875,IA,BESNARD,78 Phillips Loaf   ,080-1142-5059,,61 4255-3310,,,7116968965,,,20200807,oliverking,DEBI,J,Mr.,BESNARD,,,,
100,0000000202,FR,Putz KG,Group,N/A,,Charrier,,17387,PI,PUTZ KG,839 Tony Green Apt. 585,070-4272-7159,06041436685,,,,0696700301,,,15.06.2020,clarkeirene,DEBI,P,Herr,PUTZ KG,,,,
100,0000000203,JP,Sorgatz GmbH,Ltd,,,Susanburgh   ,,101-3376,MH,SORGATZ GM   ,"Pátio de Azevedo, 20   ",+49(0) 598855675,(0909) 8790845,07-7104-8114,,,,,,20111214,iwheeler,DEBI,J,Firma,SORGATZ GMBH   ,,,,
100,0000000204,MX,Schönland Jähn GmbH,N/A,,,Vilsbiburg,,N8F 2YN,PR,SCHÖNLAND    ,"Viela Gonçalves, 16",+44(0)114 496069,,,,,4199254036,,,01.09.2021,mituru37,D001,F,Ms.,SCHÖNLAND JÄHN GMBH   ,,,,
100,0000000205,CN,Rodrigues Colas S.A.,LLC,N/A,,Leão Paulista   ,Sainte Franckboeuf,B63 3SN,OR,RODRIGUES    ,"Flat 97
Connor Causeway",(0141) 4960338,,,,,5037382759,,,29.11.2016,pascallaetit,D001,D,Firma,RODRIGUES COLAS S.A.,,,,
100,0000000206,AT,日本電気株式会社,LLC,N/A,,狛江市,Tapiabury,44566004,AC,日本電気株式会社,434 中島 Street,+55 (051) 8748-0   ,+33 5 57 73 92 9,+55 71 5583 5071,,,9374261650,,,20140222,ryohei68,D001,P,Mr.,日本電気株式会社   ,,,,
100,0000000207,US,株式会社小林鉱業,Group,N/A,,Jasontown,Gonçalves,28534,SP,株式会社小林鉱業,189 Mark Haven,(420)497-8384,,+49(0)3231 91470,,,8047483582,,,20230203,marthe94,D001,E,Mr.,株式会社小林鉱業,,,,
100,0000000208,NL,Wise LLC,,,,Neu-Ulm,Teixeira,00480103,MS,WISE LLC,rue Pruvost,+1-740-704-9683x,,(0909) 879 0140,,,,,X,31.03.2012,camille48,0001,E,Firma,WISE LLC   ,,,,
100,0000000209,IT,"Price, Rogers and Davies",LLC,,,Watsonfort,,88905,FM,"PRICE, ROG",428 山崎 Street,0118 4960942,04 63 38 45 25,,,,0712883081,,X,20150915,klarapatberg,D001,J,Frau,"PRICE, ROGERS AND DAVIES",,,,
