MANDT,MATNR,ERSDA,ERNAM,LAEDA,AENAM,MTART,MBRSH,MATKL,MEINS,BSTME,ZEINR,ZEIVR,ZEIFO,AESZN,BLANZ,FERTH,FORMT,NORMT,LABOR,EKWSL,BRGEW,GEWEI,NTGEW,VOLUM,VOLEH,BEHVO,RAUBE,TEMPB,DISST,TRAGR,STOFF,SPART,VHART,FUELG,IPRKZ,RDPRF,MHDRZ,MHDLP,MHDLF,BWVOR,BWSCL,SAISO,ETIAR,ETIFO,ENTAR,EAN11,NUMTP,LAENG,BREIT,HOEHE,MEABM,PRDHA,CADKZ,ERGEW,ERVOLM,WERKS,LMEINS,BRGEW2,GEWEI2
100,MAT0000074,20230615,isadoracosta,20250131,bthompson,DIEN,M,830220,PC,PC,,,,,,,,,,,688.616,KG,619.754,58.155,L,,,,,,,04,,,,,,,,,,,,,,8585397690932,,127.9,159.8,65.1,M,,,,,5001,,,
100,MAT0000075,20191216,yutakimura,20260411,denismarques,VERP,C,364638,L,L,,,,,,,,,,,792.341,KG,713.107,45.002,L,,,,,,,00,,,,,,,,,,,,,,9111576820013,,19.0,184.1,47.6,CM,,,,,1002,,,
100,MAT0000076,20190525,gustavo-henr,20250718,hoefigrose,NLAG,C,526831,ST,ST,,,,,,,,,,,52.008,KG,46.807,28.236,L,,,,,,,03,,,,,,,,,,,,,,5820327724947,,155.1,108.3,166.1,M,,,,,1000,,,
100,MAT0000077,20220602,hclark,20251106,akemi01,HIBE,C,453305,ST,ST,,,,,,,,,,,412.457,KG,371.211,46.536,M3,,,,,,,00,,,,,,,,,,,,,,4822067991512,,127.6,52.7,103.3,M,,,,,5001,,,
100,MAT0000078,20150629,sjohnson,20241024,gomezmanuel,VERP,F,427011,EA,EA,,,,,,,,,,,587.992,KG,529.193,14.417,L,,,,,,,02,,,,,,,,,,,,,,9898502669051,,66.4,59.8,4.8,CM,,,,,5001,,,
100,MAT0000079,20201119,kobayashitai,20240904,debrafox,ROH,E,533576,L,L,,,,,,,,,,,724.052,KG,651.647,93.012,CM3,,,,,,,00,,,,,,,,,,,,,,8994403767436,,133.3,12.1,187.6,M,,,,,2000,,,
100,MAT0000080,20240213,tommcdonald,20260503,celinamarcha,FERT,A,549526,ST,ST,,,,,,,,,,,383.21,KG,344.889,0.309,M3,,,,,,,00,,,,,,,,,,,,,,0744352934858,,77.5,142.5,28.2,IN,,,,,5001,,,
100,MAT0000081,20210313,limahenry,20240827,miki29,NLAG,F,006901,EA,EA,,,,,,,,,,,721.761,KG,649.585,0.896,CM3,,,,,,,01,,,,,,,,,,,,,,8316720293991,,94.0,122.1,26.4,IN,,,,,2000,,,
100,MAT0000082,17.04.2013,costelaravi-,20251017,kbooth,HALB,R,936546,L,L,,,,,,,,,,,984.219,KG,885.797,13.243,M3,,,,,,,04,,,,,,,,,,,,,,9925977878753,,58.4,29.5,139.8,CM,,,,,1001,,,
100,MAT0000083,28.07.2011,anakajima,20250302,frederique49,HALB,E,144435,ST,ST,,,,,,,,,,,930.694,KG,837.625,1.661,L,,,,,,,00,,,,,,,,,,,,,,9007542126602,,106.4,188.5,137.8,M,,,,,5000,,,
100,MAT0000084,20221203,fda-luz,20250618,edouard10,DIEN,R,250231,EA,EA,,,,,,,,,,,778.488,KG,700.639,38.882,CM3,,,,,,,00,,,,,,,,,,,,,,1477998990085,,164.5,45.7,80.0,IN,,,,,2001,,,
100,MAT0000085,20130412,dominique13,20250607,sophierees,HALB,A,464747,M2,M2,,,,,,,,,,,997.264,KG,897.538,56.13,M3,,,,,,,04,,,,,,,,,,,,,,4189451510088,,146.2,124.4,48.9,IN,,,,,5001,,,
100,MAT0000086,20111118,rebecca22,20240809,yoichikobaya,ROH,M,190769,M2,M2,,,,,,,,,,,970.719,KG,873.647,3.897,M3,,,,,,,04,,,,,,,,,,,,,,3150162968797,,22.4,128.1,5.2,IN,,,,,2001,,,
100,MAT0000087,24.02.2012,reyesmichele,20240815,nakajimashot,VERP,F,981130,PC,PC,,,,,,,,,,,565.115,KG,508.603,48.07,CM3,,,,,,,01,,,,,,,,,,,,,,4313576251117,,14.6,108.6,43.9,M,,,,,5001,,,
100,MAT0000088,20160408,qwilson,20260124,kmolina,ERSA,E,735362,KG,KG,,,,,,,,,,,123.118,KG,110.806,12.859,L,,,,,,,02,,,,,,,,,,,,,,3328123686268,,127.1,182.8,7.1,CM,,,,,5001,,,
100,MAT0000089,27.02.2019,kumikokobaya,20240906,apires,FERT,F,778010,M3,M3,,,,,,,,,,,682.558,KG,614.302,9.839,M3,,,,,,,00,,,,,,,,,,,,,,0721547115575,,61.8,125.2,56.1,CM,,,,,5001,,,
100,MAT0000090,07.11.2017,rodrigo67,20260614,davi-luizlim,HIBE,R,440687,KG,KG,,,,,,,,,,,20.722,KG,18.65,65.759,M3,,,,,,,02,,,,,,,,,,,,,,4587395066829,,140.5,7.1,42.9,CM,,,,,1001,,,
100,MAT0000091,21.04.2015,karl-peter61,20251023,justin79,VERP,A,574828,EA,EA,,,,,,,,,,,159.574,KG,143.617,75.659,M3,,,,,,,01,,,,,,,,,,,,,,3192072227489,,191.4,107.6,73.1,M,,,,,1002,,,
100,MAT0000092,05.10.2023,uboerner,20241026,robertsgary,ROH,M,735735,KG,KG,,,,,,,,,,,259.888,KG,233.899,88.659,CM3,,,,,,,03,,,,,,,,,,,,,,9744935735064,,36.6,117.8,118.4,CM,,,,,1000,,,
100,MAT0000093,20180722,katherineedw,20250722,violajockel,HIBE,F,511736,EA,EA,,,,,,,,,,,847.336,KG,762.602,17.777,L,,,,,,,02,,,,,,,,,,,,,,8713358075171,,14.2,175.4,191.2,CM,,,,,5000,,,
100,MAT0000094,20170731,nlamy,20250816,isilveira,ROH,F,092522,PC,PC,,,,,,,,,,,750.662,KG,675.596,81.476,CM3,,,,,,,02,,,,,,,,,,,,,,7995450614934,,111.8,141.5,46.8,M,,,,,1000,,,
100,MAT0000095,20190317,adamortiz,20250224,rhonda13,ROH,F,032868,ST,ST,,,,,,,,,,,89.424,KG,80.482,12.614,M3,,,,,,,01,,,,,,,,,,,,,,9671897338852,,17.5,52.3,143.2,CM,,,,,3000,,,
100,MAT0000096,20190303,maria-sophia,20250124,theophilemar,HIBE,R,108906,L,L,,,,,,,,,,,766.599,KG,689.939,47.459,M3,,,,,,,01,,,,,,,,,,,,,,6978740638880,,167.8,93.1,189.8,CM,,,,,3000,,,
100,MAT0000097,09.10.2018,yheydrich,20250816,sofia08,ROH,F,731766,ST,ST,,,,,,,,,,,143.611,KG,129.25,19.968,M3,,,,,,,00,,,,,,,,,,,,,,4889926451556,,172.9,192.0,196.2,CM,,,,,1001,,,
100,MAT0000098,20150403,kimberlyryan,20241206,ryoheihashim,HALB,F,650365,L,L,,,,,,,,,,,811.722,KG,730.55,40.111,L,,,,,,,01,,,,,,,,,,,,,,9671933817877,,127.7,107.9,72.0,M,,,,,1000,,,
100,MAT0000099,20130803,susan47,20250906,shotahasegaw,ERSA,A,769967,M,M,,,,,,,,,,,214.92,KG,193.428,54.08,M3,,,,,,,04,,,,,,,,,,,,,,5956732019375,,152.0,13.4,34.6,IN,,,,,3001,,,
100,MAT0000100,20190325,amandada-cru,20240820,darren63,FERT,C,053874,M3,M3,,,,,,,,,,,419.311,KG,377.38,55.21,L,,,,,,,04,,,,,,,,,,,,,,7754822245523,,34.5,195.4,75.3,CM,,,,,5001,,,
100,MAT0000101,19.06.2016,kevinmann,20250713,novaisluiz-o,HALB,E,382842,M,M,,,,,,,,,,,443.846,KG,399.461,2.156,CM3,,,,,,,04,,,,,,,,,,,,,,6653305351977,,102.3,108.3,74.7,M,,,,,2000,,,
100,MAT0000102,23.12.2021,wagenknechtr,20240918,helmutweinho,HIBE,E,410038,L,L,,,,,,,,,,,79.351,KG,71.416,95.663,CM3,,,,,,,03,,,,,,,,,,,,,,5177470215168,,53.6,124.4,107.2,IN,,,,,2000,,,
100,MAT0000103,13.08.2013,peixotodiego,20260409,charles68,VERP,E,387670,KG,KG,,,,,,,,,,,738.544,KG,664.69,60.081,M3,,,,,,,01,,,,,,,,,,,,,,8339483506139,,137.6,61.2,116.8,IN,,,,,1001,,,
100,MAT0000104,14.10.2019,scruz,20251221,andersonrhon,DIEN,R,667075,L,L,,,,,,,,,,,965.091,KG,868.582,32.854,CM3,,,,,,,04,,,,,,,,,,,,,,5914607926746,,105.2,168.6,74.5,M,,,,,5001,,,
100,MAT0000105,20220822,ynakamura,20250201,hernandezdor,NLAG,C,318752,L,L,,,,,,,,,,,622.758,KG,560.482,64.285,L,,,,,,,02,,,,,,,,,,,,,,0602835307653,,45.1,163.0,77.8,IN,,,,,2000,,,
100,MAT0000106,01.09.2019,stantontimot,20260314,towen,ROH,M,767596,ST,ST,,,,,,,,,,,534.042,KG,480.638,23.873,CM3,,,,,,,00,,,,,,,,,,,,,,3750292578066,,8.0,152.1,23.2,M,,,,,1002,,,
100,MAT0000107,20140522,uhashimoto,20251104,atkinsondomi,FERT,F,348281,M2,M2,,,,,,,,,,,290.438,KG,261.394,20.704,M3,,,,,,,01,,,,,,,,,,,,,,6410952365302,,141.4,69.4,61.3,CM,,,,,2001,,,
100,MAT0000108,20180903,george80,20240905,tomislavseip,NLAG,R,005498,KG,KG,,,,,,,,,,,539.455,KG,485.51,84.191,M3,,,,,,,01,,,,,,,,,,,,,,8843123385034,,23.3,66.3,92.8,CM,,,,,1001,,,
100,MAT0000109,20140420,sotaro70,20260502,patelchristi,VERP,R,167936,EA,EA,,,,,,,,,,,639.626,KG,575.663,96.858,CM3,,,,,,,01,,,,,,,,,,,,,,5777721333513,,81.5,190.5,70.3,IN,,,,,1000,,,
100,MAT0000110,19.02.2021,lgomes,20251220,satoryosuke,ERSA,M,837973,M3,M3,,,,,,,,,,,786.923,KG,708.231,0.266,M3,,,,,,,01,,,,,,,,,,,,,,3190093594153,,189.3,133.5,58.9,CM,,,,,5000,,,
100,MAT0000111,20120212,stephanypere,20260104,yumiko20,HALB,M,006449,L,L,,,,,,,,,,,353.228,KG,317.905,10.435,CM3,,,,,,,01,,,,,,,,,,,,,,4605895373107,,4.2,51.9,15.0,IN,,,,,3001,,,
100,MAT0000112,20141202,smontoya,20251120,sampaioelisa,FERT,A,040122,EA,EA,,,,,,,,,,,897.859,KG,808.073,85.874,L,,,,,,,02,,,,,,,,,,,,,,5848666371189,,43.3,18.2,18.4,IN,,,,,4000,,,
100,MAT0000113,21.10.2012,timotheeandr,20250528,stewartpaul,VERP,C,536656,M2,M2,,,,,,,,,,,453.554,KG,408.199,62.774,CM3,,,,,,,02,,,,,,,,,,,,,,8075369890083,,66.3,196.0,150.6,CM,,,,,3001,,,
100,MAT0000114,10.09.2022,maximiliando,20240804,naoto68,NLAG,E,193521,L,L,,,,,,,,,,,327.514,KG,294.763,90.969,L,,,,,,,00,,,,,,,,,,,,,,5955869893131,,144.3,181.1,20.0,M,,,,,1001,,,
100,MAT0000115,20230410,helene38,20260621,almeidaemanu,ROH,A,984768,KG,KG,,,,,,,,,,,958.47,KG,862.623,69.392,L,,,,,,,04,,,,,,,,,,,,,,0695471042613,,177.8,7.3,161.5,CM,,,,,5001,,,
100,MAT0000116,20200203,moreirasabri,20250405,irmela32,ROH,R,583706,L,L,,,,,,,,,,,856.02,KG,770.418,34.044,M3,,,,,,,02,,,,,,,,,,,,,,1515195020584,,111.2,180.9,181.1,M,,,,,2000,,,
100,MAT0000117,20190225,kevin66,20260520,heintzekurt,VERP,E,727090,M3,M3,,,,,,,,,,,932.713,KG,839.442,31.586,L,,,,,,,00,,,,,,,,,,,,,,9873939238735,,68.3,11.4,64.4,CM,,,,,4000,,,
100,MAT0000118,20121116,jay87,20241224,yosukewatana,HIBE,A,558317,M3,M3,,,,,,,,,,,939.241,KG,845.317,84.578,L,,,,,,,04,,,,,,,,,,,,,,7992281113988,,41.5,41.0,54.5,IN,,,,,3000,,,
100,MAT0000119,12.05.2022,leonardo68,20241115,webermathild,NLAG,R,005261,M,M,,,,,,,,,,,387.56,KG,348.804,41.534,M3,,,,,,,03,,,,,,,,,,,,,,9664726568148,,149.5,185.6,84.4,M,,,,,3001,,,
100,MAT0000120,20120717,blinstephane,20250926,sasakisayuri,FERT,R,447168,EA,EA,,,,,,,,,,,629.83,KG,566.847,20.922,M3,,,,,,,01,,,,,,,,,,,,,,3210983909499,,135.5,32.6,54.8,M,,,,,1001,,,
100,MAT0000121,04.06.2026,conorlloyd,20250621,thanelsigfri,FERT,R,059295,ST,ST,,,,,,,,,,,633.338,KG,570.004,61.902,M3,,,,,,,01,,,,,,,,,,,,,,1348263878486,,159.6,96.6,4.7,CM,,,,,2001,,,
100,MAT0000122,20160613,karenwilson,20240825,sayurihasega,VERP,A,495992,M3,M3,,,,,,,,,,,758.978,KG,683.08,44.538,M3,,,,,,,04,,,,,,,,,,,,,,8134665335541,,127.5,199.4,109.0,IN,,,,,4000,,,
200,MAT0000123,20201029,philliphowar,20240710,scholzchrist,HIBE,M,143084,EA,EA,,,,,,,,,,,5.873,KG,5.286,65.491,M3,,,,,,,01,,,,,,,,,,,,,,6285610102236,,8.3,19.6,98.3,CM,,,,,5001,,,
100,MAT0000124,20160822,carolina04,20241010,leanne03,VERP,M,275925,ST,ST,,,,,,,,,,,106.39,KG,95.751,75.057,CM3,,,,,,,02,,,,,,,,,,,,,,2705265741016,,147.9,14.3,37.1,IN,,,,,3000,,,
100,MAT0000125,30.05.2014,claudeschmit,20241128,thompsonroge,ROH,C,326024,M2,M2,,,,,,,,,,,396.28,KG,356.652,63.076,M3,,,,,,,00,,,,,,,,,,,,,,9000177066862,,194.1,154.9,44.9,IN,,,,,1000,,,
100,MAT0000126,20210925,klaudia27,20240902,gundelschenk,HIBE,C,063070,KG,KG,,,,,,,,,,,852.029,KG,766.826,18.219,L,,,,,,,00,,,,,,,,,,,,,,1561085838975,,48.2,4.5,184.3,IN,,,,,3000,,,
100,MAT0000127,20160630,kazuya30,20250816,hedykrein,ERSA,C,376947,KG,KG,,,,,,,,,,,729.002,KG,656.102,68.024,L,,,,,,,01,,,,,,,,,,,,,,4918473633884,,79.9,27.8,21.7,M,,,,,1000,,,
100,MAT0000128,20240319,skinnerjenni,20241030,ugierschner,ERSA,A,396372,KG,KG,,,,,,,,,,,142.632,KG,128.369,53.487,CM3,,,,,,,00,,,,,,,,,,,,,,9090041934410,,115.5,189.3,121.2,M,,,,,4000,,,
100,MAT0000129,25.09.2015,cirinomaria-,20240910,michel25,FERT,F,220097,EA,EA,,,,,,,,,,,987.562,KG,888.806,75.11,L,,,,,,,02,,,,,,,,,,,,,,6093533241563,,54.8,181.2,48.7,M,,,,,3000,,,
100,MAT0000130,20180427,sara29,20240920,yamamotomitu,ROH,C,453685,M,M,,,,,,,,,,,850.801,KG,765.721,80.069,L,,,,,,,02,,,,,,,,,,,,,,8916253983125,,9.4,66.1,184.6,M,,,,,3001,,,
100,MAT0000131,14.02.2026,bhall,20260522,mark90,VERP,M,692543,M2,M2,,,,,,,,,,,125.01,KG,112.509,58.341,M3,,,,,,,03,,,,,,,,,,,,,,3742766413379,,60.3,120.6,125.5,CM,,,,,5001,,,
100,MAT0000132,20140422,yumiko47,20260504,cauasantos,HALB,A,710525,M,M,,,,,,,,,,,877.348,KG,789.613,61.348,L,,,,,,,03,,,,,,,,,,,,,,3006659609349,,35.5,38.3,54.6,IN,,,,,4000,,,
100,MAT0000133,20190731,ylemoine,20260509,idunn,HALB,M,404983,PC,PC,,,,,,,,,,,512.531,KG,461.278,53.796,M3,,,,,,,00,,,,,,,,,,,,,,1377465485284,,72.3,102.9,119.4,M,,,,,3001,,,
100,MAT0000134,20240227,brunavasconc,20260621,janedean,DIEN,F,479648,EA,EA,,,,,,,,,,,867.558,KG,780.802,61.128,CM3,,,,,,,04,,,,,,,,,,,,,,6781669144444,,118.3,190.9,199.9,M,,,,,2000,,,
100,MAT0000135,20241107,dhayward,20240801,nerminjessel,VERP,F,448995,L,L,,,,,,,,,,,42.195,KG,37.976,79.852,M3,,,,,,,00,,,,,,,,,,,,,,3613758124699,,117.5,32.9,107.9,CM,,,,,1001,,,
100,MAT0000136,15.02.2024,tracychamber,20241105,rei36,FERT,R,389226,KG,KG,,,,,,,,,,,214.508,KG,193.057,38.925,L,,,,,,,02,,,,,,,,,,,,,,1736379958282,,182.5,135.4,63.3,CM,,,,,2000,,,
100,MAT0000137,20170609,meloyan,20260620,franz-xaverh,DIEN,M,387313,KG,KG,,,,,,,,,,,682.996,KG,614.696,99.101,CM3,,,,,,,04,,,,,,,,,,,,,,9661298390047,,145.7,181.5,49.3,M,,,,,2000,,,
100,MAT0000138,20160905,allenmartyn,20260220,suzannemorri,DIEN,C,075615,M2,M2,,,,,,,,,,,49.266,KG,44.339,46.719,M3,,,,,,,02,,,,,,,,,,,,,,3519448998222,,105.9,7.7,22.2,CM,,,,,2001,,,
100,MAT0000139,20.05.2020,isiqueira,20240816,miki93,NLAG,A,007078,KG,KG,,,,,,,,,,,340.637,KG,306.573,59.919,M3,,,,,,,02,,,,,,,,,,,,,,6498830643018,,72.3,193.8,10.1,IN,,,,,4000,,,
100,MAT0000140,20130927,fsasaki,20250609,naotosato,DIEN,R,882098,M,M,,,,,,,,,,,237.779,KG,214.001,68.849,M3,,,,,,,00,,,,,,,,,,,,,,1039320331241,,191.4,3.0,21.3,CM,,,,,3000,,,
100,MAT0000141,18.09.2018,zlaporte,20260604,morichiyo,FERT,E,734056,L,L,,,,,,,,,,,394.408,KG,354.967,8.117,L,,,,,,,01,,,,,,,,,,,,,,0572670937233,,123.0,195.2,27.3,M,,,,,5001,,,
100,MAT0000142,04.05.2025,mjunitz,20250405,ronald62,ROH,R,064643,PC,PC,,,,,,,,,,,755.326,KG,679.793,66.424,L,,,,,,,04,,,,,,,,,,,,,,6354796057699,,169.5,122.3,108.9,M,,,,,1002,,,
100,MAT0000143,20150805,irodrigues,20260208,ginagreen,DIEN,C,524921,ST,ST,,,,,,,,,,,154.61,KG,139.149,44.7,M3,,,,,,,00,,,,,,,,,,,,,,0699607319624,,192.7,174.7,133.0,M,,,,,5001,,,
100,MAT0000144,20.12.2017,uda-cruz,20250104,brayangela,ROH,M,432000,PC,PC,,,,,,,,,,,583.804,KG,525.424,25.658,M3,,,,,,,00,,,,,,,,,,,,,,6625251181472,,110.9,169.4,86.8,M,,,,,4000,,,
100,MAT0000145,29.05.2018,erickfarias,20260416,maysa54,VERP,M,018525,EA,EA,,,,,,,,,,,408.73,KG,367.857,22.055,CM3,,,,,,,02,,,,,,,,,,,,,,6604281374481,,139.9,67.2,129.6,M,,,,,5000,,,
100,MAT0000146,20121115,patrick24,20241101,sam44,FERT,R,258864,ST,ST,,,,,,,,,,,356.941,KG,321.247,79.864,L,,,,,,,01,,,,,,,,,,,,,,4377665564830,,48.1,104.2,46.8,IN,,,,,1001,,,
100,MAT0000147,27.08.2015,lopessuzanne,20251028,aconradi,NLAG,F,994945,M3,M3,,,,,,,,,,,174.763,KG,157.287,62.476,CM3,,,,,,,02,,,,,,,,,,,,,,9594523340244,,170.2,145.9,1.9,CM,,,,,1000,,,
100,MAT0000148,30.04.2014,gauthierchan,20241027,kumiko75,ERSA,M,981549,M3,M3,,,,,,,,,,,674.195,KG,606.776,25.222,L,,,,,,,03,,,,,,,,,,,,,,4815822246071,,70.9,11.8,152.8,CM,,,,,2000,,,
100,MAT0000149,20110922,mshimizu,20250125,ygotthard,VERP,M,508872,M2,M2,,,,,,,,,,,509.035,KG,458.132,88.105,CM3,,,,,,,03,,,,,,,,,,,,,,0142647603340,,53.5,32.1,174.3,IN,,,,,5000,,,
100,MAT0000150,20241202,davismargare,20240801,ovieira,HIBE,M,224340,L,L,,,,,,,,,,,570.899,KG,513.809,3.467,M3,,,,,,,00,,,,,,,,,,,,,,4349923333489,,81.7,165.5,11.6,M,,,,,4000,,,
100,MAT0000151,20170625,cassianoayla,20251127,nathan80,ERSA,A,155658,M2,M2,,,,,,,,,,,275.408,KG,247.867,18.995,M3,,,,,,,03,,,,,,,,,,,,,,3996902345868,,111.9,74.9,134.3,CM,,,,,5000,,,
100,MAT0000152,20160228,watanaberei,20260103,mbarlow,DIEN,F,513661,M,M,,,,,,,,,,,694.956,KG,625.46,28.922,M3,,,,,,,04,,,,,,,,,,,,,,5611912891720,,195.6,175.5,143.5,IN,,,,,5001,,,
100,MAT0000153,07.03.2015,ohartley,20241031,erkan48,HALB,C,394844,ST,ST,,,,,,,,,,,293.191,KG,263.872,83.561,CM3,,,,,,,02,,,,,,,,,,,,,,6162951617776,,29.6,137.3,195.7,CM,,,,,2001,,,
100,MAT0000154,20240518,sotarofujita,20250526,bernadette32,DIEN,C,644725,M2,M2,,,,,,,,,,,928.834,KG,835.951,52.077,CM3,,,,,,,02,,,,,,,,,,,,,,4606277778794,,43.3,121.9,114.1,M,,,,,3000,,,
100,MAT0000155,10.04.2016,wencke83,20260427,petar15,ERSA,E,203870,EA,EA,,,,,,,,,,,617.955,KG,556.16,3.624,L,,,,,,,03,,,,,,,,,,,,,,3299171926951,,89.6,55.4,198.9,M,,,,,4000,,,
100,MAT0000156,24.11.2019,pero02,20260209,smithsamanth,DIEN,F,743544,M3,M3,,,,,,,,,,,797.831,KG,718.048,29.97,L,,,,,,,00,,,,,,,,,,,,,,5055460707605,,181.6,119.6,117.6,M,,,,,3000,,,
100,MAT0000157,20.11.2017,josephmurphy,20250907,rabreu,NLAG,F,714662,EA,EA,,,,,,,,,,,577.603,KG,519.843,48.777,M3,,,,,,,01,,,,,,,,,,,,,,0648577988477,,10.6,56.8,100.3,IN,,,,,5000,,,
100,MAT0000158,20190826,timotheefaiv,20260121,msalz,VERP,C,324550,EA,EA,,,,,,,,,,,721.539,KG,649.385,8.977,CM3,,,,,,,01,,,,,,,,,,,,,,5540413855682,,23.5,64.3,144.3,IN,,,,,1002,,,
100,MAT0000159,20161123,oliveiramari,20250401,hakan62,HALB,A,760153,M,M,,,,,,,,,,,289.867,KG,260.88,43.232,CM3,,,,,,,02,,,,,,,,,,,,,,5269761686068,,159.4,158.9,189.3,IN,,,,,3001,,,
100,MAT0000160,03.05.2022,mitchell67,20250629,xcavalcanti,FERT,E,407449,L,L,,,,,,,,,,,468.405,KG,421.565,60.309,CM3,,,,,,,04,,,,,,,,,,,,,,5007572473152,,141.0,18.2,38.5,CM,,,,,5001,,,
100,MAT0000161,25.02.2025,raphaelagunp,20240901,jaroslawjopi,ERSA,F,928439,PC,PC,,,,,,,,,,,783.848,KG,705.463,10.685,L,,,,,,,00,,,,,,,,,,,,,,1026780048253,,147.4,50.9,107.6,CM,,,,,3001,,,
100,MAT0000162,20211112,gemmareid,20241023,dhoefig,ROH,M,151296,L,L,,,,,,,,,,,424.365,KG,381.929,16.501,M3,,,,,,,00,,,,,,,,,,,,,,7971721485793,,172.6,2.6,170.8,IN,,,,,5000,,,
100,MAT0000163,20230819,yamaguchihir,20260324,michelclaude,ROH,F,591928,PC,PC,,,,,,,,,,,431.086,KG,387.977,48.968,L,,,,,,,01,,,,,,,,,,,,,,8136468788470,,42.2,16.2,66.4,M,,,,,4000,,,
100,MAT0000164,20181002,alfred45,20260111,vargasmeliss,FERT,E,912217,PC,PC,,,,,,,,,,,9.377,KG,8.439,17.048,M3,,,,,,,01,,,,,,,,,,,,,,4435186913015,,83.4,67.9,80.5,M,,,,,1000,,,
100,MAT0000165,17.07.2017,kkobayashi,20250103,brenocassian,ERSA,C,331356,M2,M2,,,,,,,,,,,650.612,KG,585.551,48.998,CM3,,,,,,,01,,,,,,,,,,,,,,7982453698641,,40.4,100.2,34.7,M,,,,,5000,,,
100,MAT0000166,19.09.2013,yasmin21,20250305,drewesfriedl,FERT,M,677928,EA,EA,,,,,,,,,,,708.274,KG,637.447,72.171,CM3,,,,,,,01,,,,,,,,,,,,,,6690962040509,,103.7,17.6,106.3,M,,,,,1002,,,
100,MAT0000167,24.01.2022,mituru82,20250304,herrmann56,FERT,R,034902,M,M,,,,,,,,,,,1.649,KG,1.484,91.993,M3,,,,,,,00,,,,,,,,,,,,,,6944476510516,,112.9,19.6,72.2,M,,,,,2000,,,
100,MAT0000168,20140713,amenard,20250223,emiliemahe,ERSA,E,769343,M2,M2,,,,,,,,,,,491.79,KG,442.611,71.449,CM3,,,,,,,03,,,,,,,,,,,,,,1762937358973,,50.3,109.5,142.9,M,,,,,5001,,,
100,MAT0000169,20190407,flefevre,20250331,mmoraes,DIEN,E,655133,KG,KG,,,,,,,,,,,227.319,KG,204.587,54.018,M3,,,,,,,01,,,,,,,,,,,,,,5152628678842,,61.8,76.6,159.9,IN,,,,,5000,,,
100,MAT0000170,13.02.2024,suzanne25,20250401,arnaudarthur,NLAG,R,716437,L,L,,,,,,,,,,,569.905,KG,512.914,88.433,M3,,,,,,,04,,,,,,,,,,,,,,4342717837705,,112.1,56.6,54.5,IN,,,,,5001,,,
100,MAT0000171,24.11.2019,elisabrito,20260528,gordonandrew,HIBE,C,502646,ST,ST,,,,,,,,,,,389.758,KG,350.782,20.496,M3,,,,,,,03,,,,,,,,,,,,,,2137597125712,,150.1,83.1,86.1,CM,,,,,1000,,,
100,MAT0000172,20210613,guelaytrubin,20250428,saitojun,NLAG,R,390962,PC,PC,,,,,,,,,,,29.773,KG,26.796,10.814,L,,,,,,,00,,,,,,,,,,,,,,6147086667186,,99.6,30.7,6.1,IN,,,,,5001,,,
100,MAT0000173,20.04.2012,montenegrohe,20250929,kenichitakah,ROH,R,208558,M,M,,,,,,,,,,,802.362,KG,722.126,42.031,L,,,,,,,03,,,,,,,,,,,,,,0828356241751,,67.8,110.6,193.3,CM,,,,,1002,,,
100,MAT0000174,20130803,william89,20240921,nathaliejour,VERP,E,393265,KG,KG,,,,,,,,,,,580.825,KG,522.743,60.441,CM3,,,,,,,04,,,,,,,,,,,,,,2726664579888,,2.9,138.8,74.9,CM,,,,,2001,,,
100,MAT0000175,20120716,celine99,20250228,mwalter,HIBE,R,966154,M2,M2,,,,,,,,,,,723.525,KG,651.173,40.364,CM3,,,,,,,01,,,,,,,,,,,,,,8484085427686,,59.7,184.9,77.9,M,,,,,3001,,,
100,MAT0000176,20230912,ymartin,20260215,kevin46,FERT,F,365148,L,L,,,,,,,,,,,457.408,KG,411.667,29.551,CM3,,,,,,,03,,,,,,,,,,,,,,2190959472923,,72.9,171.8,170.3,IN,,,,,1000,,,
100,MAT0000177,25.08.2019,alanturner,20250419,xmoore,ERSA,E,232483,M3,M3,,,,,,,,,,,976.733,KG,879.06,18.191,CM3,,,,,,,01,,,,,,,,,,,,,,7005013902696,,141.4,1.7,59.0,IN,,,,,1000,,,
100,MAT0000178,20120424,julianwood,20260604,jacksonjayne,HIBE,E,377291,ST,ST,,,,,,,,,,,654.626,KG,589.163,63.475,CM3,,,,,,,03,,,,,,,,,,,,,,5422425524858,,77.1,49.9,137.5,IN,,,,,2001,,,
100,MAT0000179,20200821,dsampaio,20241227,fukudaosamu,NLAG,A,813634,PC,PC,,,,,,,,,,,538.094,KG,484.285,24.519,L,,,,,,,00,,,,,,,,,,,,,,6038697478424,,102.8,160.6,195.2,CM,,,,,2001,,,
100,MAT0000180,31.03.2012,silveiramari,20251124,hewitteileen,HIBE,M,643161,M,M,,,,,,,,,,,827.894,KG,745.105,7.233,CM3,,,,,,,00,,,,,,,,,,,,,,6189667734658,,53.6,88.3,72.1,CM,,,,,3001,,,
100,MAT0000181,20140429,marshallambe,20250924,isaacrezende,HIBE,C,866881,L,L,,,,,,,,,,,558.346,KG,502.511,10.473,L,,,,,,,03,,,,,,,,,,,,,,7241959892343,,103.6,65.6,178.2,IN,,,,,5000,,,
