PO_NUMBER,ITEM_NUMBER,PRODUCT,PLANT,QUANTITY,UNIT,NET_PRICE,CURRENCY,DELIVERY_DATE
0200000185,00020,P000000006,P005,7,EA,9082.71,USD,
0200000185,00030,P000000021,P005,4,EA,1588.15,USD,
0200000185,00040,P000000011,P007,5,EA,4720.32,USD,
0200000185,00050,P000000015,P003,5,EA,1428.76,USD,
0200000185,00060,P000000028,P004,2,EA,9107.63,USD,
0200000186,00010,P000000027,P001,4,EA,7179.49,USD,
0200000186,00020,P000000025,P001,5,EA,184.54,USD,
0200000186,00030,P000000013,P010,2,EA,1721.85,USD,
0200000187,00010,P000000008,P009,5,EA,6074.71,USD,
0200000187,00030,P000000003,P001,2,EA,6876.16,USD,
0200000187,00040,P000000003,P009,3,EA,6961.08,USD,
0200000187,00050,P000000022,P010,8,EA,6788.59,USD,
0200000189,00010,P000000024,P007,6,EA,6297.72,USD,
0200000189,00020,P000000014,P002,3,EA,7002.62,USD,
0200000190,00010,P000000019,P004,1,EA,8826.66,USD,
0200000192,00010,P000000016,P003,10,EA,5265.01,USD,
0200000193,00010,P000000033,P004,9,EA,38.89,USD,
0200000194,00010,P000000033,P002,3,EA,116.67,USD,
0200000194,00020,P000000023,P006,1,EA,5255.4,USD,
0200000194,00030,P000000013,P001,9,EA,6833.2,USD,
0200000197,00010,P000000020,P009,8,EA,9173.43,USD,
0200000198,00010,P000000032,P005,10,EA,1677.23,USD,
0200000198,00020,P000000017,P004,4,EA,5435.93,USD,
0200000198,00030,P000000025,P008,8,EA,2957.77,USD,
0200000198,00040,P000000024,P010,5,EA,5723.15,USD,
0200000198,00050,P000000012,P010,6,EA,3019.88,USD,
0200000200,00010,P000000031,P004,2,EA,1106.33,USD,
0200000201,00010,P000000022,P004,6,EA,4532.98,USD,
0200000202,00010,P000000034,P010,9,EA,291.67,USD,
0200000202,00020,P000000021,P002,3,EA,5815.01,USD,
0200000202,00030,P000000023,P007,1,EA,6526.12,USD,
0200000202,00040,P000000025,P001,2,EA,7171.2,USD,
0200000202,00050,P000000009,P004,6,EA,6392.56,USD,
0200000202,00060,P000000014,P007,1,EA,4106.78,USD,
0200000206,00010,P000000032,P007,6,EA,3536.68,USD,
0200000206,00020,P000000021,P007,7,EA,2933.12,USD,
0200000206,00030,P000000023,P003,8,EA,9785.54,USD,
0200000206,00040,P000000029,P010,10,EA,5584.22,USD,
0200000206,00050,P000000021,P010,3,EA,9101.15,USD,
0200000206,00060,P000000032,P004,6,EA,5953.26,USD,
0200000207,00010,P000000030,P001,10,EA,420.0,USD,
0200000207,00020,P000000010,P002,4,EA,8788.49,USD,
0200000207,00030,P000000002,P004,8,EA,8140.01,USD,
0200000207,00040,P000000004,P008,8,EA,125.12,USD,
0200000207,00050,P000000008,P004,3,EA,7655.01,USD,
0200000209,00010,P000000002,P010,10,EA,3229.0,USD,
0200000209,00020,P000000017,P002,6,EA,891.3,USD,
0200000210,00010,P000000030,P001,2,EA,2100.0,USD,
0200000210,00020,P000000007,P006,5,EA,5610.08,USD,
0200000210,00030,P000000021,P010,4,EA,6404.32,USD,
0200000210,00040,P000000029,P001,5,EA,2817.2,USD,
0200000210,00050,P000000030,P009,1,EA,4200.0,USD,
0200000210,00060,P000000004,P009,5,EA,200.2,USD,
0200000212,00010,P000000024,P005,10,EA,2519.35,USD,
0200000212,00020,P000000024,P010,7,EA,3446.46,USD,
0200000212,00030,P000000025,P008,7,EA,1869.86,USD,
0200000212,00040,P000000010,P010,9,EA,4466.08,USD,
0200000212,00050,P000000002,P004,6,EA,752.78,USD,
0200000213,00010,P000000004,P006,2,EA,500.5,USD,
0200000213,00020,P000000005,P001,2,EA,525.0,USD,
0200000213,00030,P000000013,P006,4,EA,2841.81,USD,
0200000213,00040,P000000025,P002,6,EA,9385.67,USD,
0200000213,00050,P000000022,P002,9,EA,2891.32,USD,
0200000213,00060,P000000014,P009,3,EA,1170.1,USD,
0200000215,00010,P000000007,P005,3,EA,9043.97,USD,
0200000215,00020,P000000027,P003,6,EA,2662.03,USD,
0200000215,00030,P000000030,P007,4,EA,1050.0,USD,
0200000215,00040,P000000013,P003,3,EA,6513.19,USD,
0200000216,00010,P000000001,P005,8,EA,4519.91,USD,
0200000218,00010,P000000026,P001,9,EA,4880.39,USD,
0200000218,00020,P000000014,P008,2,EA,6638.45,USD,
0200000218,00030,P000000013,P010,8,EA,324.55,USD,
0200000219,00010,P000000029,P003,5,EA,2343.14,USD,
0200000219,00020,P000000012,P010,3,EA,8329.09,USD,
0200000219,00030,P000000006,P008,10,EA,2957.66,USD,
0200000219,00040,P000000023,P005,1,EA,2665.47,USD,
0200000219,00050,P000000034,P002,8,EA,328.12,USD,
0200000220,00010,P000000029,P008,1,EA,1961.59,USD,
0200000220,00020,P000000028,P001,10,EA,8578.31,USD,
0200000220,00030,P000000030,P009,7,EA,600.0,USD,
0200000220,00040,P000000006,P010,1,EA,1197.63,USD,
0200000221,00010,P000000011,P002,10,EA,6073.39,USD,
0200000221,00020,P000000005,P005,8,EA,131.25,USD,
0200000221,00030,P000000015,P005,9,EA,892.22,USD,
0200000221,00040,P000000031,P003,10,EA,5733.88,USD,
0200000221,00050,P000000011,P005,6,EA,7720.6,USD,
0200000222,00010,P000000020,P006,2,EA,8197.52,USD,
0200000222,00020,P000000008,P003,4,EA,6492.97,USD,
0200000222,00030,P000000025,P001,9,EA,8840.54,USD,
0200000222,00040,P000000014,P010,9,EA,935.43,USD,
0200000222,00050,P000000023,P009,10,EA,5276.54,USD,
0200000223,00010,P000000028,P010,7,EA,761.41,USD,
0200000223,00020,P000000011,P005,1,EA,8523.55,USD,
0200000223,00030,P000000007,P007,1,EA,1129.75,USD,
0200000223,00040,P000000007,P003,7,EA,3776.92,USD,
0200000223,00050,P000000024,P004,6,EA,1297.28,USD,
0200000223,00060,P000000008,P004,3,EA,4522.5,USD,
0200000224,00010,P000000027,P003,5,EA,9183.8,USD,
0200000224,00020,P000000014,P003,9,EA,9263.16,USD,
0200000224,00030,P000000006,P006,1,EA,6775.62,USD,
0200000224,00040,P000000008,P008,1,EA,9516.0,USD,
0200000227,00010,P000000030,P001,4,EA,1050.0,USD,
0200000227,00020,P000000010,P010,2,EA,7581.37,USD,
0200000227,00030,P000000025,P005,4,EA,9265.39,USD,
0200000228,00010,P000000026,P005,1,EA,4262.24,USD,
0200000228,00020,P000000027,P009,2,EA,6798.92,USD,
0200000228,00030,P000000023,P005,4,EA,5735.86,USD,
0200000228,00040,P000000010,P001,10,EA,3048.28,USD,
0200000228,00050,P000000031,P007,5,EA,6684.36,USD,
0200000228,00060,P000000001,P006,7,EA,3015.47,USD,
0200000229,00010,P000000027,P001,6,EA,2898.91,USD,
0200000230,00010,P000000034,P009,9,EA,291.67,USD,
0200000230,00020,P000000009,P008,7,EA,2825.74,USD,
0200000230,00030,P000000021,P005,6,EA,1226.33,USD,
0200000230,00040,P000000022,P005,5,EA,7728.88,USD,
0200000230,00050,P000000014,P006,1,EA,4221.82,USD,
0200000230,00060,P000000028,P008,10,EA,4846.05,USD,
0200000233,00010,P000000029,P006,4,EA,2359.95,USD,
0200000233,00020,P000000017,P009,9,EA,5217.2,USD,
0200000233,00030,P000000001,P006,5,EA,4314.95,USD,
0200000233,00040,P000000020,P001,5,EA,1787.13,USD,
0200000234,00010,P000000021,P010,4,EA,612.3,USD,
0200000234,00020,P000000001,P001,1,EA,5973.49,USD,
0200000235,00010,P000000027,P009,5,EA,3512.31,USD,
0200000236,00010,P000000025,P007,5,EA,825.13,USD,
0200000236,00020,P000000022,P010,2,EA,7754.37,USD,
0200000236,00030,P000000013,P001,10,EA,3243.81,USD,
0200000237,00010,P000000004,P004,2,EA,500.5,USD,
0200000237,00020,P000000003,P006,9,EA,9161.82,USD,
0200000237,00030,P000000031,P009,10,EA,6806.57,USD,
0200000237,00040,P000000009,P010,8,EA,8521.51,USD,
0200000238,00010,P000000011,P008,3,EA,6286.13,USD,
0200000238,00020,P000000012,P002,2,EA,1329.93,USD,
0200000238,00030,P000000023,P003,9,EA,2216.11,USD,
0200000238,00040,P000000004,P009,6,EA,166.83,USD,
0200000238,00050,P000000026,P003,9,EA,7305.31,USD,
0200000238,00060,P000000014,P006,8,EA,9376.32,USD,
0200000240,00010,P000000003,P010,4,EA,4481.22,USD,
0200000240,00020,P000000006,P004,5,EA,8058.19,USD,
0200000240,00030,P000000005,P001,6,EA,175.0,USD,
0200000240,00040,P000000027,P004,3,EA,4092.5,USD,
0200000240,00050,P000000011,P002,2,EA,7783.19,USD,
0200000242,00010,P000000023,P004,8,EA,6802.85,USD,
0200000242,00020,P000000015,P008,4,EA,109.74,USD,
0200000242,00030,P000000006,P010,4,EA,7726.79,USD,
0200000242,00040,P000000009,P009,2,EA,3137.62,USD,
0200000245,00010,P000000018,P010,8,EA,3438.41,USD,
0200000245,00020,P000000027,P003,3,EA,6584.66,USD,
0200000245,00030,P000000005,P001,6,EA,175.0,USD,
0200000245,00040,P000000032,P001,3,EA,6505.16,USD,
0200000245,00050,P000000023,P004,5,EA,5874.18,USD,
0200000246,00010,P000000004,P003,6,EA,166.83,USD,
0200000246,00020,P000000003,P009,9,EA,6566.69,USD,
0200000246,00030,P000000006,P006,6,EA,236.24,USD,
0200000246,00040,P000000021,P004,3,EA,7675.83,USD,
0200000248,00010,P000000032,P001,6,EA,2587.11,USD,
0200000248,00020,P000000010,P007,6,EA,8867.55,USD,
0200000248,00030,P000000006,P009,4,EA,4761.58,USD,
0200000248,00040,P000000001,P004,8,EA,14.42,USD,
0200000249,00010,P000000003,P003,3,EA,5605.98,USD,
0200000249,00020,P000000026,P009,1,EA,477.49,USD,
0200000249,00030,P000000022,P002,1,EA,885.91,USD,
0200000251,00010,P000000008,P001,10,EA,5810.37,USD,
0200000251,00020,P000000020,P009,3,EA,3685.61,USD,
0200000251,00030,P000000026,P002,3,EA,6085.63,USD,
0200000251,00040,P000000026,P003,10,EA,646.83,USD,
0200000252,00010,P000000010,P003,1,EA,8883.37,USD,
0200000252,00020,P000000024,P004,10,EA,8484.04,USD,
0200000252,00030,P000000025,P001,9,EA,3276.03,USD,
0200000252,00040,P000000029,P009,2,EA,1403.93,USD,
0200000252,00050,P000000007,P006,9,EA,8830.64,USD,
0200000254,00010,P000000008,P008,5,EA,5288.26,USD,
0200000254,00020,P000000003,P003,7,EA,1191.58,USD,
0200000256,00010,P000000001,P005,1,EA,2403.67,USD,
0200000257,00010,P000000027,P004,1,EA,2793.71,USD,
0200000257,00020,P000000003,P006,9,EA,3376.17,USD,
0200000258,00010,P000000020,P001,10,EA,7965.08,USD,
0200000258,00020,P000000016,P008,8,EA,5851.58,USD,
0200000259,00010,P000000010,P003,5,EA,6890.18,USD,
0200000259,00020,P000000027,P007,2,EA,8565.23,USD,
0200000259,00030,P000000017,P009,4,EA,2564.96,USD,
0200000259,00040,P000000001,P001,9,EA,5486.83,USD,
0200000260,00010,P000000022,P002,9,EA,4344.66,USD,
0200000260,00020,P000000011,P010,5,EA,1211.36,USD,
0200000261,00010,P000000003,P009,2,EA,2672.26,USD,
0200000261,00020,P000000033,P009,7,EA,50.0,USD,
0200000261,00030,P000000033,P004,7,EA,50.0,USD,
0200000261,00040,P000000004,P006,1,EA,1001.0,USD,
0200000263,00010,P000000009,P002,7,EA,3152.73,USD,
0200000263,00020,P000000024,P001,3,EA,1333.61,USD,
0200000263,00030,P000000027,P008,5,EA,4098.55,USD,
0200000264,00010,P000000008,P008,4,EA,5701.56,USD,
0200000264,00020,P000000028,P002,4,EA,7132.1,USD,
0200000264,00030,P000000013,P003,1,EA,5410.55,USD,
0200000265,00010,P000000016,P003,10,EA,3195.2,USD,
0200000265,00020,P000000023,P007,9,EA,3545.49,USD,
0200000265,00030,P000000005,P003,1,EA,1050.0,USD,
0200000265,00040,P000000032,P006,9,EA,9356.59,USD,
0200000265,00050,P000000025,P006,6,EA,6409.05,USD,
0200000267,00010,P000000011,P002,4,EA,8469.6,USD,
0200000270,00010,P000000012,P004,4,EA,8812.76,USD,
0200000270,00020,P000000002,P007,8,EA,2256.26,USD,
0200000270,00030,P000000030,P009,3,EA,1400.0,USD,
0200000270,00040,P000000005,P007,1,EA,1050.0,USD,
0200000271,00010,P000000011,P007,6,EA,3424.99,USD,
0200000272,00010,P000000018,P008,7,EA,3172.33,USD,
0200000272,00020,P000000027,P003,10,EA,2832.3,USD,
0200000272,00030,P000000023,P005,8,EA,7001.92,USD,
0200000272,00040,P000000025,P002,6,EA,9374.65,USD,
0200000272,00050,P000000018,P010,4,EA,6146.91,USD,
0200000272,00060,P000000020,P001,10,EA,2435.15,USD,
0200000274,00010,P000000017,P008,10,EA,7141.19,USD,
0200000274,00020,P000000005,P001,7,EA,150.0,USD,
0200000274,00030,P000000013,P002,1,EA,1697.84,USD,
0200000277,00010,P000000009,P002,1,EA,6138.65,USD,
0200000277,00020,P000000030,P006,2,EA,2100.0,USD,
0200000277,00030,P000000007,P007,6,EA,7879.62,USD,
0200000277,00040,P000000021,P004,3,EA,3438.14,USD,
0200000277,00050,P000000001,P001,10,EA,8713.17,USD,
0200000280,00010,P000000004,P009,6,EA,166.83,USD,
0200000280,00020,P000000023,P003,6,EA,6689.75,USD,
0200000281,00010,P000000015,P002,10,EA,3971.41,USD,
0200000281,00020,P000000018,P008,8,EA,834.78,USD,
0200000281,00030,P000000034,P006,1,EA,2625.0,USD,
0200000281,00040,P000000019,P006,3,EA,5394.5,USD,
0200000281,00050,P000000006,P002,2,EA,8175.77,USD,
0200000282,00010,P000000030,P002,3,EA,1400.0,USD,
0200000282,00020,P000000016,P003,8,EA,6860.41,USD,
0200000283,00010,P000000005,P004,8,EA,131.25,USD,
0200000283,00020,P000000020,P004,5,EA,3127.31,USD,
0200000283,00030,P000000008,P007,7,EA,6850.3,USD,
0200000285,00010,P000000017,P010,8,EA,7313.98,USD,
0200000285,00020,P000000013,P002,1,EA,2145.11,USD,
0200000285,00030,P000000021,P005,5,EA,3033.45,USD,
0200000285,00040,P000000006,P010,10,EA,2225.72,USD,
0200000285,00050,P000000031,P006,2,EA,1217.86,USD,
0200000285,00060,P000000032,P010,4,EA,9183.25,USD,
0200000286,00010,P000000019,P001,9,EA,9124.26,USD,
0200000286,00020,P000000021,P006,5,EA,7232.2,USD,
0200000286,00030,P000000025,P006,4,EA,9306.92,USD,
0200000286,00040,P000000012,P007,3,EA,3593.52,USD,
0200000286,00050,P000000028,P004,1,EA,2863.15,USD,
0200000287,00010,P000000029,P010,7,EA,5060.87,USD,
0200000287,00020,P000000009,P008,5,EA,9918.75,USD,
0200000287,00030,P000000004,P006,2,EA,500.5,USD,
0200000288,00010,P000000005,P003,6,EA,175.0,USD,
0200000288,00020,P000000012,P006,8,EA,2985.93,USD,
0200000288,00030,P000000023,P010,8,EA,1891.86,USD,
0200000288,00040,P000000011,P007,7,EA,7414.59,USD,
0200000288,00050,P000000024,P005,5,EA,662.8,USD,
0200000288,00060,P000000028,P009,7,EA,609.15,USD,
0200000289,00010,P000000033,P003,2,EA,175.0,USD,
0200000289,00020,P000000018,P007,10,EA,4665.12,USD,
0200000289,00030,P000000027,P006,8,EA,7443.62,USD,
0200000289,00040,P000000002,P005,9,EA,3565.02,USD,
0200000289,00050,P000000027,P002,4,EA,5488.55,USD,
0200000291,00010,P000000018,P009,10,EA,8317.4,USD,
0200000291,00020,P000000001,P010,6,EA,9553.17,USD,
0200000291,00030,P000000012,P003,8,EA,429.53,USD,
0200000291,00040,P000000016,P007,1,EA,6537.98,USD,
0200000291,00050,P000000009,P003,2,EA,7526.73,USD,
0200000291,00060,P000000027,P007,1,EA,2820.3,USD,
0200000292,00010,P000000025,P010,10,EA,9224.79,USD,
0200000292,00020,P000000004,P007,4,EA,250.25,USD,
0200000293,00010,P000000016,P005,10,EA,117.62,USD,
0200000294,00010,P000000011,P007,2,EA,6182.4,USD,
0200000294,00020,P000000003,P008,10,EA,1391.02,USD,
0200000294,00030,P000000025,P009,7,EA,3375.57,USD,
0200000294,00040,P000000002,P010,1,EA,6844.32,USD,
0200000294,00050,P000000007,P001,7,EA,1848.8,USD,
0200000295,00010,P000000021,P002,1,EA,572.09,USD,
0200000295,00020,P000000029,P010,9,EA,2874.04,USD,
0200000295,00030,P000000021,P010,3,EA,2019.83,USD,
0200000295,00040,P000000010,P001,1,EA,4445.0,USD,
0200000295,00050,P000000004,P003,4,EA,250.25,USD,
0200000295,00060,P000000031,P008,4,EA,9736.61,USD,
0200000296,00010,P000000016,P006,7,EA,5400.79,USD,
0200000296,00020,P000000019,P008,1,EA,3798.86,USD,
0200000297,00010,P000000031,P004,9,EA,1645.42,USD,
0200000297,00020,P000000032,P010,4,EA,4021.82,USD,
0200000297,00030,P000000020,P009,9,EA,1811.39,USD,
0200000298,00010,P000000010,P004,1,EA,841.41,USD,
0200000298,00020,P000000014,P004,7,EA,5179.67,USD,
0200000298,00030,P000000023,P006,2,EA,2956.65,USD,
0200000298,00040,P000000005,P010,4,EA,262.5,USD,
0200000298,00050,P000000030,P008,1,EA,4200.0,USD,
0200000298,00060,P000000009,P002,7,EA,8330.1,USD,
0200000299,00010,P000000030,P006,2,EA,2100.0,USD,
0200000300,00010,P000000005,P003,1,EA,1050.0,USD,
0200000300,00030,P000000021,P006,9,EA,3848.01,USD,
0200000300,00040,P000000022,P008,7,EA,3874.72,USD,
0200000300,00050,P000000025,P008,10,EA,4909.67,USD,
0200000300,00060,P000000029,P001,3,EA,4397.4,USD,
0200000301,00010,P000000026,P004,4,EA,6658.79,USD,
0200000301,00020,P000000017,P003,4,EA,898.75,USD,
0200000301,00030,P000000004,P005,6,EA,166.83,USD,
0200000301,00040,P000000010,P008,9,EA,3175.27,USD,
0200000301,00050,P000000015,P003,5,EA,1021.39,USD,
0200000303,00010,P000000001,P008,6,EA,8178.06,USD,
0200000303,00020,P000000024,P008,4,EA,7341.21,USD,
0200000303,00030,P000000021,P006,8,EA,7088.54,USD,
0200000303,00040,P000000011,P003,5,EA,6599.04,USD,
0200000303,00050,P000000025,P006,5,EA,5472.52,USD,
0200000303,00060,P000000004,P001,5,EA,200.2,USD,
0200000304,00010,P000000025,P001,6,EA,2981.03,USD,
0200000306,00010,P000000028,P010,4,EA,1858.6,USD,
0200000306,00020,P000000001,P008,10,EA,3336.59,USD,
0200000306,00030,P000000013,P002,1,EA,1079.39,USD,
0200000307,00010,P000000029,P005,10,EA,2258.83,USD,
0200000307,00020,P000000034,P006,6,EA,437.5,USD,
0200000307,00030,P000000023,P005,5,EA,9404.4,USD,
0200000308,00010,P000000018,P007,10,EA,7804.25,USD,
0200000308,00020,P000000028,P010,2,EA,7944.55,USD,
0200000310,00010,P000000002,P004,2,EA,6433.66,USD,
0200000310,00020,P000000012,P008,3,EA,6631.29,USD,
0200000310,00030,P000000030,P010,8,EA,525.0,USD,
0200000310,00040,P000000030,P003,5,EA,840.0,USD,
0200000311,00010,P000000030,P010,5,EA,840.0,USD,
0200000312,00010,P000000012,P004,10,EA,867.25,USD,
0200000312,00020,P000000022,P004,10,EA,1392.3,USD,
0200000312,00030,P000000023,P006,6,EA,1887.67,USD,
0200000312,00040,P000000030,P001,5,EA,840.0,USD,
0200000312,00050,P000000026,P005,1,EA,9930.42,USD,
0200000312,00060,P000000020,P001,1,EA,1834.06,USD,
0200000313,00010,P000000022,P002,10,EA,5390.89,USD,
0200000314,00020,P000000017,P009,1,EA,1892.42,USD,
0200000314,00030,P000000013,P006,8,EA,9420.83,USD,
0200000316,00010,P000000005,P003,5,EA,210.0,USD,
0200000318,00010,P000000016,P010,9,EA,5707.56,USD,
0200000318,00020,P000000028,P002,5,EA,5585.53,USD,
0200000318,00030,P000000013,P009,9,EA,4188.26,USD,
0200000320,00010,P000000031,P003,4,EA,3072.97,USD,
0200000320,00020,P000000007,P002,9,EA,6297.4,USD,
0200000320,00030,P000000021,P001,3,EA,9835.31,USD,
0200000320,00040,P000000006,P005,5,EA,6238.44,USD,
0200000320,00050,P000000034,P001,9,EA,291.67,USD,
0200000320,00060,P000000008,P003,2,EA,1251.34,USD,
0200000321,00010,P000000034,P003,2,EA,1312.5,USD,
0200000323,00010,P000000020,P003,9,EA,9519.37,USD,
0200000323,00020,P000000020,P008,8,EA,5870.26,USD,
0200000326,00010,P000000004,P008,9,EA,111.22,USD,
0200000326,00020,P000000002,P010,10,EA,1055.04,USD,
0200000327,00010,P000000025,P002,8,EA,3858.3,USD,
0200000327,00020,P000000008,P009,5,EA,5169.49,USD,
0200000328,00010,P000000018,P002,2,EA,6762.6,USD,
0200000328,00020,P000000014,P002,2,EA,7925.34,USD,
0200000329,00010,P000000001,P007,1,EA,6365.26,USD,
0200000331,00010,P000000006,P002,2,EA,5311.13,USD,
0200000331,00020,P000000014,P003,6,EA,711.99,USD,
0200000331,00030,P000000017,P002,1,EA,3775.67,USD,
0200000331,00040,P000000006,P008,10,EA,7199.34,USD,
0200000335,00010,P000000026,P007,1,EA,2518.21,USD,
0200000335,00020,P000000030,P009,7,EA,600.0,USD,
0200000335,00030,P000000030,P003,7,EA,600.0,USD,
0200000335,00040,P000000027,P006,4,EA,4503.1,USD,
0200000336,00010,P000000004,P010,6,EA,166.83,USD,
0200000336,00020,P000000021,P003,8,EA,7423.04,USD,
0200000336,00030,P000000025,P009,2,EA,3135.61,USD,
0200000336,00040,P000000033,P005,10,EA,35.0,USD,
0200000336,00050,P000000023,P008,6,EA,9942.27,USD,
0200000338,00010,P000000016,P008,4,EA,4155.36,USD,
0200000338,00020,P000000023,P005,3,EA,3338.05,USD,
0200000339,00010,P000000015,P007,1,EA,7032.51,USD,
0200000339,00020,P000000034,P002,4,EA,656.25,USD,
0200000339,00030,P000000009,P002,6,EA,6652.77,USD,
0200000339,00040,P000000010,P005,2,EA,3211.57,USD,
0200000339,00050,P000000011,P006,4,EA,4078.6,USD,
0200000339,00060,P000000008,P010,4,EA,4487.04,USD,
0200000340,00010,P000000015,P009,7,EA,3884.27,USD,
0200000341,00010,P000000015,P002,7,EA,6124.63,USD,
0200000341,00020,P000000004,P010,10,EA,100.1,USD,
0200000341,00030,P000000004,P004,4,EA,250.25,USD,
0200000341,00040,P000000008,P008,3,EA,1210.02,USD,
0200000341,00050,P000000001,P010,3,EA,7442.14,USD,
0200000341,00060,P000000033,P009,2,EA,175.0,USD,
0200000344,00010,P000000008,P002,3,EA,1313.33,USD,
0200000344,00020,P000000024,P001,9,EA,2379.9,USD,
0200000345,00010,P000000029,P004,5,EA,5279.74,USD,
0200000345,00020,P000000008,P007,8,EA,4387.16,USD,
0200000345,00030,P000000005,P004,10,EA,105.0,USD,
0200000345,00040,P000000027,P004,9,EA,1227.37,USD,
0200000345,00050,P000000020,P006,4,EA,6596.17,USD,
0200000348,00010,P000000014,P002,8,EA,9068.18,USD,
0200000348,00020,P000000034,P010,2,EA,1312.5,USD,
0200000348,00030,P000000013,P007,2,EA,6801.9,USD,
0200000350,00010,P000000023,P004,8,EA,2923.7,USD,
0200000351,00010,P000000005,P002,10,EA,105.0,USD,
0200000351,00020,P000000020,P008,8,EA,6078.3,USD,
0200000351,00030,P000000004,P001,7,EA,143.0,USD,
0200000351,00040,P000000013,P003,6,EA,7988.56,USD,
0200000351,00050,P000000029,P001,9,EA,2527.84,USD,
0200000351,00060,P000000018,P001,7,EA,4809.06,USD,
0200000354,00010,P000000034,P003,10,EA,262.5,USD,
0200000354,00020,P000000020,P005,8,EA,43.53,USD,
0200000354,00030,P000000025,P005,8,EA,8846.38,USD,
0200000354,00040,P000000011,P002,7,EA,1704.9,USD,
0200000354,00050,P000000005,P001,9,EA,116.67,USD,
0200000355,00010,P000000013,P006,1,EA,6910.42,USD,
0200000356,00010,P000000021,P005,9,EA,9844.06,USD,
0200000356,00020,P000000002,P005,8,EA,857.69,USD,
0200000356,00030,P000000025,P010,3,EA,8661.5,USD,
0200000356,00040,P000000001,P004,3,EA,8682.82,USD,
0200000356,00050,P000000012,P009,2,EA,4499.67,USD,
0200000358,00010,P000000002,P009,10,EA,8851.46,USD,
0200000358,00020,P000000023,P004,4,EA,6891.38,USD,
